QuestFormID, QuestEditorID, QuestFull, INDX1, INDX2, NAM2, CNAM
0x0021D792,"CF05","The Best There Is","1207","43776","Picked up Engineering Keycard",""
0x0021D792,"CF05","The Best There Is","1210","43776","Security Guard Speech Challenge: Pass",""
0x0021D792,"CF05","The Best There Is","1220","43776","Security Guard Speech Challenge: Fail",""
0x0021D792,"CF05","The Best There Is","1229","43776","Breadcrumb door",""
0x0021D792,"CF05","The Best There Is","1230","43776","Player spoke to Command Bay security guard and unlocked doors",""
0x0021D792,"CF05","The Best There Is","1240","43776","Player spoke to Command Bay security guard in general",""
0x0021D792,"CF05","The Best There Is","1250","43776","Play announcement scene",""
0x0021D792,"CF05","The Best There Is","1251","43776","Finished announcement scene",""
0x0021D792,"CF05","The Best There Is","1300","43776","QO: Speak to Commander Natara to Avoid Exposure",""
0x0021D792,"CF05","The Best There Is","1301","43776","Player spoke to Natara and convinced her they work for Ikande",""
0x0021D792,"CF05","The Best There Is","1304","43776","Player was given order to go to Engineering to find intruder",""
0x0021D792,"CF05","The Best There Is","1305","43776","Player used Kibwe as a cover",""
0x0021D792,"CF05","The Best There Is","1306","43776","Player chose first option to rat out Huan",""
0x0021D792,"CF05","The Best There Is","1307","43776","Huan capture scene played out",""
0x0021D792,"CF05","The Best There Is","1310","43776","Natara Speech Challenge: Pass",""
0x0021D792,"CF05","The Best There Is","1320","43776","Natara Speech Challenge: Fail",""
0x0021D792,"CF05","The Best There Is","1330","43776","Turn area hostile",""
0x0021D792,"CF05","The Best There Is","1400","43776","QO: Gain Access to Engineering Bay IV","According to the archive terminals, the ComSpike is being developed in the Engineering Bay. I need to use the terminals to gain access to the elevators."
0x0021D792,"CF05","The Best There Is","1450","43776","Player spoke to Command bay guard - Unlock door",""
0x0021D792,"CF05","The Best There Is","1500","43776","QO: Find an SY-920 Engineering Bay Access Card",""
0x0021D792,"CF05","The Best There Is","1501","43776","Player found SY-920 Engineering Bay Access Card",""
0x0021D792,"CF05","The Best There Is","1540","43776","QO: (Optional) Find a scientist's labcoat",""
0x0021D792,"CF05","The Best There Is","1541","43776","LC043SY03 Speech Check Success",""
0x0021D792,"CF05","The Best There Is","1542","43776","LC043SY03 Speech Check Fail",""
0x0021D792,"CF05","The Best There Is","1545","43776","Found uniform",""
0x0021D792,"CF05","The Best There Is","1550","43776","Talked to Huan via intercom on level 3",""
0x0021D792,"CF05","The Best There Is","1580","43776","Block access to elevator if player has not spoken to Natara",""
0x0021D792,"CF05","The Best There Is","1590","43776","Start scene",""
0x0021D792,"CF05","The Best There Is","1600","43776","Redisplay objective to talk to Huan on the intercom","I've reached the Engineering Bay, where the ComSpike is being developed by Dr. Gabriel Vogel. I can speak to Dr. Vogel or search for a terminal that might offer information on its exact location."
0x0021D792,"CF05","The Best There Is","1697","43776","Used vents to bypass checkpoint",""
0x0021D792,"CF05","The Best There Is","1698","43776","Test flight password",""
0x0021D792,"CF05","The Best There Is","1699","43776","Found Docking Key","I've reached the Engineering Bay, where the ComSpike is being developed by Dr. Gabriel Vogel. While exploring, I found a key which should give me access to the docking bays."
0x0021D792,"CF05","The Best There Is","1700","43776","QO: Find an SY-920 Docking Port Key","I've learned the ComSpike is being held at Docking Bay 8. I'll need to find a way past the checkpoint in order to access the ship."
0x0021D792,"CF05","The Best There Is","1705","43776","Docking port door opened by checkpoint guard",""
0x0021D792,"CF05","The Best There Is","1710","43776","QO: (Optional) Find a Pilot's Uniform",""
0x0021D792,"CF05","The Best There Is","1711","43776","Player found a Pilot's uniform",""
0x0021D792,"CF05","The Best There Is","1715","43776","Player spoke to Engineering Bay Guard",""
0x0021D792,"CF05","The Best There Is","1720","43776","QO: (Optional) Wear the Pilot Uniform","I've learned the ComSpike is being held at Docking Bay 8. I'll need to find a way past the checkpoint in order to access the ship."
0x0021D792,"CF05","The Best There Is","1721","43776","Player wore Pilot Uniform",""
0x0021D792,"CF05","The Best There Is","1723","43776","Vogel has revealed ComSpike is a ship",""
0x0021D792,"CF05","The Best There Is","1724","43776","Speech Check: Vogel Success",""
0x0021D792,"CF05","The Best There Is","1725","43776","Speech Check: Vogel Failed",""
0x0021D792,"CF05","The Best There Is","1730","43776","QO: (Optional) Schedule a Test Flight",""
0x0021D792,"CF05","The Best There Is","1731","43776","Player scheduled a test flight","I've learned the ComSpike is being held at Docking Bay 8. I scheduled a test flight in hopes of sneaking off the station with the prototype ship."
0x0021D792,"CF05","The Best There Is","1770","43776","Run scene commenting on intruder",""
0x0021D792,"CF05","The Best There Is","1799","43776","Stop Vogel scene",""
0x0021D792,"CF05","The Best There Is","1800","43776","QO: Escape SY-920 in the Prototype Ship","I've learned the ComSpike is a ship module, and the prototype ship it's attached to is docked at Docking Bay 8. I'll need to commandeer the ship and bring it back to the Key."
0x0021D792,"CF05","The Best There Is","1850","43776","Docked with ComSpike",""
0x0021D792,"CF05","The Best There Is","1890","43776","Entered ship",""
0x0021D792,"CF05","The Best There Is","1899","43776","Delete Layer",""
0x0021D792,"CF05","The Best There Is","1900","43776","QO: Return to the Key","I've managed to commandeer the prototype ship with the ComSpike module. I need to grav jump back to the Key and deliver it to Delgado."
0x0021D792,"CF05","The Best There Is","1901","0","Ship swap",""
0x0021D792,"CF05","The Best There Is","1902","43776","Scene with Jazz",""
0x0021D792,"CF05","The Best There Is","1903","43776","Remove stored ship",""
0x0021D792,"CF05","The Best There Is","1905","43776","Space Alarm",""
0x0021D792,"CF05","The Best There Is","1906","43776","Player undocked",""
0x0021D792,"CF05","The Best There Is","1910","43776","Player returned to the Key",""
0x0021D792,"CF05","The Best There Is","1920","43776","Move Huan to the other Elevator to forcegreet player",""
0x0021D792,"CF05","The Best There Is","2000","43776","QO: Speak to Huan","I've managed to commandeer the prototype ship with the ComSpike module. I grav jumped back to the Key and can now talk to the parties involved about the status of the mission."
0x0021D792,"CF05","The Best There Is","2050","43776","Huan gives you a drink",""
0x0021D792,"CF05","The Best There Is","2100","43776","QO: Speak to Delgado","I've managed to commandeer the prototype ship with the ComSpike module. I grav jumped back to the Key and after speaking to Huan, can now deliver the good news to Delgado."
0x0021D792,"CF05","The Best There Is","2110","43776","Move Huan to Delgado Ready Room",""
0x0021D792,"CF05","The Best There Is","2200","43776","QO: Proceed to the UC Vigilance","I delivered the ComSpike to the Crimson Fleet. Delgado has asked I speak to a contact in Neon in order to find a way through the EM radiation on Bannoc IV."
0x0021D792,"CF05","The Best There Is","2205","43776","Activated Old Pilot Seat",""
0x0021D792,"CF05","The Best There Is","2300","43776","QO: Speak to Commander Ikande","I delivered the ComSpike to the Crimson Fleet. It's now time to return to the UC Vigilance and report to Commander Ikande."
0x0021D792,"CF05","The Best There Is","5000","43776","Player ratted out Huan",""
0x0021D792,"CF05","The Best There Is","10000","43776","End Quest","I delivered the ComSpike to the Crimson Fleet. Delgado has asked I speak to a contact in Neon in order to find a way around the EM radiation on Bannoc IV."
0x0021D792,"CF05","The Best There Is","11000","43776","Stop quest to kill top levels",""
0x0021E703,"MB_Supply01Common","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>","5","29760","Ready stage",""
0x0021E703,"MB_Supply01Common","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>","10","8","Mission Accepted",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","0","43776","Quickstart - CF Start",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","1","43776","Quickstart - CF Alpha",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","2","43776","Quickstart - CF Beta",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","3","43776","Quickstart - CF Gamma",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","4","43776","Quickstart - CF Main",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","5","43776","Quickstart - SD Start",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","6","43776","Quickstart - SD Alpha",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","7","43776","Quickstart - SD Beta",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","8","43776","Quickstart - SD Gamma",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","9","43776","Quickstart - SD Main",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","11","43776","Quickstart Helper - CF",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","12","43776","Quickstart Helper - SD",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","13","43776","Captain Active - Rokov",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","14","43776","Captain Active - Mathis",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","15","43776","Captain Active - Naeva",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","16","43776","Captain Active - Adler",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","17","43776","Captain Active - Huan",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","18","43776","Captain Active - Estelle",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","20","43776","SD Squad Active - Alpha",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","21","43776","SD Squad Active - Beta",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","22","43776","SD Squad Active - Gamma",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","24","43776","Quickstart - CF Briefing",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","25","43776","Quickstart - SD Briefing",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","31","43776","DEBUG - Damage Vigilance Engines",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","33","43776","DEBUG - Skip Main Battle Scene",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","40","43776","SKIP - CF",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","45","43776","SKIP - SD",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","50","43778","Startup",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","100","43776","--CF BATTLE START--",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","101","43776","Skirmish: Skirmish Start Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","105","43776","Skirmish: Skirmish Complete",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","106","43776","Skirmish: Skirmish Complete Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","110","43776","Briefing Complete",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","111","43776","Briefing Complete - Start LC088_Vigilance",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","120","43776","Alpha: Start",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","121","43776","Alpha: Start Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","128","43776","Alpha: Complete",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","129","43776","Alpha: Complete Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","130","43776","Beta: Start",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","131","43776","Beta: Start Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","132","43776","Beta: Ally Arrives (Estelle)",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","133","43776","Beta: Ally Arrives Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","138","43776","Beta: Complete",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","139","43776","Beta: Complete Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","140","43776","Gamma: Start",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","141","43776","Gamma: Start Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","148","43776","Gamma: Complete",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","149","43776","Gamma: Complete Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","150","43776","Main: Ready",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","151","43776","Main: Ready Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","160","43776","Main: Start",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","161","43776","Main: Start Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","162","43776","Main: Start Scene SysDef Jumps In",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","163","43776","Main: Vigilance Invulnerable Warning",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","164","43776","Main: Vigilance Invulnerable Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","165","43776","Main: Reinforcements 1 Start",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","169","43776","Main: Allied Reinforcements Start",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","170","43776","Main: Reinforcements 2 Start",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","173","43776","Main: Display QTs to SysDef Fleet",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","175","43776","Main: Vigilance Escorts Defeated",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","178","43776","Main: Vigilance Escorts Defeated Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","179","43776","Main: Vigilance Escorts Defeated Scene Fire at Vigilance",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","180","43776","Main: Vigilance Defeated",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","181","43776","Main: Vigilance Defeated Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","190","43776","Main: Docking w/ Vigilance",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","191","43776","Main: Docking w/ Vigilance Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","193","43776","Main: LC088_Vigilance Complete",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","195","43776","Main: Undock after Completing Vigilance",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","199","43776","Stop: CF Battle Cleanup",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","200","43776","--SD BATTLE START--",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","201","43776","Skirmish: Skirmish Start Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","205","43776","Skirmish: Skirmish Complete",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","206","43776","Skirmish: Skirmish Complete Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","210","43776","Briefing Complete",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","211","43776","Briefing Complete - Start LC088_Key",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","220","43776","Alpha: Start",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","221","43776","Alpha: Start Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","226","43776","Alpha: Defeated Enemies",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","227","43776","Alpha: Defeated Battery",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","228","43776","Alpha: Complete",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","229","43776","Alpha: Complete Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","230","43776","Beta: Start",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","231","43776","Beta: Start Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","236","43776","Beta: Defeated Enemies",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","237","43776","Beta: Defeated Battery",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","238","43776","Beta: Complete",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","239","43776","Beta: Complete Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","240","43776","Gamma: Start",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","241","43776","Gamma: Start Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","246","43776","Gamma: Defeated Enemies",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","247","43776","Gamma: Defeated Battery",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","248","43776","Gamma: Complete",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","249","43776","Gamma: Complete Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","260","43776","Main: Start",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","261","43776","Main: Start Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","265","43776","Main: Vigilance Arrives 01 Start",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","266","43776","Main: Vigilance Arrives 01 Done, 02 Start",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","267","43776","Main: Vigilance Arrives 02 Done, 03 Start",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","268","43776","Main: Vigilance Arrives 03 Restart Combat",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","269","43776","Main: Vigilance Arrives 03 Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","270","43776","Main: Complete",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","271","43776","Main: Complete Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","290","43776","Main: Docking w/ Key",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","291","43776","Main: Docking w/ Key Scene Done",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","293","43776","Main: LC088_Key Complete",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","295","43776","Main: Player Undock after completing Key",""
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]","299","43776","Stop: SD Battle Cleanup",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","0","43776","DEBUG - START",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","1","43776","DEBUG - start on Akila",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","2","43776","DEBUG - Start on Eren's Planet",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","3","43776","DEBUG - starting at Den",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","4","43776","DEBUG - start at Jaeda",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","5","43776","DEBUG - start at Station",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","10","43778","directed to Akila City","Andreja is looking to connect with people from her past, to put her mind at ease about prior missions. We need to find Eren Bascolm in Akila City."
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","20","43776","arrived in Akila, pointed to Aggie's",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","25","43776","arrived in Aggie's, Trigger Andreja's forcegreet",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","29","43776","Andreja force-greet at Aggie's done, EVP so she'll stop running it",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","30","43776","Andreja forcegreet done, directed to Aggie",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","31","43776","Player Choice - told Aggie they care about Ervin",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","32","43776","Player Choice - told Aggie to skip the sob story",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","40","43776","done with Aggie, directed to talk to Andreja",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","45","43776","done talking to Andreja, directed to Hyla II","Eren Bascolm reportedly moved to Hyla II. Andreja and I need to look for him there."
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","50","43776","arrived on planet with Eren's camp, directed to talk to Andreja",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","55","43776","done talking to Andreja, directed to camp",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","60","43776","arrived at camp, attacked by zealots",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","70","43776","enemies defeated, directed to talk to Andreja",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","75","43776","done talking to Andreja, directed to search camp","Eren Bascolm died some time ago. We need to search his home for any link to other people Andreja is trying to find."
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","80","43776","note from Jaeda found, directed to Andreja",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","81","43776","Done talking to Andreja about Jaeda, cue up scene about Tomisar",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","85","43776","done talking to Andreja, directed to Den","Another former friend of Andreja's, Jaeda Huang, is now working out of The Den in UC space. We need to find out what she knows, particularly about a Va'ruun agent named Tomisar."
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","89","43776","DEBUG - Move Player and Andreja to Den for testing",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","90","43776","arrived at Den, directed to ask around",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","91","43776","Rayna Speech Challenge Won",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","92","43776","Rayna Speech Challenge Lost",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","94","43776","Orval has offered to sell information about Jadea",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","95","43776","Player bought information from Orval",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","100","43776","pointed to Jaeda's location","Jaeda Huang was last seen headed towards the Groombridge system to enact her revenge on Va'ruun Zealots. We need to make sure she's safe."
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","109","43776","DEBUG - Placeholder for moving Player/Andreja to test cell for space encounter",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","110","43776","arrived at location",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","120","43776","Jaeda jumps in",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","130","43776","initial hail done, zealots arrive",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","131","43776","Zealot Ship 1 defeated",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","132","43776","Zealot Ship 2 defeated",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","133","43776","Zealot Ship 3 defeated",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","140","43776","zealots defeated, 2nd hailing",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","150","43776","2nd Hail done, directed to board Jaeda's ship",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","160","43776","boarded Jaeda's ship. Scene betweenJaeda and Andreja starts",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","170","43776","Jaeda and Andreja done talking, directed to talk to Jaeda","Jaeda Huang has been hunting Va'ruun Zealots who may have information about the decade-old ambush that separated Andreja from her friends. We need to get that information."
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","175","43776","Jaeda Scene done - Zealot Captain Jumps in",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","200","43776","directed to player's ship",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","210","43776","player back in ship, directed to kill captain",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","220","43776","hailing scene done, directed to attack captain",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","230","43776","Zealot captain destroyed, directed to pick up cargo",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","300","43776","done with captain, directed to talk to Andreja",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","305","43776","done talking to Andreja, directed to station","Tomisar Ka'dic is Andreja's contact with House Va'ruun. He appears to be responsible for the ambush that has haunted Andreja, and she wants to confront him."
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","306","43776","DEBUG - move player to Starstation",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","310","43776","arrived at station, directed to follow Andreja",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","320","43776","arrived at panel, directed to talk to Andreja",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","330","43776","done talking to Andreja, waiting for her to open panel",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","331","43776","Andreja has entered furniture for secret panel, call function to regiuster",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","340","43776","follow Andreja to Tomisar",""
