QuestFormID, QuestEditorID, QuestFull, Index, Flags, NNAM
0x0018B718,"RI07","Sabotage","200","0","Talk to Dalton"
0x0018B718,"RI07","Sabotage","300","0","Take a Seat in the Conference Room"
0x0018B718,"RI07","Sabotage","350","0","Wait for Dalton to Arrive"
0x0018B718,"RI07","Sabotage","400","0","Listen to the Meeting"
0x0018B718,"RI07","Sabotage","500","0","Meet Veena in the Neuroamp Division"
0x0018B718,"RI07","Sabotage","600","0","Talk to Veena"
0x0018B718,"RI07","Sabotage","700","0","Lie Down on the Operating Table"
0x0018B718,"RI07","Sabotage","800","0","Talk to Veena"
0x0018B718,"RI07","Sabotage","850","0","Go to the Observation Deck"
0x0018B718,"RI07","Sabotage","900","0","Use Manipulation on DeMarcus to find a way to open the door"
0x0018B718,"RI07","Sabotage","999","0","Wait for Veena and DeMarcus"
0x0018B718,"RI07","Sabotage","1000","0","Talk to Veena"
0x0018B718,"RI07","Sabotage","1100","0","Talk to Masako in Her Office"
0x0018B718,"RI07","Sabotage","1150","0","Talk to Dalton"
0x0018B718,"RI07","Sabotage","1155","0","Wait for Dalton"
0x0018B718,"RI07","Sabotage","1180","0","Talk to Dalton"
0x0018B718,"RI07","Sabotage","1200","0","Meet Ularu in Her Office"
0x0018B718,"RI07","Sabotage","1250","0","Talk to Ularu"
0x0018B718,"RI07","Sabotage","1300","0","Travel to New Atlantis"
0x0018B718,"RI07","Sabotage","1350","0","(Optional) Meet Imogene at the Commercial District TerraBrew"
0x0018B718,"RI07","Sabotage","1360","0","(Optional) Talk to Imogene"
0x0018B718,"RI07","Sabotage","1400","0","Enter the Infinity LTD Corporate Headquarters"
0x0018B718,"RI07","Sabotage","1410","0","Use the Roof Access Entrance"
0x0018B718,"RI07","Sabotage","1420","1","Check In at the Infinity LTD Front Desk"
0x0018B718,"RI07","Sabotage","1430","0","Meet Aelys Ortiz "
0x0018B718,"RI07","Sabotage","1435","0","Have a Seat in the Waiting Area"
0x0018B718,"RI07","Sabotage","1440","0","Wait for Aelys to Leave"
0x0018B718,"RI07","Sabotage","1450","0","(Optional) Sabotage the Heating System"
0x0018B718,"RI07","Sabotage","1470","0","(Optional) Find the R&D Uniform and Keycard "
0x0018B718,"RI07","Sabotage","1490","0","(Optional) Manipulate the guard to turn off the fan"
0x0018B718,"RI07","Sabotage","1500","0","Run the Program on Lucas' Computer "
0x0018B718,"RI07","Sabotage","1510","0","(Optional) Talk to Lucas Drexler"
0x0018B718,"RI07","Sabotage","1560","0","Find a way into Research and Development"
0x0018B718,"RI07","Sabotage","1600","0","Run the Program on Faye's Computer "
0x0018B718,"RI07","Sabotage","1700","0","Obtain the Neuroamp Prototype "
0x0018B718,"RI07","Sabotage","1750","0","Find an R&D ID Card"
0x0018B718,"RI07","Sabotage","1800","0","Deliver the Evidence to David Barron at the SSNN Field Office"
0x0018B718,"RI07","Sabotage","1900","0","Report to Masako at Ryujin Tower"
0x0018B718,"RI07","Sabotage","2000","0","Listen to the Conversation"
0x0018BC55,"City_GG_Bet","Sure Bet","100","0","Collect Lizzy's liquor"
0x0018BC56,"City_GG_Mark","Missed the Mark","100","0","Find Bonifác Maksimov on Hawley"
0x0018BC56,"City_GG_Mark","Missed the Mark","105","0","Eliminate the hostiles"
0x0018BC56,"City_GG_Mark","Missed the Mark","110","0","Speak to Bonifác"
0x0018BC56,"City_GG_Mark","Missed the Mark","200","0","Find Maldonado"
0x0018BC56,"City_GG_Mark","Missed the Mark","250","0","Confront Maldonado"
0x0018BC56,"City_GG_Mark","Missed the Mark","261","0","Eliminate Maldonado's forces"
0x0018BC56,"City_GG_Mark","Missed the Mark","270","0","Speak to Maldonado"
0x0018BC56,"City_GG_Mark","Missed the Mark","285","0","Kill Bonifác"
0x0018BC56,"City_GG_Mark","Missed the Mark","290","0","Kill Maldonado"
0x0018BC56,"City_GG_Mark","Missed the Mark","300","0","Collect the stolen data"
0x0018E0F9,"City_GG_Connections","Missed Connections","100","0","Speak to Helena Strickland"
0x0018E0F9,"City_GG_Connections","Missed Connections","110","0","Follow Helena"
0x0018E0F9,"City_GG_Connections","Missed Connections","120","0","Speak to Helena"
0x0018E0F9,"City_GG_Connections","Missed Connections","200","0","Search for the courier along his route (<Global=UC_GG_Connect_StopsCompleted>/<Global=UC_GG_Connect_TotalStops>)"
0x0018E0F9,"City_GG_Connections","Missed Connections","250","0","Search the courier's body for the package"
0x00192DD7,"Rad01_LIST","Top of the L.I.S.T.","100","0","Survey a Habitable Planet"
0x00192DD7,"Rad01_LIST","Top of the L.I.S.T.","190","0","Sell a habitable planet survey data to LIST"
0x00192DD7,"Rad01_LIST","Top of the L.I.S.T.","200","0","Identify a potential LIST recruit by eavesdropping"
0x00192DDC,"MB_Supply11Manufactured03","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>","10","0","Establish a cargo link to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>"
0x0019413B,"MB_Supply10Manufactured02","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>","10","0","Establish a cargo link to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>"
0x0019413C,"MB_Supply09Manufactured01","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>","10","0","Establish a cargo link to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>"
0x0019413D,"MB_Supply08Organic_Exotic","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>","10","0","Establish a cargo link to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>"
0x0019413E,"MB_Supply07Organic_Rare","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>","10","0","Establish a cargo link to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>"
0x00194219,"MB_Supply04Exotic","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>","10","0","Establish a cargo link to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>"
0x0019421A,"MB_Supply03Rare","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>","10","0","Establish a cargo link to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>"
0x0019421B,"MB_Supply06Organic_Uncommon","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>","10","0","Establish a cargo link to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>"
0x0019B984,"MB_Steal01Far_CFR03","Steal From <Alias=TargetLocation> on <Alias=TargetPlanetLocation>","10","0","Steal <Alias=PrimaryRef> from <Alias=TargetContainerLocation>"
0x001A03D4,"MS03_Juno","Juno's Gambit","10","0","Destroy Ecliptic Ship"
0x001A03D4,"MS03_Juno","Juno's Gambit","100","0","Dock with the ship"
0x001A03D4,"MS03_Juno","Juno's Gambit","110","0","Investigate the voices on board"
0x001A03D4,"MS03_Juno","Juno's Gambit","200","0","Talk to Ryujin Operatives"
0x001A03D4,"MS03_Juno","Juno's Gambit","350","0","Talk to Juno"
0x001A03D4,"MS03_Juno","Juno's Gambit","352","0","Attach Control Board"
0x001A03D4,"MS03_Juno","Juno's Gambit","355","1","Deal with Ryujin Operatives "
0x001A03D4,"MS03_Juno","Juno's Gambit","400","0","Deliver Operatives to Neon"
0x001A03D4,"MS03_Juno","Juno's Gambit","500","0","Talk to Ryujin Operatives"
0x001A03D4,"MS03_Juno","Juno's Gambit","550","0","Talk to Juno"
0x001A03D4,"MS03_Juno","Juno's Gambit","600","0","Return to your ship"
0x001A03D4,"MS03_Juno","Juno's Gambit","700","0","Undock your Ship"
0x001A54F9,"FC09","The Hammer Falls","50","0","Go to HopeTown"
0x001A54F9,"FC09","The Hammer Falls","100","0","Confront Ron Hope"
0x001A54F9,"FC09","The Hammer Falls","200","0","Kill Ron Hope"
0x001A54F9,"FC09","The Hammer Falls","220","0","Eliminate Hope's Security"
0x001A54F9,"FC09","The Hammer Falls","250","0","Talk to Birgit McDougall"
0x001A6C4E,"MB_Piracy01Far_CFR01","Piracy in <Alias=TargetSystemLocation> system","10","0","Travel anywhere in the <Alias=TargetSystemLocation> system"
0x001A6C4E,"MB_Piracy01Far_CFR01","Piracy in <Alias=TargetSystemLocation> system","20","0","Travel to the <Alias=PrimaryRef> near <Alias=TargetPlanetOrbitLocation>"
0x001A6C4E,"MB_Piracy01Far_CFR01","Piracy in <Alias=TargetSystemLocation> system","30","0","Seize the cargo of <Alias=CargoTargetRef> from the <Alias=PrimaryRef>"
0x001A8B64,"City_Akila_Jansen","Rough Landings","25","0","Talk to Marko Jansen"
0x001A8B64,"City_Akila_Jansen","Rough Landings","100","0","Meet up with Milena Axelrod"
0x001A8B64,"City_Akila_Jansen","Rough Landings","300","0","Board the Dalliance and talk with Milena"
0x001A8B64,"City_Akila_Jansen","Rough Landings","400","0","Get Milena access to Akila City"
0x001A9053,"MQ401b","One Small Step","10","0","Go to the Lodge"
0x001A9560,"RI06","The Key Ingredient","100","0","Meet Masako in Veena Kalra's Office"
0x001A9560,"RI06","The Key Ingredient","200","0","Talk to Masako"
0x001A9560,"RI06","The Key Ingredient","300","0","Talk to Veena Kalra"
0x001A9560,"RI06","The Key Ingredient","400","0","Talk to Camden Cho"
0x001A9560,"RI06","The Key Ingredient","500","0","Travel to Carinae III-a"
0x001A9560,"RI06","The Key Ingredient","600","0","Land at CM Station RC-1"
0x001A9560,"RI06","The Key Ingredient","700","0","Find the Rothicite Shipment"
0x001A9560,"RI06","The Key Ingredient","750","0","Discover What Happened at CM Station RC-1"
0x001A9560,"RI06","The Key Ingredient","751","0","Read the Contract"
0x001A9560,"RI06","The Key Ingredient","800","0","Gain Access to the Mine"
0x001A9560,"RI06","The Key Ingredient","850","0","Enter the CM Station RC-1 Mine"
0x001A9560,"RI06","The Key Ingredient","900","0","Travel to the Clinic in the Narion System"
0x001A9560,"RI06","The Key Ingredient","1000","0","Dock at the Clinic"
0x001A9560,"RI06","The Key Ingredient","1100","0","Enter the Clinic"
0x001A9560,"RI06","The Key Ingredient","1200","0","Retrieve the Rothicite Shipment"
0x001A9560,"RI06","The Key Ingredient","1250","0","Discover What Infinity LTD is Doing at the Clinic"
0x001A9560,"RI06","The Key Ingredient","1259","0","(Optional) Talk to Dr. Lane"
0x001A9560,"RI06","The Key Ingredient","1300","0","Find a Way Inside the Secure Wing"
0x001A9560,"RI06","The Key Ingredient","1400","0","Return to Veena at Ryujin Tower"
0x001A9560,"RI06","The Key Ingredient","1500","0","Talk to Veena"
0x001AC8EF,"RQ_Settlement_KillHostileHumans_02","Pirate Activity","100","0","Defeat the Crimson Fleet pirates in the <Alias=DungeonLocation>"
0x001AC8EF,"RQ_Settlement_KillHostileHumans_02","Pirate Activity","150","0","OR Convince the <Alias.Name=Boss> to leave"
0x001ACBBA,"DialogueUCVigilance","UC Vigilance Dialogue","25","0","Show Armin Petrosyan the audio log"
0x001B2D89,"RQ_OE_Scan_01","Creature Analysis","100","0","Complete the scan of <Alias=ScanTargets[0]> (<Global=RQ_OE_Scan01_Txt_Percentage>%)"
0x001B2D89,"RQ_OE_Scan_01","Creature Analysis","150","0","[Optional] Scan living creatures only"
0x001B41D0,"CF08_SysDef","Legacy's End","10","0","Defeat the Crimson Fleet Scouts"
0x001B41D0,"CF08_SysDef","Legacy's End","20","0","Board the Vigilance"
0x001B41D0,"CF08_SysDef","Legacy's End","30","0","Speak to Commander Ikande"
0x001B41D0,"CF08_SysDef","Legacy's End","40","0","Disable Defensive Battery Alpha"
0x001B41D0,"CF08_SysDef","Legacy's End","50","0","Disable Defensive Battery Beta"
0x001B41D0,"CF08_SysDef","Legacy's End","60","0","Disable Defensive Battery Gamma"
0x001B41D0,"CF08_SysDef","Legacy's End","70","0","Join the Battle at the Key"
0x001B41D0,"CF08_SysDef","Legacy's End","80","0","Destroy the Crimson Fleet Defenders"
0x001B41D0,"CF08_SysDef","Legacy's End","90","0","Board the Key"
0x001B41D0,"CF08_SysDef","Legacy's End","100","0","Reach the Operations Center"
0x001B41D0,"CF08_SysDef","Legacy's End","105","0","Bypass the Security Doors"
0x001B41D0,"CF08_SysDef","Legacy's End","110","0","Open the Last Nova's Doors"
0x001B41D0,"CF08_SysDef","Legacy's End","120","0","Speak to Shinya Voss"
0x001B41D0,"CF08_SysDef","Legacy's End","125","0","(Optional) Deactivate Shinya Voss' Bomb"
0x001B41D0,"CF08_SysDef","Legacy's End","130","0","Confront Delgado"
0x001B41D0,"CF08_SysDef","Legacy's End","140","0","Override all of the Key's Reactors"
0x001B41D0,"CF08_SysDef","Legacy's End","150","0","Override Reactor 01"
0x001B41D0,"CF08_SysDef","Legacy's End","160","0","Override Reactor 02"
0x001B41D0,"CF08_SysDef","Legacy's End","170","0","Override Reactor 03"
0x001B41D0,"CF08_SysDef","Legacy's End","180","0","Kill Delgado"
0x001B41D0,"CF08_SysDef","Legacy's End","185","0","Retrieve Delgado's Password"
0x001B41D0,"CF08_SysDef","Legacy's End","188","0","End the Lockdown on the Key"
0x001B41D0,"CF08_SysDef","Legacy's End","190","0","Return to the Vigilance"
0x001B41D1,"MQ201B","Short Sighted","10","0","Go to the Eye"
0x001B41D1,"MQ201B","Short Sighted","100","0","Check in on Everyone"
0x001B41D1,"MQ201B","Short Sighted","110","0","Install the Parts"
0x001B41D1,"MQ201B","Short Sighted","120","0","Rewire the Research Lab"
0x001B41D1,"MQ201B","Short Sighted","130","0","Test the Computer"
0x001B41D1,"MQ201B","Short Sighted","140","0","Weld the Panel"
0x001B41D1,"MQ201B","Short Sighted","150","0","Use the Wrenches"
0x001B6246,"FFKeyZ02","Doctor's Orders","50","0","Retrieve the Supply Storage Key"
0x001B6246,"FFKeyZ02","Doctor's Orders","100","0","Speak to Gennady Ayton at the Clinic"
0x001B6246,"FFKeyZ02","Doctor's Orders","200","0","Get the Medical Supplies"
0x001BB164,"FFKeyZ01","Reclaiming the Past","100","0","Speak to Bog"
0x001BB164,"FFKeyZ01","Reclaiming the Past","200","0","Retrieve Maddie's Ring at the <Alias=RadiantLocation>"
0x001C0F26,"FFLodge01","Board and Lodging","10","0","Talk to Noel about quarters"
0x001C3290,"RQ_Settlement_Heal_01","Left Behind","100","0","Find the missing <Alias.Name=WoundedPerson>"
0x001C3290,"RQ_Settlement_Heal_01","Left Behind","200","0","Give medical aid to the <Alias.Name=WoundedPerson>"
0x001C38EA,"FFParadisoZ04","Wanted Guest","100","0","Confront the Guest"
0x001C38EA,"FFParadisoZ04","Wanted Guest","200","0","Subdue the Guest"
0x001C433F,"FFParadisoZ03","Proper Tea Theft","100","0","Obtain the Tranquilitea Secret Recipe"
0x001C6901,"FFparadisoZ02","Lost and Found","200","0","Find the Lost Room Keycard"
0x001C6901,"FFparadisoZ02","Lost and Found","300","0","Find the Lost Thermos"
0x001C6901,"FFparadisoZ02","Lost and Found","400","0","Find the Lost Wedding Ring"
0x001C6901,"FFparadisoZ02","Lost and Found","500","0","Find the Lost Slate"
0x001C6902,"FFParadisoZ02Misc","Misc Pointer","50","0","Speak with Dirk"
0x001C7185,"COM_Quest_Barrett_Commitment","Commitment: Barrett","50","0","Speak with Barrett"
0x001C7185,"COM_Quest_Barrett_Commitment","Commitment: Barrett","100","0","Ask Vasco to officiate"
0x001C7185,"COM_Quest_Barrett_Commitment","Commitment: Barrett","110","0","Ask Ellie to officiate"
0x001C7185,"COM_Quest_Barrett_Commitment","Commitment: Barrett","200","0","Check on Barrett"
0x001C7185,"COM_Quest_Barrett_Commitment","Commitment: Barrett","300","0","Submit marriage application"
0x001C7185,"COM_Quest_Barrett_Commitment","Commitment: Barrett","500","0","Attend your Wedding"
0x001C7185,"COM_Quest_Barrett_Commitment","Commitment: Barrett","600","0","Talk to Vasco"
0x001C7689,"FFParadisoZ01","Last Resort","100","0","Give the Recall Claim to Akachi"
0x001C7689,"FFParadisoZ01","Last Resort","200","0","Wait until 11:00 Gagarin Local Time"
0x001C7689,"FFParadisoZ01","Last Resort","300","0","(Optional) Fix Akachi's Computer"
0x001C7689,"FFParadisoZ01","Last Resort","400","0","(Optional) Convince Akachi to bypass verification"
0x001C7689,"FFParadisoZ01","Last Resort","500","0","Speak with Akachi"
0x001CD001,"MS04","Mantis","100","0","Read the Secret Outpost slate"
0x001CD001,"MS04","Mantis","200","0","Go to the Secret Outpost at Denebola I-b"
0x001CD001,"MS04","Mantis","300","0","Explore the Lair of the Mantis"
0x001CD001,"MS04","Mantis","350","0","(Optional) Learn more about the Lair of the Mantis"
0x001CD001,"MS04","Mantis","400","0","(Optional) Talk to Livvey"
0x001CD001,"MS04","Mantis","600","0","Claim the Mantis's Spacesuit"
0x001CD001,"MS04","Mantis","700","0","Claim the Mantis's Starship"
0x001D3080,"RQ_OE_Rescue_01","Rescue the <Alias=CaptiveTarget>","100","0","Rescue the <Alias=CaptiveTarget>"
0x001D3080,"RQ_OE_Rescue_01","Rescue the <Alias=CaptiveTarget>","300","0","Return the <Alias=CaptiveTarget> to <Alias.PronounPosObj=CaptiveTarget> crew"
0x001D3080,"RQ_OE_Rescue_01","Rescue the <Alias=CaptiveTarget>","350","0","Return to the <Alias=OverlayLocation>"
0x001D3080,"RQ_OE_Rescue_01","Rescue the <Alias=CaptiveTarget>","400","0","Talk to the <Alias=Questgiver>"
0x001D5AD2,"MQ401a","One Small Step","10","0","Go to the Lodge"
0x001DC418,"MQ402","Among the Stars","10","0","Talk to Vladimir Sall"
0x001DC418,"MQ402","Among the Stars","110","0","Find the Artifact on <Alias=LocationPlanet01>"
0x001DC418,"MQ402","Among the Stars","120","0","Find the Artifact on <Alias=LocationPlanet02>"
0x001DC418,"MQ402","Among the Stars","130","0","Find the Artifact on <Alias=LocationPlanet03>"
0x001DC418,"MQ402","Among the Stars","140","0","Find the Artifact on <Alias=LocationPlanet04>"
0x001DC418,"MQ402","Among the Stars","150","0","Find the Artifact on <Alias=LocationPlanet05>"
0x001DC418,"MQ402","Among the Stars","160","0","Find the Artifact on <Alias=LocationPlanet06>"
0x001DC418,"MQ402","Among the Stars","500","0","Talk to Sarah"
0x001DC418,"MQ402","Among the Stars","600","0","Go to Oborum III"
0x001E7332,"SG02","Failure to Communicate","100","0","Talk to Alban Lopez on <Alias=AlbanOrbitLocation>"
0x001E7332,"SG02","Failure to Communicate","200","0","Repair the Lopez Communication Satellite"
0x001E7332,"SG02","Failure to Communicate","400","0","Repair the Lemaire Communication Satellite orbiting <Alias=LemaireOrbitLocation>"
0x001E7332,"SG02","Failure to Communicate","500","0","Repair the Banda Communication Satellite orbiting <Alias=BandaOrbitLocation>"
0x001E7332,"SG02","Failure to Communicate","600","0","Repair the Wen Communication Satellite orbiting <Alias=WenOrbitLocation>"
0x001E7332,"SG02","Failure to Communicate","700","0","Report back to Alban Lopez on Jacquelyn's ship"
0x001E7332,"SG02","Failure to Communicate","780","0","Wait for Family Meeting to end"
0x001E7332,"SG02","Failure to Communicate","800","0","Get Chanda Banda to join Defense Pact"
0x001E7332,"SG02","Failure to Communicate","850","0","(Optional) Get Jacquelyn Lemaire to join Defense Pact"
0x001E7332,"SG02","Failure to Communicate","875","0","Talk to Alban Lopez about the Defense Pact"
0x001E7332,"SG02","Failure to Communicate","900","0","Eliminate Spacer ships orbiting <Alias=SpacerContact01OrbitLocation>"
0x001E7332,"SG02","Failure to Communicate","950","0","Eliminate Spacer ships orbiting <Alias=SpacerContact02OrbitLocation>"
0x001E7332,"SG02","Failure to Communicate","1000","0","Report back to Alban Lopez on <Alias=AlbanOrbitLocation>"
0x001E7332,"SG02","Failure to Communicate","1100","0","Clear out Spacer ships orbiting <Alias=StarstationOrbitLocation>"
0x001E7332,"SG02","Failure to Communicate","1200","0","Clear the Spacers from the Retrofitted Starstation"
0x001E7332,"SG02","Failure to Communicate","1210","0","(Optional) Talk with Jacquelyn Lemaire"
0x001E7332,"SG02","Failure to Communicate","1250","0","(Optional) Kill Alban Lopez"
0x001E7332,"SG02","Failure to Communicate","1400","0","Talk with Alban Lopez"
0x001E7941,"FFDenZ01","Re-Re-Application","15","0","Talk to Bastien Graff"
0x001E7941,"FFDenZ01","Re-Re-Application","20","0","Travel to New Atlantis"
0x001E7941,"FFDenZ01","Re-Re-Application","30","0","Talk to John Tuala"
0x001E7942,"FFDenR01","Winning Hearts and Minds","15","0","Talk to Orval Romack"
0x001E7942,"FFDenR01","Winning Hearts and Minds","20","0","Pick up the Posters"
0x001E7942,"FFDenR01","Winning Hearts and Minds","30","0","Travel to New Atlantis"
0x001E7942,"FFDenR01","Winning Hearts and Minds","40","0","Put up the Posters in <Alias=TargetLocation>"
0x001E7A09,"UCR05","Preventive Action","75","0","Collect the details on the target"
0x001E7A0A,"UCR04","Apex Predator","100","0","Collect samples on <Alias=PlanetLocation> (<Global=UCR04_SamplesHarvested>/<Global=UCR04_SamplesTotalRequired>)"
0x001E7A0A,"UCR04","Apex Predator","110","0","(Optional) Approach targets undetected to harvest non-lethally"
0x001E7A0A,"UCR04","Apex Predator","111","0","(Optional) Approach targets to harvest non-lethally"
0x001E8E2A,"CFSD01","Burden of Proof","100","0","Search for Evidence"
0x001E8E2A,"CFSD01","Burden of Proof","200","0","Return Evidence to Lt. Toft"
0x001EBDD5,"UCR01","Vanguard: Bug Hunt","100","0","Eliminate the Terrormorphs on <Alias=PlanetLocation>"
0x001EBDD5,"UCR01","Vanguard: Bug Hunt","110","0","Subdue the Terrormorph on <Alias=PlanetLocation>"
0x001EE0C8,"RI05","Guilty Parties","100","0","Talk to Imogene on the Operations Floor"
0x001EE0C8,"RI05","Guilty Parties","300","0","Talk to Yuko"
0x001EE0C8,"RI05","Guilty Parties","400","0","(Optional) Talk to Dalton on the Executive Offices Floor"
0x001EE0C8,"RI05","Guilty Parties","500","0","(Optional) Talk to Benjamin Bayu"
0x001EE0C8,"RI05","Guilty Parties","600","0","Find Imogene in the Seokguh Syndicate Hideout"
0x001EE0C8,"RI05","Guilty Parties","610","0","(Optional) Head to Frankie's Grab & Go"
0x001EE0C8,"RI05","Guilty Parties","620","0","(Optional) Talk to Franchesca ""Frankie"" Moore"
0x001EE0C8,"RI05","Guilty Parties","650","0","(Optional) Find a Way Into the Seokguh Syndicate Hideout"
0x001EE0C8,"RI05","Guilty Parties","660","0","Find Imogene"
0x001EE0C8,"RI05","Guilty Parties","700","0","Find Kumiho's Slate"
0x001EE0C8,"RI05","Guilty Parties","800","0","Confront Imogene"
0x001EE0C8,"RI05","Guilty Parties","900","0","Decide Imogene's Fate"
0x001EE0C8,"RI05","Guilty Parties","960","0","Kill Imogene"
0x001EE0C8,"RI05","Guilty Parties","965","0","Search Imogene for Evidence"
0x001EE0C8,"RI05","Guilty Parties","1000","0","(Optional) Confront Ularu on the Executive Offices Floor"
0x001EE0C8,"RI05","Guilty Parties","1100","0","Deliver Kumiho's Slate to Benjamin Bayu"
0x001EE0C8,"RI05","Guilty Parties","1200","0","Return to Dalton at Ryujin Tower on the Executive Offices Floor"
0x001EF7F1,"CF08_Fleet","Legacy's End","10","0","Destroy SysDef ships to secure the Key"
0x001EF7F1,"CF08_Fleet","Legacy's End","20","0","Report to the Key"
0x001EF7F1,"CF08_Fleet","Legacy's End","30","0","Speak to Naeva"
0x001EF7F1,"CF08_Fleet","Legacy's End","40","0","Speak to Delgado"
0x001EF7F1,"CF08_Fleet","Legacy's End","50","0","Secure Defensive Battery Alpha"
0x001EF7F1,"CF08_Fleet","Legacy's End","60","0","Secure Defensive Battery Beta"
0x001EF7F1,"CF08_Fleet","Legacy's End","70","0","Secure Defensive Battery Gamma"
0x001EF7F1,"CF08_Fleet","Legacy's End","80","0","Return to the Key"
0x001EF7F1,"CF08_Fleet","Legacy's End","90","0","Destroy the Vigilance's Escort Ships"
0x001EF7F1,"CF08_Fleet","Legacy's End","100","0","Disable the Vigilance"
0x001EF7F1,"CF08_Fleet","Legacy's End","110","0","Board the Vigilance"
0x001EF7F1,"CF08_Fleet","Legacy's End","120","0","Reach the Operations Center"
0x001EF7F1,"CF08_Fleet","Legacy's End","130","0","(Optional) Secure the Brig"
0x001EF7F1,"CF08_Fleet","Legacy's End","140","0","(Optional) Release Crimson Fleet Prisoners"
0x001EF7F1,"CF08_Fleet","Legacy's End","150","0","(Optional) Speak to Adler Kemp"
0x001EF7F1,"CF08_Fleet","Legacy's End","160","0","Confront Commander Ikande"
0x001EF7F1,"CF08_Fleet","Legacy's End","170","0","Kill Commander Ikande"
0x001EF7F1,"CF08_Fleet","Legacy's End","180","0","Kill Lieutenant Toft"
0x001EF7F1,"CF08_Fleet","Legacy's End","190","0","Cancel the Self-Destruct"
0x001EF7F1,"CF08_Fleet","Legacy's End","200","0","Return to the Key"
0x001EF7F1,"CF08_Fleet","Legacy's End","210","0","Speak with Delgado"
0x001EF7F1,"CF08_Fleet","Legacy's End","250","0","(Optional) Speak with Evgeny Rokov"
0x001EF7F1,"CF08_Fleet","Legacy's End","260","0","(Optional) Speak with Mathis Castillo"
0x001EF7F1,"CF08_Fleet","Legacy's End","270","0","(Optional) Speak with Huan Daiyu"
0x001EF7F1,"CF08_Fleet","Legacy's End","280","0","(Optional) Speak with Estelle Vincent"
0x001EF7F2,"CF07","Eye of the Storm","10","0","Speak with Delgado"
0x001EF7F2,"CF07","Eye of the Storm","20","0","Install both the ComSpike Module and the Conduction Grid Module"
0x001EF7F2,"CF07","Eye of the Storm","110","0","Proceed to the UC Vigilance"
0x001EF7F2,"CF07","Eye of the Storm","120","0","Speak to Commander Ikande"
0x001EF7F2,"CF07","Eye of the Storm","210","0","Proceed to Bannoc IV"
0x001EF7F2,"CF07","Eye of the Storm","220","0","Board the GalBank Transport ""Legacy"""
0x001EF7F2,"CF07","Eye of the Storm","230","0","Locate the Vault Control Center"
0x001EF7F2,"CF07","Eye of the Storm","240","0","Locate a Transfer Module"
0x001EF7F2,"CF07","Eye of the Storm","250","0","Open the Vault Door"
0x001EF7F2,"CF07","Eye of the Storm","260","0","(Optional) Access the CredTank"
0x001EF7F2,"CF07","Eye of the Storm","270","0","Retrieve Jasper Kryx's Possessions"
0x001EF7F2,"CF07","Eye of the Storm","280","0","Listen to Kryx's Recording"
0x001EF7F2,"CF07","Eye of the Storm","290","0","Reroute Ship's Power"
0x001EF7F2,"CF07","Eye of the Storm","300","0","Access the Legacy's Credit Reserves"
0x001EF7F2,"CF07","Eye of the Storm","360","0","Download the Legacy's Credit Reserves"
0x001EF7F2,"CF07","Eye of the Storm","370","0","Wait for the Transfer Process to Complete"
0x001EF7F2,"CF07","Eye of the Storm","380","0","Remove Transfer Modules and Data Core"
0x001EF7F2,"CF07","Eye of the Storm","400","0","Escape the Legacy"
0x001EF7F2,"CF07","Eye of the Storm","410","0","Bring Kryx's Legacy to the UC Vigilance"
0x001EF7F2,"CF07","Eye of the Storm","420","1","Bring Kryx's Legacy to The Key"
0x001EF7F2,"CF07","Eye of the Storm","430","0","Bring Kryx's Legacy to The Key"
0x001EF957,"MB_BountySpace01Far","Destroy the <Alias=PrimaryRef> at <Alias=TargetSystemLocation>","10","0","Go to any planet in the <Alias=TargetSystemLocation> system"
0x001F0266,"FC06","Surgical Strike","50","0","Go to the Clinic"
0x001F0266,"FC06","Surgical Strike","100","0","Talk to Ben Armistead"
0x001F0266,"FC06","Surgical Strike","200","0","Follow Ben Armistead"
0x001F0266,"FC06","Surgical Strike","300","0","Talk to Ari Miller"
0x001F0266,"FC06","Surgical Strike","310","0","Follow Ari Miller"
0x001F0266,"FC06","Surgical Strike","320","0","Wait for Ari Miller to check the patient records"
0x001F0266,"FC06","Surgical Strike","330","0","Talk to Ari Miller"
