LvliFormID, LvliEditorID, Index, Level,  Count, ChanceNone, FormID, EditorID, Type
0x001B9D30,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_1",3,1,1,0,0x002DBFF6,"","LGDI"
0x001B9D30,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_1",4,1,1,0,0x00219791,"","LGDI"
0x001B9D30,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_1",5,1,1,0,0x00219791,"","LGDI"
0x001B9D30,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_1",6,1,1,0,0x00219791,"","LGDI"
0x001B9D31,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_2",1,1,1,0,0x001B9D25,"","LGDI"
0x001B9D31,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_2",2,1,1,0,0x001B9D26,"","LGDI"
0x001B9D31,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_2",3,1,1,0,0x002DBFF6,"","LGDI"
0x001B9D31,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_2",4,1,1,0,0x00219791,"","LGDI"
0x001B9D31,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_2",5,1,1,0,0x00219791,"","LGDI"
0x001B9D31,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_2",6,1,1,0,0x00219791,"","LGDI"
0x001B9D32,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_3",1,1,1,0,0x001B9D25,"","LGDI"
0x001B9D32,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_3",2,1,1,0,0x001B9D26,"","LGDI"
0x001B9D32,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_3",3,1,1,0,0x002DBFF6,"","LGDI"
0x001B9D32,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_3",4,1,1,0,0x00219791,"","LGDI"
0x001B9D32,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_3",5,1,1,0,0x00219791,"","LGDI"
0x001B9D32,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_3",6,1,1,0,0x00219791,"","LGDI"
0x001B9D33,"LL_Loot_Legendary_Human_GeneralContainers_Large_Rare_200YearOldIsolated_ChanceNone",1,1,1,0,0x001B9D32,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_3","LVLI"
0x001B9D33,"LL_Loot_Legendary_Human_GeneralContainers_Large_Rare_200YearOldIsolated_ChanceNone",2,1,1,0,0x001B9D31,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_2","LVLI"
0x001B9D33,"LL_Loot_Legendary_Human_GeneralContainers_Large_Rare_200YearOldIsolated_ChanceNone",3,1,1,0,0x001B9D30,"LL_Loot_Legendary_Human_200YearOldIsolated_Rank_1","LVLI"
0x001B9D34,"LL_Loot_Legendary_Human_GeneralContainers_Small_Ranged_Pistol_Common_200YearOldIsolated_ChanceNone",1,1,1,0,0x001B9D37,"LL_Loot_Legendary_Human_Ranged_Pistol_Common_OldEarth_Rank_3","LVLI"
0x001B9D34,"LL_Loot_Legendary_Human_GeneralContainers_Small_Ranged_Pistol_Common_200YearOldIsolated_ChanceNone",2,1,1,0,0x001B9D36,"LL_Loot_Legendary_Human_Ranged_Pistol_Common_OldEarth_Rank_2","LVLI"
0x001B9D34,"LL_Loot_Legendary_Human_GeneralContainers_Small_Ranged_Pistol_Common_200YearOldIsolated_ChanceNone",3,1,1,0,0x001B9D35,"LL_Loot_Legendary_Human_Ranged_Pistol_Common_OldEarth_Rank_1","LVLI"
0x001B9D35,"LL_Loot_Legendary_Human_Ranged_Pistol_Common_OldEarth_Rank_1",1,1,1,0,0x001B9D27,"","LGDI"
0x001B9D36,"LL_Loot_Legendary_Human_Ranged_Pistol_Common_OldEarth_Rank_2",1,1,1,0,0x001B9D27,"","LGDI"
0x001B9D37,"LL_Loot_Legendary_Human_Ranged_Pistol_Common_OldEarth_Rank_3",1,1,1,0,0x001B9D27,"","LGDI"
0x001B9D38,"LL_Loot_Misc_Large_200YearOldIsolated",1,1,1,0,0x001ECB16,"LL_Loot_Manufactured_Common","LVLI"
0x001B9D38,"LL_Loot_Misc_Large_200YearOldIsolated",2,1,1,0,0x001ECB16,"LL_Loot_Manufactured_Common","LVLI"
0x001B9D38,"LL_Loot_Misc_Large_200YearOldIsolated",3,1,1,0,0x001ECB15,"LL_Loot_Manufactured_Uncommon","LVLI"
0x001B9D38,"LL_Loot_Misc_Large_200YearOldIsolated",4,1,1,0,0x001ECB15,"LL_Loot_Manufactured_Uncommon","LVLI"
0x001B9D38,"LL_Loot_Misc_Large_200YearOldIsolated",5,1,1,0,0x001B9DFD,"LL_Spacesuit_200YearOldIsolated_Leveled","LVLI"
0x001B9D38,"LL_Loot_Misc_Large_200YearOldIsolated",6,1,1,0,0x001B9DFF,"LL_Spacesuit_Helmet_200YearOldIsolated_Leveled","LVLI"
0x001B9D38,"LL_Loot_Misc_Large_200YearOldIsolated",7,1,1,0,0x001B9DFE,"LL_Spacesuit_Backpack_200YearOldIsolated_Leveled","LVLI"
0x001B9D39,"LL_Loot_Misc_Large_200YearOldIsolated_ChanceNone",1,1,1,0,0x001B9D38,"LL_Loot_Misc_Large_200YearOldIsolated","LVLI"
0x001B9D3A,"LL_Loot_Misc_Large_Common",1,1,1,0,0x0025208C,"LL_Loot_Credits_Container_MiscBox_Common","LVLI"
0x001B9D3A,"LL_Loot_Misc_Large_Common",2,1,1,0,0x001B5CC3,"LL_Loot_Clothes_MiscBox","LVLI"
0x001B9D3A,"LL_Loot_Misc_Large_Common",3,1,1,0,0x001ECB16,"LL_Loot_Manufactured_Common","LVLI"
0x001B9D3A,"LL_Loot_Misc_Large_Common",4,1,1,0,0x001ECB16,"LL_Loot_Manufactured_Common","LVLI"
0x001B9D3A,"LL_Loot_Misc_Large_Common",5,1,1,0,0x001ECB15,"LL_Loot_Manufactured_Uncommon","LVLI"
0x001B9D3A,"LL_Loot_Misc_Large_Common",6,1,1,0,0x002733B5,"LL_Loot_Apparel","LVLI"
0x001B9D3A,"LL_Loot_Misc_Large_Common",7,1,1,0,0x002733B5,"LL_Loot_Apparel","LVLI"
0x001B9D3B,"LL_Loot_Misc_Large_Common_100YearOld",1,1,1,0,0x0025208C,"LL_Loot_Credits_Container_MiscBox_Common","LVLI"
0x001B9D3B,"LL_Loot_Misc_Large_Common_100YearOld",2,1,1,0,0x000D9F49,"LL_Loot_Clothes_MiscBox_100YearOld","LVLI"
0x001B9D3B,"LL_Loot_Misc_Large_Common_100YearOld",3,1,1,0,0x001ECB16,"LL_Loot_Manufactured_Common","LVLI"
0x001B9D3B,"LL_Loot_Misc_Large_Common_100YearOld",4,1,1,0,0x001ECB16,"LL_Loot_Manufactured_Common","LVLI"
0x001B9D3B,"LL_Loot_Misc_Large_Common_100YearOld",5,1,1,0,0x001ECB15,"LL_Loot_Manufactured_Uncommon","LVLI"
0x001B9D3B,"LL_Loot_Misc_Large_Common_100YearOld",6,1,1,0,0x002733B5,"LL_Loot_Apparel","LVLI"
0x001B9D3B,"LL_Loot_Misc_Large_Common_100YearOld",7,1,1,0,0x002733B5,"LL_Loot_Apparel","LVLI"
0x001B9D3C,"LL_Loot_Misc_Large_Common_100YearOld_ChanceNone",1,1,1,0,0x001B9D3B,"LL_Loot_Misc_Large_Common_100YearOld","LVLI"
0x001B9DED,"LL_Loot_Misc_Large_Common_ChanceNone",1,1,1,0,0x001B9D3A,"LL_Loot_Misc_Large_Common","LVLI"
0x001B9DEE,"LL_Loot_Misc_Large_Rare",1,1,1,0,0x0025208C,"LL_Loot_Credits_Container_MiscBox_Common","LVLI"
0x001B9DEE,"LL_Loot_Misc_Large_Rare",2,1,1,0,0x001B5CC3,"LL_Loot_Clothes_MiscBox","LVLI"
0x001B9DEE,"LL_Loot_Misc_Large_Rare",3,1,1,0,0x001ECB14,"LL_Loot_Manufactured_Rare","LVLI"
0x001B9DEE,"LL_Loot_Misc_Large_Rare",4,1,1,0,0x001ECB14,"LL_Loot_Manufactured_Rare","LVLI"
0x001B9DEE,"LL_Loot_Misc_Large_Rare",5,1,1,0,0x001ECB13,"LL_Loot_Manufactured_Exotic","LVLI"
0x001B9DEE,"LL_Loot_Misc_Large_Rare",6,1,1,0,0x002733B5,"LL_Loot_Apparel","LVLI"
0x001B9DEE,"LL_Loot_Misc_Large_Rare",7,1,1,0,0x002733B5,"LL_Loot_Apparel","LVLI"
0x001B9DF0,"LL_Loot_Misc_Large_Rare_100YearOld",1,1,1,0,0x0025208C,"LL_Loot_Credits_Container_MiscBox_Common","LVLI"
0x001B9DF0,"LL_Loot_Misc_Large_Rare_100YearOld",2,1,1,0,0x000D9F49,"LL_Loot_Clothes_MiscBox_100YearOld","LVLI"
0x001B9DF0,"LL_Loot_Misc_Large_Rare_100YearOld",3,1,1,0,0x001ECB14,"LL_Loot_Manufactured_Rare","LVLI"
0x001B9DF0,"LL_Loot_Misc_Large_Rare_100YearOld",4,1,1,0,0x001ECB14,"LL_Loot_Manufactured_Rare","LVLI"
0x001B9DF0,"LL_Loot_Misc_Large_Rare_100YearOld",5,1,1,0,0x001ECB13,"LL_Loot_Manufactured_Exotic","LVLI"
0x001B9DF0,"LL_Loot_Misc_Large_Rare_100YearOld",6,1,1,0,0x002733B5,"LL_Loot_Apparel","LVLI"
0x001B9DF0,"LL_Loot_Misc_Large_Rare_100YearOld",7,1,1,0,0x002733B5,"LL_Loot_Apparel","LVLI"
0x001B9DF1,"LL_Loot_Misc_Large_Rare_100YearOld_ChanceNone",1,1,1,0,0x001B9DF0,"LL_Loot_Misc_Large_Rare_100YearOld","LVLI"
0x001B9DF2,"LL_Loot_Misc_Large_Rare_ChanceNone",1,1,1,0,0x001B9DEE,"LL_Loot_Misc_Large_Rare","LVLI"
0x001B9DF3,"LL_Loot_Misc_Medium_200YearOldIsolated",1,1,1,0,0x00180EE0,"LL_Loot_Digipick_1-2","LVLI"
0x001B9DF3,"LL_Loot_Misc_Medium_200YearOldIsolated",2,1,1,0,0x00007E1D,"LL_Loot_Mfg_Small_Leveled","LVLI"
0x001B9DF3,"LL_Loot_Misc_Medium_200YearOldIsolated",3,1,1,0,0x00007E1D,"LL_Loot_Mfg_Small_Leveled","LVLI"
0x001B9DF3,"LL_Loot_Misc_Medium_200YearOldIsolated",4,1,1,0,0x00007E1D,"LL_Loot_Mfg_Small_Leveled","LVLI"
0x001B9DF3,"LL_Loot_Misc_Medium_200YearOldIsolated",5,1,1,0,0x000DA2AA,"LL_Drink_NonAlcoholic_Packaged_Small_NoExclusive_100YearOld","LVLI"
0x001B9DF3,"LL_Loot_Misc_Medium_200YearOldIsolated",6,1,1,0,0x00025586,"LL_Loot_Resource_Stacked_Org_Common_200YearOldIsolated","LVLI"
0x001B9DF3,"LL_Loot_Misc_Medium_200YearOldIsolated",7,1,1,0,0x00025586,"LL_Loot_Resource_Stacked_Org_Common_200YearOldIsolated","LVLI"
0x001B9DF3,"LL_Loot_Misc_Medium_200YearOldIsolated",8,1,1,0,0x00025586,"LL_Loot_Resource_Stacked_Org_Common_200YearOldIsolated","LVLI"
0x001B9DFA,"LL_Loot_Misc_Medium_200YearOldIsolated_ChanceNone",1,1,1,0,0x001B9DF3,"LL_Loot_Misc_Medium_200YearOldIsolated","LVLI"
0x001B9DFB,"LL_Loot_Misc_Small_200YearOldIsolated",1,1,1,0,0x00180EE0,"LL_Loot_Digipick_1-2","LVLI"
0x001B9DFB,"LL_Loot_Misc_Small_200YearOldIsolated",2,1,1,0,0x00007E1D,"LL_Loot_Mfg_Small_Leveled","LVLI"
0x001B9DFB,"LL_Loot_Misc_Small_200YearOldIsolated",3,1,1,0,0x00007E1D,"LL_Loot_Mfg_Small_Leveled","LVLI"
0x001B9DFB,"LL_Loot_Misc_Small_200YearOldIsolated",4,1,1,0,0x00007E1D,"LL_Loot_Mfg_Small_Leveled","LVLI"
0x001B9DFB,"LL_Loot_Misc_Small_200YearOldIsolated",5,1,1,0,0x001B9D28,"LL_Drink_NonAlcoholic_Packaged_Small_NoExclusive_200YearOldIsolated","LVLI"
0x001B9DFB,"LL_Loot_Misc_Small_200YearOldIsolated",6,1,1,0,0x00025586,"LL_Loot_Resource_Stacked_Org_Common_200YearOldIsolated","LVLI"
0x001B9DFB,"LL_Loot_Misc_Small_200YearOldIsolated",7,1,1,0,0x00025586,"LL_Loot_Resource_Stacked_Org_Common_200YearOldIsolated","LVLI"
0x001B9DFB,"LL_Loot_Misc_Small_200YearOldIsolated",8,1,1,0,0x00025586,"LL_Loot_Resource_Stacked_Org_Common_200YearOldIsolated","LVLI"
0x001B9DFC,"LL_Loot_Misc_Small_200YearOldIsolated_ChanceNone",1,1,1,0,0x001B9DFB,"LL_Loot_Misc_Small_200YearOldIsolated","LVLI"
0x001B9DFD,"LL_Spacesuit_200YearOldIsolated_Leveled",1,1,1,0,0x0015FD1A,"LL_Spacesuit_Recon_Body_AnyQuality","LVLI"
0x001B9DFD,"LL_Spacesuit_200YearOldIsolated_Leveled",2,30,1,0,0x0016677A,"LL_Spacesuit_Explorer_01_Body_AnyQuality","LVLI"
0x001B9DFE,"LL_Spacesuit_Backpack_200YearOldIsolated_Leveled",1,1,1,0,0x0015FD1D,"LL_Spacesuit_Recon_Backpack_AnyQuality","LVLI"
0x001B9DFE,"LL_Spacesuit_Backpack_200YearOldIsolated_Leveled",2,30,1,0,0x00166797,"LL_Spacesuit_Explorer_Backpack_AnyQuality","LVLI"
0x001B9DFF,"LL_Spacesuit_Helmet_200YearOldIsolated_Leveled",1,1,1,0,0x0015FD1B,"LL_Spacesuit_Recon_Helmet_AnyQuality","LVLI"
0x001B9DFF,"LL_Spacesuit_Helmet_200YearOldIsolated_Leveled",2,30,1,0,0x0016677C,"LL_Spacesuit_Explorer_01_Helmet_AnyQuality","LVLI"
0x001B9E00,"LL_Weapon_Ranged_Handgun_OldEarth",1,1,1,0,0x001B9E09,"LLS_Weapon_Ranged_Handgun_OldEarth_ByNPCFaction","LVLI"
0x001B9E00,"LL_Weapon_Ranged_Handgun_OldEarth",2,1,1,0,0x001B9E0A,"LLS_Weapon_Ranged_Handgun_OldEarth_Leveled","LVLI"
0x001B9E01,"LLC_Loot_Misc_Large_Common_Legendary",1,1,1,0,0x0000B7BD,"LL_Loot_Legendary_Human_GeneralContainers_Large_Common_ChanceNone","LVLI"
0x001B9E01,"LLC_Loot_Misc_Large_Common_Legendary",2,1,1,0,0x001B9D3A,"LL_Loot_Misc_Large_Common","LVLI"
0x001B9E01,"LLC_Loot_Misc_Large_Common_Legendary",3,1,1,0,0x001B9DED,"LL_Loot_Misc_Large_Common_ChanceNone","LVLI"
0x001B9E02,"LLC_Loot_Misc_Large_Common_Legendary_100YearOld",1,1,1,0,0x00003362,"LL_Loot_Legendary_Human_GeneralContainers_Large_Common_100YearOld_ChanceNone","LVLI"
0x001B9E02,"LLC_Loot_Misc_Large_Common_Legendary_100YearOld",2,1,1,0,0x001B9D3B,"LL_Loot_Misc_Large_Common_100YearOld","LVLI"
0x001B9E02,"LLC_Loot_Misc_Large_Common_Legendary_100YearOld",3,1,1,0,0x001B9D3C,"LL_Loot_Misc_Large_Common_100YearOld_ChanceNone","LVLI"
0x001B9E03,"LLC_Loot_Misc_Large_Rare_Legendary",1,1,1,0,0x0000B7C0,"LL_Loot_Legendary_Human_GeneralContainers_Large_Rare_ChanceNone","LVLI"
0x001B9E03,"LLC_Loot_Misc_Large_Rare_Legendary",2,1,2,0,0x001B9DEE,"LL_Loot_Misc_Large_Rare","LVLI"
0x001B9E03,"LLC_Loot_Misc_Large_Rare_Legendary",3,1,1,0,0x001B9DF2,"LL_Loot_Misc_Large_Rare_ChanceNone","LVLI"
0x001B9E04,"LLC_Loot_Misc_Large_Rare_Legendary_200YearOldIsolated",1,1,1,0,0x001B9D33,"LL_Loot_Legendary_Human_GeneralContainers_Large_Rare_200YearOldIsolated_ChanceNone","LVLI"
0x001B9E04,"LLC_Loot_Misc_Large_Rare_Legendary_200YearOldIsolated",2,1,2,0,0x001B9D38,"LL_Loot_Misc_Large_200YearOldIsolated","LVLI"
0x001B9E04,"LLC_Loot_Misc_Large_Rare_Legendary_200YearOldIsolated",3,1,1,0,0x001B9D39,"LL_Loot_Misc_Large_200YearOldIsolated_ChanceNone","LVLI"
0x001B9E05,"LLC_Loot_Misc_Medium_Legendary_200YearOldIsolated",1,1,1,0,0x001B9D34,"LL_Loot_Legendary_Human_GeneralContainers_Small_Ranged_Pistol_Common_200YearOldIsolated_ChanceNone","LVLI"
0x001B9E05,"LLC_Loot_Misc_Medium_Legendary_200YearOldIsolated",2,1,1,0,0x001B9DF3,"LL_Loot_Misc_Medium_200YearOldIsolated","LVLI"
0x001B9E05,"LLC_Loot_Misc_Medium_Legendary_200YearOldIsolated",3,1,1,0,0x001B9DFA,"LL_Loot_Misc_Medium_200YearOldIsolated_ChanceNone","LVLI"
0x001B9E06,"LLC_Loot_Misc_Small_Legendary_200YearOldIsolated",1,1,1,0,0x001B9D34,"LL_Loot_Legendary_Human_GeneralContainers_Small_Ranged_Pistol_Common_200YearOldIsolated_ChanceNone","LVLI"
0x001B9E06,"LLC_Loot_Misc_Small_Legendary_200YearOldIsolated",2,1,1,0,0x001B9DFB,"LL_Loot_Misc_Small_200YearOldIsolated","LVLI"
0x001B9E06,"LLC_Loot_Misc_Small_Legendary_200YearOldIsolated",3,1,1,0,0x001B9DFC,"LL_Loot_Misc_Small_200YearOldIsolated_ChanceNone","LVLI"
0x001B9E07,"LLE_Skill_Scavenging_Aid_200YearOldIsolated",1,1,1,0,0x001B9E08,"LLS_Skill_Scavenging_Aid_Rank_3_200YearOldIsolated","LVLI"
0x001B9E08,"LLS_Skill_Scavenging_Aid_Rank_3_200YearOldIsolated",1,1,1,0,0x0003197B,"LLS_Medkit_Aid_Basic_Leveled_Same","LVLI"
0x001B9E08,"LLS_Skill_Scavenging_Aid_Rank_3_200YearOldIsolated",2,1,1,0,0x00031980,"LLS_Medkit_Aid_Affl_Leveled_Same","LVLI"
0x001B9E09,"LLS_Weapon_Ranged_Handgun_OldEarth_ByNPCFaction",1,1,1,0,0x0005B158,"LL_Weapon_M1919","LVLI"
0x001B9E09,"LLS_Weapon_Ranged_Handgun_OldEarth_ByNPCFaction",2,17,1,0,0x000A616B,"LL_Weapon_XM2311","LVLI"
0x001B9E0A,"LLS_Weapon_Ranged_Handgun_OldEarth_Leveled",1,1,1,0,0x0005B158,"LL_Weapon_M1919","LVLI"
0x001B9E0A,"LLS_Weapon_Ranged_Handgun_OldEarth_Leveled",2,17,1,0,0x000A616B,"LL_Weapon_XM2311","LVLI"
0x001B9E0B,"Loot_LPI_Aid_and_Chem_200YearOldIsolated",1,1,1,0,0x001B9D2F,"LL_Loot_Aid_or_Chem_Leveled_200YearOldIsolated","LVLI"
0x001B9E0C,"Loot_LPI_Food_Unpackaged_200YearOldIsolated",1,1,1,0,0x001B9D2B,"LL_Food_Unpackaged_200YearOldIsolated_NoExclusive","LVLI"
0x001B9E0D,"Loot_LPI_Spacesuit_Common_200YearOldIsolated",1,1,1,0,0x001B9DFD,"LL_Spacesuit_200YearOldIsolated_Leveled","LVLI"
0x001BAA3C,"LL_Weapon_FreestarRangersRifle",1,1,1,0,0x0002D7F4,"Lawgiver","WEAP"
0x001BAA41,"LL_Armor_Constellation_Backpack_Leveled_Any",1,1,1,0,0x00160021,"LL_Spacesuit_Constellation_Backpack_AnyQuality","LVLI"
0x001BAA46,"LL_Armor_GroundCrew_Backpack_Leveled_Any",1,1,1,0,0x0015FD15,"LL_Spacesuit_GroundCrew_Backpack_AnyQuality","LVLI"
0x001BAA47,"LL_Spacesuit_Mark1_AnyPart_AnyQuality",1,1,1,0,0x001BAA48,"LL_Spacesuit_Mark1_Backpack_AnyQuality","LVLI"
0x001BAA47,"LL_Spacesuit_Mark1_AnyPart_AnyQuality",2,1,1,0,0x001BAA49,"LL_Spacesuit_Mark1_Body_AnyQuality","LVLI"
0x001BAA47,"LL_Spacesuit_Mark1_AnyPart_AnyQuality",3,1,1,0,0x001BAA4B,"LL_Spacesuit_Mark1_Helmet_AnyQuality","LVLI"
0x001BAA48,"LL_Spacesuit_Mark1_Backpack_AnyQuality",1,1,1,0,0x00125199,"LL_Spacesuit_Mark1_Backpack_Quality_01","LVLI"
0x001BAA48,"LL_Spacesuit_Mark1_Backpack_AnyQuality",2,36,1,0,0x001251AA,"LL_Spacesuit_Mark1_Backpack_Quality_02","LVLI"
0x001BAA48,"LL_Spacesuit_Mark1_Backpack_AnyQuality",3,42,1,0,0x001251DC,"LL_Spacesuit_Mark1_Backpack_Quality_03","LVLI"
0x001BAA48,"LL_Spacesuit_Mark1_Backpack_AnyQuality",4,48,1,0,0x001251EF,"LL_Spacesuit_Mark1_Backpack_Quality_04","LVLI"
0x001BAA48,"LL_Spacesuit_Mark1_Backpack_AnyQuality",5,60,1,0,0x000F7C1D,"LL_Spacesuit_Mark1_Backpack_Quality_05","LVLI"
0x001BAA49,"LL_Spacesuit_Mark1_Body_AnyQuality",1,1,1,0,0x00117175,"LL_Spacesuit_Mark1_Body_Quality_01","LVLI"
0x001BAA49,"LL_Spacesuit_Mark1_Body_AnyQuality",2,36,1,0,0x00117176,"LL_Spacesuit_Mark1_Body_Quality_02","LVLI"
0x001BAA49,"LL_Spacesuit_Mark1_Body_AnyQuality",3,42,1,0,0x0011717B,"LL_Spacesuit_Mark1_Body_Quality_03","LVLI"
0x001BAA49,"LL_Spacesuit_Mark1_Body_AnyQuality",4,48,1,0,0x0011717C,"LL_Spacesuit_Mark1_Body_Quality_04","LVLI"
0x001BAA49,"LL_Spacesuit_Mark1_Body_AnyQuality",5,54,1,0,0x0013FD0D,"LL_Spacesuit_Mark1_Body_Quality_05","LVLI"
0x001BAA4A,"LL_Spacesuit_Mark1_FullSet_AnyQuality",1,1,1,0,0x001BAA48,"LL_Spacesuit_Mark1_Backpack_AnyQuality","LVLI"
0x001BAA4A,"LL_Spacesuit_Mark1_FullSet_AnyQuality",2,1,1,0,0x001BAA49,"LL_Spacesuit_Mark1_Body_AnyQuality","LVLI"
0x001BAA4A,"LL_Spacesuit_Mark1_FullSet_AnyQuality",3,1,1,0,0x001BAA4B,"LL_Spacesuit_Mark1_Helmet_AnyQuality","LVLI"
0x001BAA4B,"LL_Spacesuit_Mark1_Helmet_AnyQuality",1,1,1,0,0x00117177,"LL_Spacesuit_Mark1_Helmet_Quality_01","LVLI"
0x001BAA4B,"LL_Spacesuit_Mark1_Helmet_AnyQuality",2,26,1,0,0x00117178,"LL_Spacesuit_Mark1_Helmet_Quality_02","LVLI"
0x001BAA4B,"LL_Spacesuit_Mark1_Helmet_AnyQuality",3,42,1,0,0x00117179,"LL_Spacesuit_Mark1_Helmet_Quality_03","LVLI"
0x001BAA4B,"LL_Spacesuit_Mark1_Helmet_AnyQuality",4,48,1,0,0x0011717A,"LL_Spacesuit_Mark1_Helmet_Quality_04","LVLI"
0x001BAA4B,"LL_Spacesuit_Mark1_Helmet_AnyQuality",5,54,1,0,0x0013FD1F,"LL_Spacesuit_Mark1_Helmet_Quality_05","LVLI"
0x001BAA4F,"LL_Armor_Mark1_Backpack_Leveled_Any",1,1,1,0,0x001BAA48,"LL_Spacesuit_Mark1_Backpack_AnyQuality","LVLI"
0x001BAA50,"LL_Armor_Ranger_Backpack_Leveled_Any",1,1,1,0,0x0016002E,"LL_Spacesuit_Ranger_Backpack_AnyQuality","LVLI"
0x001BAA54,"LL_Armor_SpaceTrucker_Backpack_Leveled_Any",1,1,1,0,0x0015FD20,"LL_Spacesuit_SpaceTrucker_Backpack_AnyQuality","LVLI"
0x001BAA55,"LL_Armor_UC_ShockArmor_Backpack_Leveled_Any",1,1,1,0,0x00166C16,"LL_Spacesuit_UC_ShockArmor_Backpack_AnyQuality","LVLI"
0x001BB10E,"LL_Armor_UC_Xeno_Backpack_Leveled_Any",1,1,1,0,0x001630FC,"LL_Spacesuit_UC_Xeno_Backpack_AnyQuality","LVLI"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",1,1,1,0,0x0019219C,"Clothes_Baseball_Cap_01","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",2,1,1,0,0x00185A6F,"Clothes_Baseball_Cap_01_Chunks","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",3,1,1,0,0x00185A6E,"Clothes_Baseball_Cap_01_Deimos","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",4,1,1,0,0x00185A6D,"Clothes_Baseball_Cap_01_Freestar","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",5,1,1,0,0x00185A6C,"Clothes_Baseball_Cap_01_HopeTech","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",6,1,1,0,0x00185A6B,"Clothes_Baseball_Cap_01_Nova","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",7,1,1,0,0x00185A6A,"Clothes_Baseball_Cap_01_Stroud","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",8,1,1,0,0x00185A69,"Clothes_Baseball_Cap_01_Taiyo","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",9,1,1,0,0x00185A68,"Clothes_Baseball_Cap_01_Trident","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",10,1,1,0,0x00185A67,"Clothes_Baseball_Cap_01_UC","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",11,1,1,0,0x0025DEEF,"Clothes_Colonist_Adventurous_Hat_01","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",12,1,1,0,0x00258039,"Clothes_Colonist_BeadedCollarShirt_Hat_01","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",13,1,1,0,0x0024EF65,"Clothes_Colonist_QuarterPaddedVest_Hat_01","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",14,1,1,0,0x00261A03,"Clothes_Colonist_QuarterPaddedVest_Hat_02","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",15,1,1,0,0x00204002,"Clothes_Farmer_01_Hat","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",16,1,1,0,0x0026D8AA,"Clothes_Miner_UtilitySuit_With_Hardhat","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",17,1,1,0,0x0029080D,"Clothes_Trucker_AShirt_Hat_01","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",18,1,1,0,0x002470D0,"Clothes_Trucker_Flannel_Hat_01","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",19,1,1,0,0x00246B30,"Clothes_Trucker_LongSleeve_Hat_01","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",20,1,1,0,0x002456F3,"Clothes_Trucker_Tee_Hat_01","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",21,1,1,0,0x00252AE7,"Clothes_UtilityOveralls_SSO_Hat_HeadphonesDown","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",22,1,1,0,0x000781F9,"Clothes_UtilityOveralls_SSO_Hat_HeadphonesUp","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",23,1,1,0,0x00252AE7,"Clothes_UtilityOveralls_SSO_Hat_HeadphonesDown","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",24,1,1,0,0x000781F9,"Clothes_UtilityOveralls_SSO_Hat_HeadphonesUp","ARMO"
0x001BB168,"LL_Clothes_Civilian_Headwear_Any",25,1,1,0,0x000781F7,"Clothes_UtilityOveralls_Welding_Helmet","ARMO"
