FormID, EditorID, Full, Description, Model, FLLD, NAM1, XFLG, Includes, Properties, AttachParentSlots, DataName, AttachPointFormId, AttachPoint, Unknown1, Unknown2, Unknown3
0x00131373,"mod_Beowulf_Grip_Tactical","Tactical Grip","","Weapons\Beowulf\Beowulf_GripTactical.nif",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x0002249F,"ap_gun_Grip",0x0000,0x0000,0x00000000
0x00131374,"mod_Beowulf_Laser_None","Standard Foregrip","","Weapons\Beowulf\Beowulf_Foregrip.nif",1,0,0,0,1,0,"TESObjectWEAP_InstanceData",0x0014D08A,"ap_gun_Foregrip",0x0000,0x0000,0x00000000
0x00131375,"mod_Beowulf_Grip_Ergonomic","Ergonomic Grip","","Weapons\Beowulf\Beowulf_GripStandard.nif",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x0002249F,"ap_gun_Grip",0x0000,0x0000,0x00000000
0x00131376,"mod_Beowulf_Muzzle_Suppressor","Suppressor","","Weapons\Beowulf\Beowulf_MuzzleSuppressor.nif",1,0,0,1,1,2,"TESObjectWEAP_InstanceData",0x0002249C,"ap_gun_Muzzle",0x0000,0x0000,0x00000000
0x00131377,"mod_Beowulf_Muzzle_MuzzleBrake","Muzzle Brake","","Weapons\Beowulf\Beowulf_MuzzleBrake.nif",1,0,0,1,1,2,"TESObjectWEAP_InstanceData",0x0002249C,"ap_gun_Muzzle",0x0000,0x0000,0x00000000
0x00131378,"mod_Beowulf_Muzzle_Compensator","Compensator","","Weapons\Beowulf\Beowulf_MuzzleFlashHider.nif",1,0,0,1,1,2,"TESObjectWEAP_InstanceData",0x0002249C,"ap_gun_Muzzle",0x0000,0x0000,0x00000000
0x00131379,"mod_Beowulf_Barrel_Short","Short Barrel","","Weapons\Beowulf\Beowulf_Barrel_Short.nif",1,0,0,1,1,3,"TESObjectWEAP_InstanceData",0x0002249D,"ap_gun_Barrel",0x0000,0x0000,0x00000000
0x0013137A,"mod_Beowulf_Barrel_Long","Long Barrel","Increases accuracy, range, and recoil control; lowers aim down sights speed.","Weapons\Beowulf\Beowulf_Barrel_Long.nif",1,0,0,1,1,3,"TESObjectWEAP_InstanceData",0x0002249D,"ap_gun_Barrel",0x0000,0x0000,0x00000000
0x00131546,"mod_MagStorm_Quality_TiersAny","Quality Tiers Any","","",1,0,0,4,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00131547,"mod_MagSniper_Modgroup_01","Modgroup 01","","",1,0,0,5,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00131548,"mod_MagSniper_Modgroup_02","Modgroup 02","","",1,0,0,7,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00131573,"mod_MagSniper_Modgroup_03","Modgroup 03","","",1,0,0,6,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00131574,"mod_MagSniper_Quality_01","Quality Level 01","","",1,0,0,0,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00131575,"mod_MagSniper_Quality_02","Quality Level 02","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00131BFB,"mod_MagSniper_Quality_03","Quality Level 03","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00131D43,"mod_MagSniper_Quality_04","Quality Level 04","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00131D44,"mod_MagSniper_Quality_TiersAny","Quality Tiers Any","","",1,0,0,4,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00131D45,"mod_BigBang_Modgroup_01","Modgroup 01","","",1,0,0,5,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00131D46,"mod_BigBang_Modgroup_02","Modgroup 02","","",1,0,0,6,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00131D47,"mod_BigBang_Modgroup_03","Modgroup 03","","",1,0,0,4,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00131D48,"mod_BigBang_Quality_01","Quality Level 01","","",1,0,0,0,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00131D49,"mod_BigBang_Quality_02","Quality Level 02","","",1,0,0,0,5,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00131D4A,"mod_BigBang_Quality_03","Quality Level 03","","",1,0,0,0,5,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00131D4B,"mod_BigBang_Quality_04","Quality Level 04","","",1,0,0,0,5,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00131D4C,"mod_BigBang_Quality_TiersAny","Quality Tiers Any","","",1,0,0,4,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00132A31,"mod_Rocketlauncher_Optics_ShortScope","Short Scope","Improved focus and better sighted accuracy.","Weapons\Rocketlauncher\Shortscope.nif",1,0,0,1,1,1,"TESObjectWEAP_InstanceData",0x00022499,"ap_gun_Scope",0x0000,0x0000,0x00000000
0x00132A32,"mod_Rocketlauncher_Optics_ReflexSight","Reflex Sight","Improved focus and better sighted accuracy.","Weapons\Rocketlauncher\Reflexsight.nif",1,0,0,1,1,1,"TESObjectWEAP_InstanceData",0x00022499,"ap_gun_Scope",0x0000,0x0000,0x00000000
0x00132A33,"_Template_mod_Weapon_Mag_HornetNest","Template Weapon Hornet Nest","","",1,0,0,0,5,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00132A34,"mod_Rocketlauncher_Mag_HornetNest","Hornet Nest","","",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00132A36,"mod_Rocketlauncher_Laser_ReconSight","Recon Laser Sight","Adds a recon sight.","",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x000191EE,"ap_gun_Laser",0x0000,0x0000,0x00000000
0x00132A37,"mod_Rocketlauncher_Laser_LaserSight","Laser Sight","Adds Laser Sight.","Weapons\Rocketlauncher\Lazersight.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x000191EE,"ap_gun_Laser",0x0000,0x0000,0x00000000
0x00132A3B,"mod_Rocketlauncher_Receiver_RocketLauncher","Rocket Launcher Receiver","","Weapons\Rocketlauncher\RocketLauncher.nif",1,0,0,0,2,6,"TESObjectWEAP_InstanceData",0x00024004,"ap_gun_receiver",0x0000,0x0000,0x00000000
0x00132A3C,"mod_Rocketlauncher_Internal_HairTrigger","Hair Trigger","","",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x00147AFE,"ap_gun_InternalMod",0x0000,0x0000,0x00000000
0x00132A3D,"mod_Rocketlauncher_Grip_StabilizingStock","Stabilizing Stock","","Weapons\Rocketlauncher\Tactical_Stock.nif",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x0002249F,"ap_gun_Grip",0x0000,0x0000,0x00000000
0x00132A3E,"mod_Rocketlauncher_Grip_TacticalStock","Tactical Stock","","Weapons\Rocketlauncher\Tactical_Stock.nif",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x0002249F,"ap_gun_Grip",0x0000,0x0000,0x00000000
0x00132A43,"mod_Rocketlauncher_Barrel_Long","Long Barrel","Increases accuracy, range, and recoil control; lowers aim down sights speed.","Weapons\Rocketlauncher\LongBarrel.nif",1,0,0,1,1,3,"TESObjectWEAP_InstanceData",0x0002249D,"ap_gun_Barrel",0x0000,0x0000,0x00000000
0x00132A44,"mod_Rocketlauncher_Barrel_Stabilizing","Stabilizing Barrel","Lowered ADS speed, increased accuracy, increased ADS accuracy better recoil control.","Weapons\Rocketlauncher\StableazingBarrel.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x0002249D,"ap_gun_Barrel",0x0000,0x0000,0x00000000
0x00132C43,"mod_Shotty_Optics_ReflexSight","Reflex Sight","Improved focus and better sighted accuracy.","Weapons\Shotty\Shotty_ReflexSight.nif",1,0,0,1,1,1,"TESObjectWEAP_InstanceData",0x00022499,"ap_gun_Scope",0x0000,0x0000,0x00000000
0x00132C44,"mod_Shotty_Optics_GlowSights","Glow Sights","Improved focus and better sighted accuracy.","",1,0,0,1,2,1,"TESObjectWEAP_InstanceData",0x00022499,"ap_gun_Scope",0x0000,0x0000,0x00000000
0x00132C45,"mod_Shotty_Mag_RubberShot","EM-Charged Shot","","Weapons\Shotty\shotty_magazine.nif",1,0,0,1,4,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00132C46,"mod_Shotty_Mag_Slug","Slug Shots","","Weapons\Shotty\shotty_magazine.nif",1,0,0,1,3,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00132C47,"mod_Shotty_Mag_Flechette","Flechette Rounds","","Weapons\Shotty\shotty_magazine.nif",1,0,0,1,4,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00132C48,"mod_Shotty_Mag_XL","Extra Large Magazine","","Weapons\Shotty\Shotty_MagXL.nif",1,0,0,1,6,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00132C49,"mod_Shotty_Mag_Extended","Extended Magazine","","Weapons\Shotty\shotty_magextended.nif",1,0,0,1,5,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00132C4A,"mod_Shotty_Mag_L","Large Magazine","","Weapons\Shotty\Shotty_MagLarge.nif",1,0,0,1,4,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00132C4B,"mod_Shotty_Laser_ReconSight","Recon Laser Sight","Adds a recon sight.","Weapons\Shotty\Shotty_GasPortLaser.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x000191EE,"ap_gun_Laser",0x0000,0x0000,0x00000000
0x00132C4C,"mod_Shotty_Laser_LaserSight","Laser Sight","Adds Laser Sight.","Weapons\Shotty\Shotty_GasPortLaser.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x000191EE,"ap_gun_Laser",0x0000,0x0000,0x00000000
0x00132C4D,"mod_Shotty_Receiver_FullAuto","Fully Automatic","","Weapons\Shotty\Shotty.nif",1,0,0,0,7,9,"TESObjectWEAP_InstanceData",0x00024004,"ap_gun_receiver",0x0000,0x0000,0x00000000
0x00132C50,"mod_Shotty_Internal_HighVelocity","High Velocity","","",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x00147AFE,"ap_gun_InternalMod",0x0000,0x0000,0x00000000
0x00132C51,"mod_Shotty_Internal_HairTrigger","Hair Trigger","","",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x00147AFE,"ap_gun_InternalMod",0x0000,0x0000,0x00000000
0x00132C52,"mod_Shotty_Grip_Tactical","Tactical Grip","","Weapons\Shotty\Shotty_GripTactical.nif",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x0002249F,"ap_gun_Grip",0x0000,0x0000,0x00000000
0x00132C55,"mod_Shotty_Muzzle_Choke","Choke","","Weapons\Shotty\Shotty_Compensator.nif",1,0,0,1,1,2,"TESObjectWEAP_InstanceData",0x0002249C,"ap_gun_Muzzle",0x0000,0x0000,0x00000000
0x00132C56,"mod_Shotty_Muzzle_Suppressor","Suppressor","","Weapons\Shotty\Shotty_LongSuppressor.nif",1,0,0,1,1,2,"TESObjectWEAP_InstanceData",0x0002249C,"ap_gun_Muzzle",0x0000,0x0000,0x00000000
0x00132C57,"mod_Shotty_Barrel_Long","Long Barrel","Increases accuracy, range, and recoil control; lowers aim down sights speed.","Weapons\Shotty\Shotty_BarrelLong.nif",1,0,0,1,1,3,"TESObjectWEAP_InstanceData",0x0002249D,"ap_gun_Barrel",0x0000,0x0000,0x00000000
0x00133669,"mod_Equinox_Mag_EM","Electromagnetic Beams","","Weapons\laserrifle\mag_battery.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x0013366A,"mod_Equinox_Mag_Tactical","Tactical Battery","","Weapons\laserrifle\mag_battery.nif",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x0013366B,"mod_Equinox_Mag_Small","Small Battery","","Weapons\laserrifle\mag_battery.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x0013366C,"mod_Equinox_Mag_L","Large Battery","","Weapons\laserrifle\mag_battery.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x0013366D,"mod_Equinox_Laser_ReconSight","Recon Laser Sight","Adds a recon sight.","Weapons\laserrifle\pirate_lightlaser.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x000191EE,"ap_gun_Laser",0x0000,0x0000,0x00000000
0x0013366E,"mod_Equinox_Internal_Amplifier","Amplifier","","Weapons\laserrifle\pirate_poweramp.nif",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x0001BC46,"ap_gun_Cover",0x0000,0x0000,0x00000000
0x0013366F,"mod_Equinox_Internal_Overclocked","Overclocked","","",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x00147AFE,"ap_gun_InternalMod",0x0000,0x0000,0x00000000
0x00133670,"mod_Equinox_Internal_PrecisionTuning","Precision Tuning","","",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x00147AFE,"ap_gun_InternalMod",0x0000,0x0000,0x00000000
0x00133672,"mod_Equinox_Receiver_FullAuto","Fully Automatic","","Weapons\laserrifle\pirate_laserrifle_rev1.nif",1,0,0,1,4,9,"TESObjectWEAP_InstanceData",0x00024004,"ap_gun_receiver",0x0000,0x0000,0x00000000
0x00133676,"mod_Equinox_Muzzle_StealthLaser","Stealth Lasers","","",1,0,0,1,1,2,"TESObjectWEAP_InstanceData",0x0002249C,"ap_gun_Muzzle",0x0000,0x0000,0x00000000
0x00133699,"mod_Legendary_Armor_01_LessDmgMelee","Sturdy","-15% incoming melee damage.","",1,0,0,0,4,0,"TESObjectARMOR_InstanceData",0x001E32C8,"ap_Legendary_rank_1",0x0000,0x0000,0x00000000
0x0013369C,"mod_Legendary_Armor_01_LessDmgEnergy","Ablative","-15% incoming Energy damage.","",1,0,0,0,4,0,"TESObjectARMOR_InstanceData",0x001E32C8,"ap_Legendary_rank_1",0x0000,0x0000,0x00000000
0x0013369E,"mod_Legendary_Armor_01_LessDmgBallistic","Anti-Ballistic","-15% incoming Physical damage from ranged weapons.","",1,0,0,0,4,0,"TESObjectARMOR_InstanceData",0x001E32C8,"ap_Legendary_rank_1",0x0000,0x0000,0x00000000
0x001336BC,"mod_Legendary_Armor_01_LessDmgRobots","Technician","-15% damage from Robot enemies.","",1,0,0,0,4,0,"TESObjectARMOR_InstanceData",0x001E32C8,"ap_Legendary_rank_1",0x0000,0x0000,0x00000000
0x001336BD,"mod_Legendary_Armor_01_LessDmgCreatures","Beast Hunter","-15% damage from Alien enemies.","",1,0,0,0,4,0,"TESObjectARMOR_InstanceData",0x001E32C8,"ap_Legendary_rank_1",0x0000,0x0000,0x00000000
0x001336BE,"mod_Legendary_Armor_01_LessDmgHumans","Combat Veteran","-15% damage from Human enemies.","",1,0,0,0,4,0,"TESObjectARMOR_InstanceData",0x001E32C8,"ap_Legendary_rank_1",0x0000,0x0000,0x00000000
0x001336C1,"mod_Legendary_Armor_01_Chameleon","Chameleon","Blend with the environment while sneaking and not moving.","",1,0,0,0,3,0,"TESObjectARMOR_InstanceData",0x001E32C8,"ap_Legendary_rank_1",0x0000,0x0000,0x00000000
0x001336C6,"mod_Legendary_Armor_01_InverseHealthResist","Bolstering","Grants up to +100 Energy resistance and Physical resistance, the lower your health.","",1,0,0,0,4,0,"TESObjectARMOR_InstanceData",0x001E32C8,"ap_Legendary_rank_1",0x0000,0x0000,0x00000000
0x0013381D,"mod_Pacifier_Grip_TacticalStock","Tactical Stock","","Weapons\pacifiershotgun\pacifiershotgun_stock.nif",1,0,0,1,10,0,"TESObjectWEAP_InstanceData",0x000849A6,"ap_gun_Stock",0x0000,0x0000,0x00000000
0x0013381E,"mod_Pacifier_Optics_ReflexSight","Reflex Sight","Improved focus and better sighted accuracy.","Weapons\pacifiershotgun\PacifierShotgun_Sight_Reflex.nif",1,0,0,1,1,1,"TESObjectWEAP_InstanceData",0x00022499,"ap_gun_Scope",0x0000,0x0000,0x00000000
0x0013381F,"mod_Pacifier_Mag_Flechette","Flechette Rounds","","Weapons\pacifiershotgun\PacifierShotgun_Magazine.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00133820,"mod_Pacifier_Mag_RubberShot","EM-Charged Shot","","Weapons\pacifiershotgun\PacifierShotgun_Magazine.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00133821,"mod_Pacifier_Mag_Slug","Slug Shots","","Weapons\pacifiershotgun\PacifierShotgun_Magazine.nif",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00133822,"mod_Pacifier_Mag_Tactical","Tactical Magazine","","Weapons\pacifiershotgun\PacifierShotgun_Magazine.nif",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00133823,"mod_Pacifier_Mag_XPL","Explosive Rounds","","Weapons\pacifiershotgun\PacifierShotgun_Magazine.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00133824,"mod_Pacifier_Mag_L","Large Magazine","","Weapons\pacifiershotgun\pacifiershotgun_magazine_extended.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00133825,"mod_Pacifier_Laser_ReconSight","Recon Laser Sight","Adds a recon sight.","Weapons\pacifiershotgun\PacifierShotgun_Laser.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x000191EE,"ap_gun_Laser",0x0000,0x0000,0x00000000
0x00133826,"mod_Pacifier_Laser_LaserSight","Laser Sight","Adds Laser Sight.","Weapons\pacifiershotgun\PacifierShotgun_Laser.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x000191EE,"ap_gun_Laser",0x0000,0x0000,0x00000000
0x00133827,"mod_Pacifier_Internal_HighPowered","High Powered","","",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x00147AFE,"ap_gun_InternalMod",0x0000,0x0000,0x00000000
0x00133828,"mod_Pacifier_Internal_HighVelocity","High Velocity","","",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x00147AFE,"ap_gun_InternalMod",0x0000,0x0000,0x00000000
0x00133829,"mod_Pacifier_Internal_HairTrigger","Hair Trigger","","",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x00147AFE,"ap_gun_InternalMod",0x0000,0x0000,0x00000000
0x0013382A,"mod_Pacifier_Muzzle_Choke","Choke","","weapons\pacifiershotgun\chock.nif",1,0,0,1,1,2,"TESObjectWEAP_InstanceData",0x0002249C,"ap_gun_Muzzle",0x0000,0x0000,0x00000000
0x0013382B,"mod_Drumbeat_Internal_HighPowered","High Powered","","",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x00147AFE,"ap_gun_InternalMod",0x0000,0x0000,0x00000000
0x0013382C,"mod_Drumbeat_Internal_HighVelocity","High Velocity","","",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x00147AFE,"ap_gun_InternalMod",0x0000,0x0000,0x00000000
0x0013382D,"mod_Drumbeat_Internal_HairTrigger","Hair Trigger","","",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x00147AFE,"ap_gun_InternalMod",0x0000,0x0000,0x00000000
0x0013382E,"mod_Drumbeat_Receiver_BurstFire","Burst Fire","","Weapons\drumbeat\DrumBeat.nif",1,0,0,1,5,11,"TESObjectWEAP_InstanceData",0x00024004,"ap_gun_receiver",0x0000,0x0000,0x00000000
0x0013382F,"mod_Drumbeat_Receiver_SemiAuto","Semi-Automatic","","Weapons\drumbeat\DrumBeat.nif",1,0,0,1,3,11,"TESObjectWEAP_InstanceData",0x00024004,"ap_gun_receiver",0x0000,0x0000,0x00000000
0x00133833,"mod_Pacifier_Muzzle_Suppressor","Suppressor","Increases accuracy, lowers sound detection, reduces range, increases headshot damage.","Weapons\pacifiershotgun\pacifiershotgun_suppressor.nif",1,0,0,1,1,2,"TESObjectWEAP_InstanceData",0x0002249C,"ap_gun_Muzzle",0x0000,0x0000,0x00000000
0x00133835,"mod_Drumbeat_Muzzle_Suppressor","Suppressor","","Weapons\DrumBeat\DrumBeat_Suppressor.nif",1,0,0,1,1,2,"TESObjectWEAP_InstanceData",0x0002249C,"ap_gun_Muzzle",0x0000,0x0000,0x00000000
0x00133836,"mod_Drumbeat_Muzzle_Compensator","Compensator","","Weapons\DrumBeat\DrumBeat_Compensator.nif",1,0,0,1,1,2,"TESObjectWEAP_InstanceData",0x0002249C,"ap_gun_Muzzle",0x0000,0x0000,0x00000000
0x00133838,"mod_Pacifier_Muzzle_Compensator","Compensator","","Weapons\pacifiershotgun\PacifierShotgun_Componsator.nif",1,0,0,1,1,2,"TESObjectWEAP_InstanceData",0x0002249C,"ap_gun_Muzzle",0x0000,0x0000,0x00000000
0x00133A69,"mod_UrbanEagle_Optics_ShortScope","Short Scope","Improved focus and better sighted accuracy.","Weapons\UrbanEagle\UrbanEagle_Mod_ShortScope.nif",1,0,0,1,2,1,"TESObjectWEAP_InstanceData",0x00022499,"ap_gun_Scope",0x0000,0x0000,0x00000000
0x00133A6A,"mod_UrbanEagle_Optics_ReflexSight","Reflex Sight","Improved focus and better sighted accuracy.","Weapons\Sidestar\SideStar_Mod_ReflexSight .nif",1,0,0,1,1,1,"TESObjectWEAP_InstanceData",0x00022499,"ap_gun_Scope",0x0000,0x0000,0x00000000
0x00133A6B,"mod_UrbanEagle_Mag_Penetrator","Penetrator Rounds","","Weapons\UrbanEagle\urbaneagle_magazine.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00133A6C,"mod_UrbanEagle_Mag_Whitehot","Whitehot Rounds","","Weapons\UrbanEagle\urbaneagle_magazine.nif",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00133A6D,"mod_UrbanEagle_Mag_ArmorPiercing","Armor-Piercing Rounds","","Weapons\UrbanEagle\urbaneagle_magazine.nif",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00133A6E,"mod_UrbanEagle_Mag_L","Large Magazine","","Weapons\UrbanEagle\UrbanEagle_Mod_Magazine_Medium_Base.nif",1,0,0,1,2,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00133A6F,"mod_UrbanEagle_Mag_Tactical","Tactical Magazine","","Weapons\UrbanEagle\urbaneagle_mod_magazine_tactical_base.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00133A70,"mod_UrbanEagle_Laser_ReconSight","Recon Laser Sight","Adds a recon sight.","Weapons\UrbanEagle\UrbanEagle_Mod_LaserRecon.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x000191EE,"ap_gun_Laser",0x0000,0x0000,0x00000000
0x00133A71,"mod_UrbanEagle_Laser_LaserSight","Laser Sight","Adds Laser Sight.","Weapons\UrbanEagle\UrbanEagle_Mod_Laser.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x000191EE,"ap_gun_Laser",0x0000,0x0000,0x00000000
0x00133A72,"mod_UrbanEagle_Internal_HighPowered","High Powered","","",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x00147AFE,"ap_gun_InternalMod",0x0000,0x0000,0x00000000
0x00133A73,"mod_UrbanEagle_Internal_HairTrigger","Hair Trigger","","",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x00147AFE,"ap_gun_InternalMod",0x0000,0x0000,0x00000000
0x00133A74,"mod_UrbanEagle_Internal_HighVelocity","High Velocity","","",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x00147AFE,"ap_gun_InternalMod",0x0000,0x0000,0x00000000
0x00133A75,"mod_UrbanEagle_Muzzle_Suppressor","Suppressor","","Weapons\UrbanEagle\UrbanEagle_Mod_Suppressor.nif",1,0,0,1,1,2,"TESObjectWEAP_InstanceData",0x0002249C,"ap_gun_Muzzle",0x0000,0x0000,0x00000000
0x00133A76,"mod_UrbanEagle_Muzzle_MuzzleBrake","Muzzle Brake","","Weapons\UrbanEagle\urbaneagle_mod_muzzlebrake.nif",1,0,0,1,1,2,"TESObjectWEAP_InstanceData",0x0002249C,"ap_gun_Muzzle",0x0000,0x0000,0x00000000
0x00133A77,"mod_UrbanEagle_Muzzle_Compensator","Compensator","","Weapons\UrbanEagle\UrbanEagle_Mod_Compensator.nif",1,0,0,1,1,2,"TESObjectWEAP_InstanceData",0x0002249C,"ap_gun_Muzzle",0x0000,0x0000,0x00000000
0x00133A78,"mod_UrbanEagle_Barrel_Long","Long Barrel","Increases accuracy, range, and recoil control; lowers aim down sights speed.","Weapons\UrbanEagle\UrbanEagle_Mod_Barrel_Long.nif",1,0,0,1,1,3,"TESObjectWEAP_InstanceData",0x0002249D,"ap_gun_Barrel",0x0000,0x0000,0x00000000
0x00133A79,"mod_Microgun_Mag_S","Small Magazine","","Weapons\Microgun\Microgun_Magazine.nif",1,0,0,1,4,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00133A7A,"mod_Microgun_Mag_ArmorPiercing","Armor-Piercing Rounds","","Weapons\Microgun\Microgun_MagazineLarge.nif",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00133A7B,"mod_Microgun_Mag_Tactical","Tactical Magazine","","Weapons\Microgun\Microgun_MagazineLarge.nif",1,0,0,1,0,0,"TESObjectWEAP_InstanceData",0x0005D4D7,"ap_gun_Mag",0x0000,0x0000,0x00000000
0x00133A7C,"mod_Microgun_Laser_ReconSight","Recon Laser Sight","Adds a recon sight.","Weapons\Microgun\Microgun_LaserSight.nif",1,0,0,1,1,0,"TESObjectWEAP_InstanceData",0x000191EE,"ap_gun_Laser",0x0000,0x0000,0x00000000
