FormID, EditorID, Description, Name, Unknown1, Unknown2, Unknown3, Unknown4, Unknown5, Unknown6, Unknown7, Unknown8, Unknown9, Unknown10, Unknown11, Unknown12, Unknown13, Unknown14, Unknown15, Unknown16, Unknown17, Unknown18, Unknown19, Unknown20, Unknown21, Unknown22, Unknown23, Unknown24, Unknown25, Unknown26, Unknown27, Unknown28, Unknown29, Unknown30, Unknown31, Unknown32, Unknown33, Unknown34
0x0020FD05, "ArtifactPowerParallelSelf_DummyEffect", "Parallel Self Dummy Effect", "", "0", "0", "0", "0", "302510", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "0", "1", "0", "0", "0", "0", "0", "0", "0", "0"
0x0020FD07, "ArtifactPowerInnerDemon_DummyEffect", "Inner Demon Dummy Effect", "", "0", "0", "0", "0", "1316100", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "0", "1", "268435456", "1024", "0", "0", "0", "0", "0", "0"
0x00210B91, "FortifyActorJumpHeightGymnastics", "Fortify Jump Height", "<mag>x Jump Height and Distance for <dur>", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "265436", "0", "0", "0", "0", "0", "34", "0", "0", "0", "3", "1", "134365056", "0", "0", "0", "0", "0", "0", "0"
0x00210BCC, "Ench_Effect_CreatureRanged_SonicBlast_Damage", "Sonic Blast Magic Effect Damage", "", "395911", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "739", "0", "0", "0", "45", "0", "0", "0", "3", "257", "-1979367552", "0", "0", "0", "0", "0", "0", "0"
0x00210BCD, "Ench_Effect_CreatureRanged_SonicBlast_Stagger", "Sonic Blast Magic Effect Stagger", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "33", "0", "0", "0", "3", "257", "-1979367552", "0", "0", "0", "0", "0", "0", "0"
0x00210BCE, "Ench_Effect_CreatureRanged_FreezingBlast_Damage", "Freezing Blast Magic Effect Damage", "", "395905", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "747", "0", "0", "0", "45", "0", "0", "0", "3", "257", "-1979367552", "0", "0", "0", "0", "0", "0", "0"
0x00210BCF, "Ench_Effect_CreatureRanged_FreezingBlast_Stagger", "Freezing Blast Magic Effect Stagger", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "33", "0", "0", "0", "3", "257", "-1979367552", "0", "0", "0", "0", "0", "0", "0"
0x00210EA1, "ShrapnelGrenade_Bleed", "Shrapnel Bleed Effect", "", "0", "0", "0", "0", "496019", "0", "0", "0", "0", "0", "0", "0", "0", "0", "724", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3", "257", "268779392", "0", "0", "0", "0", "0", "0", "0"
0x00210EA2, "Marksmanship_Rank4_Knockdown", "Concussive", "Chance to knock down target", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "235093888", "0", "0", "0", "0", "0", "0", "0"
0x00211891, "FortifyXPBonusFood", "Fortify XP Bonus", "+<mag>% XP Gain for <dur>", "49018", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2983740", "0", "0", "0", "0", "0", "34", "0", "0", "0", "3", "1", "134365056", "0", "0", "0", "0", "0", "0", "0"
0x0021302F, "ArtifactPowerMoonForm_HealCombat", "Moon Form - Regenerate Health Combat", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "835", "0", "0", "0", "0", "0", "34", "0", "0", "0", "3", "1", "402800512", "32", "0", "0", "0", "0", "0", "0"
0x00213030, "ArtifactPowerMoonForm_Heal", "Moon Form - Heal", "Increases heal rate.", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "727", "0", "0", "0", "0", "0", "34", "0", "0", "0", "3", "1", "134365056", "0", "0", "0", "0", "0", "0", "0"
0x002197C4, "FortifyResistEnergy", "Fortify Energy Damage Resistance", "+<mag> Energy Resistance for <dur>", "2201538", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "747", "0", "0", "0", "0", "0", "34", "0", "0", "0", "3", "1", "134365056", "0", "0", "0", "0", "0", "0", "0"
0x0021B120, "ENV_DMG_Corrorsive_Hazard_CorrosiveGas_AFFL_Periodic_Chance_Effect", "Corrosive Gas Debuffs Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "258", "-2012921984", "1024", "0", "0", "0", "0", "0", "0"
0x0021BB12, "ENV_DMG_Thermal_AppliedSpell_Cold_AFFL_Periodic_Chance_Effect", "Frostbite Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "769", "-2012921984", "1024", "0", "0", "0", "0", "0", "0"
0x0021BBD3, "ENV_DMG_Radiation_Hazard_Soak_Effect", "Suit Protection Engaged", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "787", "0", "2395439", "0", "0", "0", "0", "0", "0", "0", "3", "258", "438648704", "1024", "0", "0", "0", "0", "0", "0"
0x0021BBD4, "ENV_DMG_Radiation_Hazard_Damage_Effect", "Warning: Suit Protection Depleted", "Taking environmental damage!", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2374432", "0", "0", "0", "737", "0", "2395440", "0", "0", "0", "0", "0", "0", "0", "3", "258", "438648704", "1032", "0", "0", "0", "0", "0", "0"
0x0021C44F, "GEN_PointGravity_Source_LG", "Point-Gravity Source Large", "Eliminates the force of gravity in a bubble around you.", "0", "0", "0", "0", "0", "0", "0", "0", "2212944", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "1112014848", "0", "0", "3", "1025", "67125120", "56", "0", "0", "0", "0", "0", "0"
0x0021C506, "CryoMine_Effect", "Cryo Mine Freeze", "Freezes target for <dur>.", "0", "0", "0", "0", "1678881", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "21", "0", "0", "0", "3", "257", "268648320", "0", "0", "0", "0", "0", "0", "0"
0x0021C90C, "LC088_DefensiveBatteryFireProjectileEffect", "Defensive Battery Fire", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "724", "1782932", "0", "0", "0", "0", "0", "0", "0", "1073741824", "3", "513", "33898368", "32", "0", "0", "0", "0", "0", "1065353216"
0x0021DDB8, "RestoreHealthStimpak", "Restore Health", "%Restores <mag>% Health/s for <dur>", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "31", "0", "0", "0", "3", "1", "16256", "24", "0", "0", "0", "0", "0", "0"
0x0021DE72, "ENV_DMG_Corrosive_Hazard_Soak_Effect", "Suit Protection Engaged", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "787", "0", "2395440", "0", "0", "0", "0", "0", "0", "0", "3", "258", "438648704", "1024", "0", "0", "0", "0", "0", "0"
0x0021DE74, "ENV_DMG_Corrosive_Hazard_Damage_Effect", "Warning: Suit Protection Depleted", "Taking environmental damage!", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2374432", "0", "0", "0", "737", "0", "2395440", "0", "0", "0", "0", "0", "0", "0", "3", "258", "438648704", "1032", "0", "0", "0", "0", "0", "0"
0x002209E8, "ModLegendaryEffect_Oxygenated", "Oxygenated", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2230759", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "0", "-1979564160", "0", "0", "0", "0", "0", "0", "0"
0x002218DE, "ENV_DMG_Radiation_AppliedSpell_Radiation_AFFL_Periodic_Chance_Effect", "Radiation Injury Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "769", "-2012921984", "1024", "0", "0", "0", "0", "0", "0"
0x002218DF, "ENV_DMG_Radiation_AppliedSpell_Generic_Effect", "Radiation", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2374432", "0", "0", "0", "737", "0", "2395440", "0", "0", "0", "0", "0", "0", "0", "3", "769", "405094272", "1032", "0", "0", "0", "0", "0", "0"
0x002218E0, "ENV_DMG_Radiation_AppliedSpell_Soak_Effect", "Suit Protection Engaged", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "787", "0", "2395439", "0", "0", "0", "0", "0", "0", "0", "3", "769", "405094272", "1024", "0", "0", "0", "0", "0", "0"
0x002218E3, "ENV_DMG_Corrosive_AppliedSpell_Damage_Effect", "Warning: Suit Protection Depleted", "Taking environmental damage!", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2374432", "0", "0", "0", "737", "0", "2395440", "0", "0", "0", "0", "0", "0", "0", "3", "769", "405094272", "1032", "0", "0", "0", "0", "0", "0"
0x002218E4, "ENV_DMG_Corrosive_AppliedSpell_Soak_Effect", "Suit Protection Engaged", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "787", "0", "2395440", "0", "0", "0", "0", "0", "0", "0", "3", "769", "405094272", "1024", "0", "0", "0", "0", "0", "0"
0x002218E5, "ENV_DMG_Corrorsive_AppliedSpell_CorrosiveSubstance_AFFL_Periodic_Chance_Effect", "Corrosive Substance Debuffs Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "769", "-2012921984", "1024", "0", "0", "0", "0", "0", "0"
0x002218E8, "ENV_DMG_Radiation_AppliedSpell_Electricity_AFFL_Periodic_Chance_Effect", "Electricity Injury Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "769", "-2012921984", "1024", "0", "0", "0", "0", "0", "0"
0x002218EB, "ENV_DMG_Corrorsive_AppliedSpell_ToxicSubstance_AFFL_Periodic_Chance_Effect", "Toxic Substance Debuffs Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "769", "-2012921984", "1024", "0", "0", "0", "0", "0", "0"
0x00225AD7, "ENV_AFFL_Treatment_InventoryDescription_Multi_BandagesOintment", "Affliction Treatment Inventory Description Multi Bandages Ointment", "Treats Burns, Contusions, Frostbite, Lacerations, and Puncture Wounds", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "1", "1", "234881024", "3072", "0", "0", "-1", "0", "0", "0"
0x00225AD8, "ENV_AFFL_Treatment_InventoryDescription_Multi_AntibioticsBandagesOintment", "Affliction Treatment Inventory Description Multi Antibiotics Bandages Ointment", "Treats Burns, Contusions, Frostbite, Infections, Lacerations, and Puncture Wounds", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "1", "1", "234881024", "3072", "0", "0", "-1", "0", "0", "0"
0x00225AD9, "ENV_AFFL_Treatment_InventoryDescription_Multi_AntibioticsHypospray", "Affliction Treatment Inventory Description Multi Antibiotics Hypospray", "Treats Brain Injury, Concussion, Heatstroke, Hernia, Hypothermia, Infections, Lung Damage, Poisoning, and Radiation Poisoning", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "1", "1", "234881024", "3072", "0", "0", "-1", "0", "0", "0"
0x00225ADA, "ENV_AFFL_Treatment_InventoryDescription_Multi_AntibioticsOintment", "Affliction Treatment Inventory Description Multi Antibiotics Ointment", "Treats Burns, Frostbite, and Infections", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "1", "1", "234881024", "3072", "0", "0", "-1", "0", "0", "0"
0x00225ADB, "ENV_AFFL_Treatment_InventoryDescription_Multi_BandagesImmobilizer", "Affliction Treatment Inventory Description Multi Bandages Immobilizer", "Treats Contusions, Dislocated Limb, Fractured Limb, Fractured Skull, Lacerations, Puncture Wounds, Sprain, and Torn Muscle", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "1", "1", "234881024", "3072", "0", "0", "-1", "0", "0", "0"
0x0022699F, "FortifyResistEnergyFood", "Fortify Energy Damage Resist", "+<mag> Energy Resistance for <dur>", "2201538", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "747", "0", "0", "0", "0", "0", "34", "0", "0", "0", "3", "1", "134365056", "0", "0", "0", "0", "0", "0", "0"
0x0022AC0F, "ArtifactPowerSupernova_AIUse", "Supernova", "<mag> damage to targets around you.", "395905", "0", "0", "0", "0", "0", "0", "3987468", "2914187", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1120403456", "0", "45", "0", "0", "0", "3", "1", "302333824", "56", "0", "0", "0", "0", "0", "0"
0x0022AC10, "ArtifactPowerSolarFlare_AIUse", "Solar Flare", "Target burns for <mag> damage per second, over <dur>.", "0", "0", "792501", "0", "2380512", "0", "0", "0", "792498", "0", "0", "2656162", "0", "0", "724", "2914186", "0", "0", "1106247680", "0", "0", "0", "0", "1073741824", "3", "513", "268779392", "96", "0", "0", "0", "0", "0", "0"
0x0022AC11, "ArtifactPowerReactiveShield_Resist_AIUse", "Reactive Shield (AI)", "Create a shield of antimatter that absorbs damage for <dur> seconds.", "0", "0", "1332448", "0", "1332449", "0", "0", "0", "0", "0", "0", "0", "0", "0", "739", "0", "0", "0", "1109393408", "0", "0", "0", "0", "0", "3", "1", "402800512", "0", "0", "0", "0", "0", "0", "0"
0x0022AC12, "ArtifactPowerReactiveShield_Reflect_AIUse", "Reactive Shield", "Create a shield of antimatter that absorbs damage for <dur> seconds.", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1109393408", "0", "1", "0", "0", "0", "3", "1", "402800512", "0", "0", "0", "0", "0", "0", "0"
0x0022AC13, "ArtifactPowerParticleBeam_AIUse", "Particle Beam", "", "395905", "0", "0", "0", "2712397", "0", "0", "0", "0", "0", "0", "2719303", "0", "0", "0", "2877681", "747", "0", "1097859072", "0", "45", "0", "0", "1073741824", "3", "513", "33898368", "0", "0", "0", "0", "0", "0", "0"
0x0022AC14, "ArtifactPowerParallelSelf_AIUse", "Parallel Self", "Create a breach through universes to beckon yourself for aid for <dur> seconds.", "2161926", "0", "2545765", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1120403456", "0", "26", "1084227584", "0", "1073741824", "3", "1", "134365056", "0", "0", "0", "0", "0", "0", "0"
0x0022AC19, "ArtifactPowerLifeForced_AIUse", "Lifeforce", "Steal <mag> health from your target.", "0", "0", "1426846", "0", "1426845", "0", "0", "0", "0", "0", "0", "73513", "0", "0", "724", "2877681", "0", "0", "1101004800", "0", "4", "0", "0", "1073741824", "3", "513", "268779392", "0", "0", "0", "0", "0", "0", "0"
0x0022AC1A, "ArtifactPowerInnerDemon_AIUse", "Inner Demon", "", "2161928", "0", "1316098", "0", "1316100", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2877681", "0", "0", "1114636288", "0", "26", "0", "0", "1073741824", "3", "513", "212864", "0", "0", "0", "0", "0", "0", "0"
0x0022AC1B, "ArtifactPowerGravWavePush_AIuse", "Gravity Wave: Push (AI)", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2708473", "2669977", "0", "0", "0", "2906765", "0", "0", "1096810496", "1120403456", "33", "1082130432", "0", "1073741824", "3", "513", "81792", "0", "0", "0", "0", "0", "0", "1065353216"
0x0022AC1D, "ArtifactPowerGravDash_AIUse", "Gravity Dash", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301609", "2301611", "2301610", "0", "0", "0", "0", "0", "0", "1084227584", "0", "1", "0", "0", "1073741824", "3", "1", "33701760", "0", "0", "0", "0", "0", "0", "0"
0x0022AC1E, "ArtifactPowerCreateVacuumStagger_AIUse", "Create Vacuum", "", "0", "0", "0", "0", "0", "0", "0", "0", "2798431", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1101004800", "0", "33", "0", "0", "0", "3", "1025", "212864", "24", "0", "0", "0", "0", "0", "0"
0x0022AC1F, "ArtifactPowerCreateVacuumPVMOD_AIUse", "Create Vacuum", "Gutter the O2 supply of targets in the area for <dur>.", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "725", "0", "0", "0", "1101004800", "0", "34", "0", "0", "0", "3", "258", "343936", "24", "0", "0", "0", "0", "0", "0"
0x0022AC20, "ArtifactPowerCreatorsPeace_AIUse", "Creators' Peace", "Rip weapons from the hands of enemies.", "0", "0", "0", "0", "0", "0", "0", "0", "2862269", "0", "363779", "0", "0", "0", "0", "0", "0", "0", "1112014848", "0", "9", "0", "0", "0", "3", "1025", "81792", "56", "0", "0", "0", "0", "0", "0"
0x0022B2DC, "ArtifactPowerMoonFormStaggerResistance", "Moon Form - Stagger Resist", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2274013", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "1", "-1744683136", "0", "0", "0", "0", "0", "0", "0"
0x0022D2EF, "ENV_HealDelay_Decrease", "Decrease Env_HealDelay", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2282226", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "-2112880640", "2048", "0", "0", "0", "0", "0", "0"
0x0022D2F1, "ENV_HealDelay_Increase", "Increase Env_HealDelay", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2282226", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "-2112618496", "2048", "0", "0", "0", "0", "0", "0"
0x00230328, "abLegendaryNPC_AddDamageMod", "Legendary NPC Add Damage Mod", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2294569", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "0", "234897280", "0", "0", "0", "0", "0", "0", "0"
0x00237083, "ArtifactPowerVoidForm_AIUse", "Void Form", "Stealth Field for <dur> seconds.", "0", "0", "1547713", "0", "1547714", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1106247680", "0", "49", "0", "0", "0", "3", "1", "-1744683136", "0", "0", "0", "0", "0", "0", "0"
0x0023759E, "abPerkShieldSystemsEffect", "Ship Shield Max Health", "+<mag> shield health", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "790821", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3", "0", "-2013118592", "1056", "0", "0", "0", "0", "0", "0"
0x00237E51, "FortifyActorSpeedMult", "Fortify Movement Speed", "+<mag>% Movement Speed for <dur>", "1486676", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "730", "0", "0", "0", "0", "0", "34", "0", "0", "0", "3", "1", "134365056", "0", "0", "0", "0", "0", "0", "0"
0x00239550, "RadiationHealHazardEffect", "Radiation Healing Damage", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "724", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3", "258", "136331136", "1024", "0", "0", "0", "0", "0", "0"
0x0023AF01, "ArtifactPowerSunlessSpace_AIUse", "Sunless Space", "Freezes target for <dur>.", "0", "0", "0", "0", "0", "0", "0", "0", "2345691", "0", "2374432", "0", "0", "0", "737", "2345692", "2395442", "0", "1109393408", "0", "0", "0", "0", "1073741824", "3", "513", "134561664", "1048", "0", "0", "0", "0", "0", "0"
0x0023AF11, "ArtifactPowerAlienReanimation_AIUse", "Alien Reanimation", "Revives a dead alien to fight for you for <dur>.", "0", "0", "1516226", "0", "1516228", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1516229", "0", "0", "1109393408", "0", "22", "1073741824", "0", "0", "3", "513", "268435456", "0", "0", "0", "0", "0", "0", "0"
0x0023B925, "Trait_AlienDNA_ReduceFirstAidMagMult", "Reduce PlayerFirstAidMagnitudeMult (Hidden)", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2341155", "0", "0", "0", "0", "0", "34", "0", "0", "0", "0", "-2144075776", "-2147042633", "0", "0", "0", "-1162379212", "0", "0", "0"
0x0023B926, "Trait_AlienDNA_ReduceFoodMagMult", "Reduce PlayerFoodMagnitudeMult (Hidden)", "Food items have less of an effect.", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3160499", "0", "0", "0", "0", "0", "34", "0", "0", "0", "3", "0", "-2147074176", "0", "0", "0", "0", "0", "0", "0"
0x0023B927, "Trait_AlienDNA_FortifyHealth", "Fortify Health (Hidden)", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "724", "0", "0", "0", "0", "0", "34", "0", "0", "0", "0", "-2144075776", "-2147304777", "0", "0", "0", "-1162379212", "0", "0", "0"
0x0023B928, "Trait_AlienDNA_FortifyOxygen", "Fortify Oxygen (Hidden)", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "725", "0", "0", "0", "0", "0", "34", "0", "0", "0", "0", "-2144075776", "-2147304777", "0", "0", "0", "-1162379212", "0", "0", "0"
0x0023B929, "Trait_AlienDNA_BuffDescription", "Exotic Blood Cells (Hidden)", "+50 Health and +50 Oxygen", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "0", "-2144075776", "-1912423753", "0", "0", "0", "-1162379212", "0", "0", "0"
0x0023B92A, "Trait_AlienDNA_DebuffDescription", "Exotic Metabolism (Hidden)", "Healing and food items are 20% less effective", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "0", "-2144075776", "-1912423753", "0", "0", "0", "-1162379212", "0", "0", "0"
0x0023BE17, "ENV_DMG_Airborne_SuitIntegrityFailure_Soak_Effect", "Suit Protection Engaged", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "787", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3", "0", "-1977270400", "1024", "0", "0", "0", "0", "0", "0"
0x0023BE18, "ENV_DMG_Airborne_SuitIntegrityFailure_Damage_Effect", "Warning: Suit Failure", "Equip a spacesuit, helmet, and pack immediately!", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2374431", "0", "0", "0", "737", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3", "0", "136658816", "1024", "0", "0", "0", "0", "0", "0"
0x0023C7B4, "ENV_PlayerOxygenAdjustment_Reduce_Hidden_Effect", "Reduced Oxygen (Hidden)", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "725", "0", "0", "0", "0", "0", "34", "0", "0", "0", "1", "0", "-2147090432", "0", "0", "0", "0", "0", "0", "0"
0x0023C7C9, "ENV_RestoreDamage_Effect", "Restore Environmental Damage", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "737", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "-2112880640", "2048", "0", "0", "0", "0", "0", "0"
0x0023DDFD, "ENV_PlayerOxygenAdjustment_Boost_Hidden_Effect", "Increased Oxygen (Hidden)", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "725", "0", "0", "0", "0", "0", "34", "0", "0", "0", "1", "0", "-2147352576", "0", "0", "0", "0", "0", "0", "0"
0x0023DDFF, "ENV_DMG_Airborne_Hazard_ToxicGas_AFFL_Periodic_Chance_Effect", "Lung Damage Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "258", "-2012921984", "1024", "0", "0", "0", "0", "0", "0"
0x0023E9BA, "ENV_DMG_Thermal_Hazard_Heat_AFFL_Periodic_Chance_Effect", "Burns Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "258", "-2012921984", "1024", "0", "0", "0", "0", "0", "0"
0x0023E9BF, "ENV_AFFL_Symptom_Bleeding_Desc", "Bleeding", "Sprinting and melee attacks cause Health damage", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "134545408", "0", "0", "0", "0", "0", "0", "0"
0x0023F94D, "CrTerrormorphMindControlEffect_NPC", "Terrormorph Mind Control Effect - NPC", "", "0", "0", "0", "0", "188324", "0", "0", "0", "0", "0", "356", "0", "0", "1831448", "0", "1296580", "0", "0", "0", "1176255488", "36", "0", "0", "0", "1", "513", "402718720", "0", "0", "0", "0", "0", "0", "0"
0x0024021F, "CCT_Scan_Thorned", "Reflects Melee Damage", "Reflects melee damage", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "0", "33701760", "0", "0", "0", "0", "0", "0", "0"
0x0024487E, "CrTerrormorphMindControlEffect_NPC_Permanent", "Terrormorph Mind Control Effect - NPC", "", "0", "0", "0", "0", "188324", "0", "0", "0", "0", "0", "356", "0", "0", "0", "0", "1296580", "0", "0", "0", "1176256512", "1", "0", "0", "0", "1", "0", "402653184", "0", "0", "0", "0", "0", "0", "0"
0x00245B6E, "ENV_DMG_Airborne_Hazard_Soak_Effect", "Suit Protection Engaged", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "787", "0", "2395441", "0", "0", "0", "0", "0", "0", "0", "3", "258", "438648704", "1024", "0", "0", "0", "0", "0", "0"
0x00245B6F, "ENV_DMG_Airborne_Hazard_Damage_Effect", "Warning: Suit Protection Depleted", "Taking environmental damage!", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2374431", "0", "0", "0", "737", "0", "2395441", "0", "0", "0", "0", "0", "0", "0", "3", "258", "438648704", "1024", "0", "0", "0", "0", "0", "0"
0x002466F6, "FortifyDamageResistPhysical", "Fortify Physical Damage Resistance", "+<mag> Damage Resistance for <dur>", "49028", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "739", "0", "0", "0", "0", "0", "34", "0", "0", "0", "3", "1", "134365056", "0", "0", "0", "0", "0", "0", "0"
