FormID, EditorID, Model, ChanceNone, Flags, FlagText, Count, MaxCount, UseGlobal, LVLL, Override Name
0x00163F88,"LL_Loot_Resource_Stacked_Both_Rare_Small","",0.000000,1,"AllLevels ",2,0,0,0,""
0x00163F89,"LL_Loot_Resource_Stacked_Both_Uncommon_Small","",0.000000,1,"AllLevels ",2,0,0,0,""
0x00163F8A,"LL_Loot_Resource_Stacked_Both_Unique_Small","",0.000000,3,"AllLevels EachItem ",2,0,0,0,""
0x00163F8B,"LL_Loot_Resource_Stacked_Inorg_All_Leveled_Small","",0.000000,1,"AllLevels ",5,0,0,0,""
0x00163F8C,"LL_Loot_Resource_Stacked_Inorg_Common_Small","",0.000000,0,"",9,0,0,0,""
0x00163F8D,"LL_Loot_Resource_Stacked_Inorg_Exotic_Small","",0.000000,0,"",10,0,0,0,""
0x00163F8E,"LL_Loot_Resource_Stacked_Inorg_Rare_Small","",0.000000,0,"",10,0,0,0,""
0x00163F8F,"LL_Loot_Resource_Stacked_Inorg_Uncommon_Small","",0.000000,0,"",9,0,0,0,""
0x00163F90,"LL_Loot_Resource_Stacked_Org_All_Leveled_Small","",0.000000,1,"AllLevels ",5,0,0,0,""
0x00163F91,"LL_Loot_Resource_Stacked_Org_Common_Small","",0.000000,0,"",6,0,0,0,""
0x00163F92,"LL_Loot_Resource_Stacked_Org_Exotic_Small","",0.000000,0,"",6,0,0,0,""
0x00163F93,"LL_Loot_Resource_Stacked_Org_Rare_Small","",0.000000,0,"",6,0,0,0,""
0x00163F94,"LL_Loot_Resource_Stacked_Org_Uncommon_Small","",0.000000,0,"",6,0,0,0,""
0x00163F95,"LLS_Loot_Resource_Inorg_Unique_Aldumite_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163F96,"LLS_Loot_Resource_Inorg_Unique_Indicite_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163F97,"LLS_Loot_Resource_Inorg_Unique_Tasine_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163F98,"LLS_Loot_Resource_Inorg_Unique_Veryl_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163F99,"LLS_Loot_Resource_Inorg_Unique_Vytinium_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163F9A,"LLS_Loot_Resource_Inorg_Unique_Rothicite_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163F9B,"LL_Loot_Resource_Stacked_Inorg_Unique_Small","",0.000000,0,"",6,0,0,0,""
0x00163F9C,"LLS_Loot_Resource_Inorg_Unique_Rothicite_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00163F9D,"LLS_Loot_Resource_Org_Exotic_Biosuppressant_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00163F9E,"LLS_Loot_Resource_Org_Common_Fiber_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163F9F,"LLS_Loot_Resource_Org_Common_Fiber_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00163FA0,"LLS_Loot_Resource_Org_Common_MetabolicAgent_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00163FA1,"LLS_Loot_Resource_Org_Common_MetabolicAgent_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163FA2,"LLS_Loot_Resource_Org_Common_Nutrient_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00163FA3,"LLS_Loot_Resource_Org_Common_Nutrient_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163FA4,"LLS_Loot_Resource_Org_Common_Sealant_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00163FA5,"LLS_Loot_Resource_Org_Common_Sealant_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163FA6,"LLS_Loot_Resource_Org_Common_Structural_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00163FA7,"LLS_Loot_Resource_Org_Common_Structural_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163FA8,"LLS_Loot_Resource_Org_Common_Toxin_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00163FA9,"LLS_Loot_Resource_Org_Common_Toxin_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163FAA,"LLS_Loot_Resource_Org_Exotic_Biosuppressant_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163FAB,"LLS_Loot_Resource_Org_Exotic_Hypercatalyst_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00163FAC,"LLS_Loot_Resource_Org_Exotic_Hypercatalyst_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163FAD,"LLS_Loot_Resource_Org_Exotic_Lubricant_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00163FAE,"LLS_Loot_Resource_Org_Exotic_Lubricant_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163FAF,"LLS_Loot_Resource_Org_Exotic_Stimulant_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00163FB0,"LLS_Loot_Resource_Org_Exotic_Stimulant_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163FB1,"LLS_Loot_Resource_Org_Exotic_Polymer_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00163FB2,"LLS_Loot_Resource_Org_Exotic_Polymer_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163FB3,"LLS_Loot_Resource_Org_Exotic_Solvent_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00163FB4,"LLS_Loot_Resource_Org_Exotic_Solvent_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163FB5,"LLS_Loot_Resource_Org_Rare_Adhesive_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00163FB6,"LLS_Loot_Resource_Org_Rare_Adhesive_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163FD1,"LLS_Loot_Resource_Org_Rare_AminoAcids_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00163FD2,"LLS_Loot_Resource_Org_Rare_AminoAcids_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163FD3,"LLS_Loot_Resource_Org_Rare_Analgesic_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00163FD4,"LLS_Loot_Resource_Org_Rare_Analgesic_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00163FD5,"LLS_Loot_Resource_Org_Rare_Aromatic_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00163FD6,"LLS_Loot_Ship_Starborn_C_Mfg_Same","",0.000000,0,"",12,0,0,0,""
0x00163FD7,"LL_Loot_Ship_Starborn_C","",0.000000,2,"EachItem ",4,0,0,0,""
0x00164139,"LL_Spacesuit_Varuun_Helmet_AnyQuality","",0.000000,3,"AllLevels EachItem ",5,0,0,0,""
0x0016413D,"LL_Spacesuit_Varuun_Backpack_AnyQuality","",0.000000,3,"AllLevels EachItem ",5,0,0,0,""
0x00164140,"LL_Spacesuit_BountyHunter_01_Body_AnyQuality","",0.000000,3,"AllLevels EachItem ",5,0,0,0,""
0x00164145,"LL_Spacesuit_BountyHunter_01_Helmet_AnyQuality","",0.000000,3,"AllLevels EachItem ",5,0,0,0,""
0x0016415B,"LL_Spacesuit_BountyHunter_01_Backpack_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x0016496B,"LLS_Loot_Resource_Org_Rare_Aromatic_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00164CF8,"LLS_Loot_Resource_Org_Rare_Hallucinogen_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00164CFB,"LLS_Loot_Resource_Org_Rare_Hallucinogen_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00164CFC,"LLS_Loot_Resource_Org_Rare_Sedative_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00164D1D,"LLS_Loot_Resource_Org_Rare_Sedative_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00164D1E,"LLS_Loot_Resource_Org_Uncommon_Cosmetic_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00164D1F,"LLS_Loot_Resource_Org_Uncommon_Cosmetic_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00164D20,"LLS_Loot_Resource_Org_Uncommon_Membrane_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00164D32,"LLS_Loot_Resource_Org_Uncommon_Membrane_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00164D33,"LLS_Loot_Resource_Org_Uncommon_Ornamental_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00164D34,"LLS_Loot_Resource_Org_Uncommon_Ornamental_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00164D35,"LLS_Loot_Resource_Org_Uncommon_Pigment_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00164D36,"LLS_Loot_Resource_Org_Uncommon_Pigment_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00164D39,"LLS_Loot_Resource_Org_Uncommon_Spice_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00164D3A,"LLS_Loot_Resource_Org_Uncommon_Spice_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00164D41,"LLS_Loot_Resource_Org_Unique_Gastronomic_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00164D42,"LLS_Loot_Resource_Org_Unique_Gastronomic_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00164DF4,"LLS_Loot_Resource_Org_Unique_HighTensileSpidrion_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00164E6B,"LLS_Loot_Resource_Org_Unique_HighTensileSpidrion_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x001661B2,"LLS_Loot_Resource_Org_Unique_Immunostimulant_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x001663FD,"LL_Clothes_Ryujin_LabWorker","",0.000000,4,"UseAll ",2,0,0,0,""
0x001663FE,"LL_Clothes_Ryujin_BusinessSuit_Worker_Any","",0.000000,3,"AllLevels EachItem ",2,0,0,0,""
0x001663FF,"LL_Clothes_Ryujin_BusinessSuit_Manager_Any","",0.000000,3,"AllLevels EachItem ",2,0,0,0,""
0x00166401,"LL_Clothes_Ryujin_BusinessSuit_Any","",0.000000,3,"AllLevels EachItem ",6,0,0,0,""
0x0016656F,"LLS_Loot_Resource_Org_Unique_Immunostimulant_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x00166570,"LLS_Loot_Resource_Org_Unique_LuxuryTextile_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x00166571,"LLS_Loot_Resource_Org_Unique_LuxuryTextile_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x001665B5,"LLS_Loot_Resource_Org_Unique_MemorySubstrate_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x001665B6,"LLS_Loot_Resource_Org_Unique_MemorySubstrate_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x001665B7,"LLS_Loot_Resource_Org_Unique_Neurologic_ChanceNone","",50.000000,2,"EachItem ",1,0,720350,0,""
0x001665B8,"LLS_Loot_Resource_Org_Unique_Neurologic_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x001666E4,"LL_Loot_Resource_Stacked_Org_Unique_Small","",0.000000,0,"",8,0,0,0,""
0x001666F0,"LL_Resource_Org_Unique_Gastronomic_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00166770,"LL_Spacesuit_BountyHunter_02_Body_AnyQuality","",0.000000,3,"AllLevels EachItem ",5,0,0,0,""
0x00166772,"LL_Spacesuit_BountyHunter_02_Helmet_AnyQuality","",0.000000,3,"AllLevels EachItem ",5,0,0,0,""
0x00166773,"LL_Spacesuit_BountyHunter_02_Backpack_AnyQuality","",0.000000,3,"AllLevels EachItem ",5,0,0,0,""
0x0016677A,"LL_Spacesuit_Explorer_01_Body_AnyQuality","",0.000000,3,"AllLevels EachItem ",5,0,0,0,""
0x0016677C,"LL_Spacesuit_Explorer_01_Helmet_AnyQuality","",0.000000,3,"AllLevels EachItem ",5,0,0,0,""
0x00166797,"LL_Spacesuit_Explorer_Backpack_AnyQuality","",0.000000,3,"AllLevels EachItem ",5,0,0,0,""
0x001667F2,"LL_Spacesuit_Mercenary_01_Body_AnyQuality","",0.000000,3,"AllLevels EachItem ",5,0,0,0,""
0x00166952,"LL_Spacesuit_Mercenary_01_Helmet_AnyQuality","",0.000000,3,"AllLevels EachItem ",5,0,0,0,""
0x00166954,"LL_Spacesuit_Mercenary_01_Backpack_AnyQuality","",0.000000,3,"AllLevels EachItem ",5,0,0,0,""
0x00166A89,"LL_Spacesuit_Mercury_Body_AnyQuality","",0.000000,3,"AllLevels EachItem ",4,0,0,0,""
0x00166A9A,"LL_Spacesuit_Mercury_Helmet_AnyQuality","",0.000000,3,"AllLevels EachItem ",4,0,0,0,""
0x00166BF9,"LL_Spacesuit_Mercury_Backpack_AnyQuality","",0.000000,3,"AllLevels EachItem ",4,0,0,0,""
0x00166BFF,"LL_Spacesuit_MS04_Mantis_Body_AnyQuality","",0.000000,3,"AllLevels EachItem ",4,0,0,0,""
0x00166C04,"LL_Spacesuit_MS04_Mantis_Helmet_AnyQuality","",0.000000,3,"AllLevels EachItem ",4,0,0,0,""
0x00166C07,"LL_Spacesuit_MS04_Mantis_Backpack_AnyQuality","",0.000000,3,"AllLevels EachItem ",4,0,0,0,""
0x00166C0B,"LL_Spacesuit_UC_ShockArmor_Body_AnyQuality","",0.000000,3,"AllLevels EachItem ",5,0,0,0,""
0x00166C10,"LL_Spacesuit_UC_ShockArmor_Helmet_AnyQuality","",0.000000,3,"AllLevels EachItem ",5,0,0,0,""
0x00166C16,"LL_Spacesuit_UC_ShockArmor_Backpack_AnyQuality","",0.000000,3,"AllLevels EachItem ",5,0,0,0,""
0x001670C0,"LL_LegendaryItem_WeaponListHandguns_Common","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x001670C1,"LL_Loot_Legendary_Human_SafesAndDisplays_Ranged_Pistol_Common_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x001670C4,"LL_Loot_Legendary_Human_SafesAndDisplays_Ranged_Pistol_Rare_ChanceNone","",25.000000,4,"UseAll ",3,1,1470659,0,""
0x001670C5,"LL_Loot_Legendary_Human_SafesAndDisplays_Ranged_Any_Common_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x001670C6,"LL_Loot_Legendary_Human_SafesAndDisplays_Ranged_Any_Rare_ChanceNone","",25.000000,4,"UseAll ",3,1,1470659,0,""
0x00167326,"LL_Spacesuit_Starborn_Unity_01_Body_AnyQuality_FIXME","",0.000000,3,"AllLevels EachItem ",0,0,0,0,""
0x0016732B,"LL_Spacesuit_Starborn_Unity_01_Helmet_AnyQuality_FIXME","",0.000000,3,"AllLevels EachItem ",0,0,0,0,""
0x0016732E,"LL_Spacesuit_Starborn_Unity_02_Body_AnyQuality_FIXME","",0.000000,3,"AllLevels EachItem ",0,0,0,0,""
0x00167334,"LL_Spacesuit_Starborn_Unity_02_Helmet_AnyQuality_FIXME","",0.000000,3,"AllLevels EachItem ",0,0,0,0,""
0x00167336,"LL_Spacesuit_Assault_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x00167338,"LL_Spacesuit_BountyHunter_01_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x00167368,"LL_Spacesuit_BountyHunter_02_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x00167375,"LL_Spacesuit_Constellation_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x00167384,"LL_Spacesuit_CrimsonFleet_Assault_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x001675A3,"LL_Spacesuit_CrimsonFleet_Charger_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x001675A6,"LL_Spacesuit_CrimsonFleet_Officer_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x001675AC,"LL_Spacesuit_CrimsonFleet_Sniper_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x001675B1,"LL_Spacesuit_Diver_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x001675B4,"LL_Spacesuit_Ecliptic_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x001675BE,"LL_Spacesuit_Explorer_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x001675EA,"LL_Spacesuit_GroundCrew_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x00167642,"LL_Spacesuit_Mercenary_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x00167742,"LL_Spacesuit_Mercury_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x001681DC,"LL_Spacesuit_Miner_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x001681E2,"LL_Spacesuit_Navigator_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x001681E9,"LL_Spacesuit_Ranger_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x001681F1,"LL_Spacesuit_Recon_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x001681F7,"LL_Spacesuit_SpaceTrucker_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x001681FD,"LL_Spacesuit_Starborn_Unity_01_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",2,0,0,0,""
0x00168A9C,"CF03_LLI_MathisMagstormAmmo","",0.000000,0,"",1,0,0,0,""
0x00168A9D,"CF03_LLI_MathisMagstorm","",0.000000,0,"",1,0,0,0,""
0x00168CF9,"LL_Spacesuit_Starborn_Unity_02_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",2,0,0,0,""
0x00168CFF,"LL_Spacesuit_UC_Xeno_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x00168D9E,"LL_Spacesuit_UC_ShockArmor_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x00168DA4,"LL_Spacesuit_UCMarine_Armored_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x00168E69,"LL_Spacesuit_UCMarine_Armored_SysDef_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x00169419,"LL_Resource_Org_Unique_HighTensileSpidrion_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0016950E,"LL_Contraband_NoAurora","",0.000000,2,"EachItem ",7,0,0,0,""
0x00169BB5,"LL_Resource_Org_Unique_Immunostimulant_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0016A865,"LL_Resource_Org_Unique_LuxuryTextile_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0016A86B,"LL_Resource_Org_Unique_MemorySubstrate_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0016A86F,"LL_Resource_Org_Unique_Neurologic_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0016AF5F,"LL_Addichrone_25","",75.000000,2,"EachItem ",1,0,0,0,""
0x0016B833,"LL_Spacesuit_UCMarine_Armored_UCSEC_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x0016BB55,"LL_Loot_Resource_NotStacked_Org_Unique","",0.000000,1,"AllLevels ",8,0,0,0,""
0x0016BB8D,"LL_Loot_Resource_NotStacked_Org_Unique_75","",0.000000,3,"AllLevels EachItem ",7,0,0,0,""
0x0016C95B,"LL_Spacesuit_UCMarine_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x0016C95E,"LL_Spacesuit_UCMarine_Padded_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x0016C961,"LL_Spacesuit_UCMarine_Padded_SysDef_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x0016C964,"LL_Spacesuit_UCMarine_Padded_UCSEC_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x0016CB00,"LL_Spacesuit_UCMarine_SysDef_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x0016CB0B,"LL_Spacesuit_UCMarine_UCSEC_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x0016CB32,"LL_Spacesuit_UCVanguard_LightArmored_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x0016CC01,"LL_Spacesuit_Varuun_AnyPart_AnyQuality","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x0016DDEC,"LL_Spacesuit_Full_Default_NoBoostpack_NOTPLAYABLE","",0.000000,0,"",4,0,0,0,""
0x0016EB44,"LL_Spacesuit_Assault_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x0016EBB8,"LL_Spacesuit_BountyHunter_01_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x0016EFD2,"LL_Loot_Ship_Cargo_A_ChanceNone","",50.000000,2,"EachItem ",1,0,1503185,0,""
0x0016EFD3,"LL_Loot_Ship_Cargo_B_ChanceNone","",50.000000,2,"EachItem ",1,0,1503185,0,""
0x0016EFD4,"LL_Loot_Ship_Cargo_C_ChanceNone","",50.000000,2,"EachItem ",1,0,1503185,0,""
0x0016EFD5,"LL_Loot_Ship_Combat_A_ChanceNone","",75.000000,2,"EachItem ",1,0,1503185,0,""
0x0016EFD6,"LL_Loot_Ship_Combat_B_ChanceNone","",50.000000,2,"EachItem ",1,0,1503185,0,""
0x0016EFD7,"LL_Loot_Ship_Combat_C_ChanceNone","",50.000000,2,"EachItem ",1,0,1503185,0,""
0x0016EFD8,"LL_Loot_Ship_Starborn_C_ChanceNone","",50.000000,2,"EachItem ",1,0,1503185,0,""
0x0016EFD9,"LL_Loot_Ship_Tanker_A_ChanceNone","",50.000000,2,"EachItem ",1,0,1503185,0,""
0x0016EFDA,"LL_Loot_Ship_Tanker_B_ChanceNone","",50.000000,2,"EachItem ",1,0,1503185,0,""
0x0016EFDB,"LL_Loot_Ship_Tanker_C_ChanceNone","",50.000000,2,"EachItem ",1,0,1503185,0,""
0x0016EFDC,"LL_Loot_Ship_Transport_A_ChanceNone","",50.000000,2,"EachItem ",1,0,1503185,0,""
0x0016EFDD,"LL_Loot_Ship_Transport_B_ChanceNone","",50.000000,2,"EachItem ",1,0,1503185,0,""
0x0016EFDE,"LL_Loot_Ship_Transport_C_ChanceNone","",50.000000,2,"EachItem ",1,0,1503185,0,""
0x0016F014,"LL_Spacesuit_BountyHunter_02_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x0016F017,"LL_Spacesuit_Constellation_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x0016F6CE,"LL_Spacesuit_CrimsonFleet_Assault_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x0016F8FF,"LL_Spacesuit_CrimsonFleet_Charger_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x0016F902,"LL_Spacesuit_CrimsonFleet_Officer_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x0016F905,"LL_Spacesuit_CrimsonFleet_Sniper_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x0016F90B,"LL_Spacesuit_Diver_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x001720EC,"LLS_Resource_Org_Uncommon_Antimicrobial_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x001720ED,"LLS_Resource_Org_Uncommon_Spice_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x001720EE,"LLS_Resource_Org_Uncommon_Ornamental_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x001720EF,"LLS_Resource_Org_Uncommon_Pigment_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x001720F0,"LLS_Resource_Org_Uncommon_Membrane_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x001720F1,"LLS_Resource_Org_Uncommon_Cosmetic_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x001729D1,"LL_Spacesuit_Ecliptic_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x00172A6E,"LL_Spacesuit_Explorer_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x00172A7A,"LL_Spacesuit_GroundCrew_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x00172A7C,"LL_Spacesuit_Mercenary_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x00172CB9,"LL_Spacesuit_Mercury_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x00172CBD,"LL_Spacesuit_Miner_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x00172CC0,"LL_Spacesuit_MS04_Mantis_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x00172F61,"LL_Spacesuit_Navigator_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x0017375B,"LL_Spacesuit_Ranger_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x00173A32,"LL_Loot_Resource_NotStacked_Both_Any_Leveled","",0.000000,1,"AllLevels ",5,0,0,0,""
0x0017502A,"Loot_Resource_Organic_Dungeon_Common_SameStack","",0.000000,27,"AllLevels EachItem U8 U16 ",5,0,0,0,""
0x0017502B,"Loot_Resource_Organic_Dungeon_Rare_SameStack","",0.000000,27,"AllLevels EachItem U8 U16 ",11,0,0,0,""
0x0017502C,"LLS_Loot_Resource_Org_Uncommon_Antimicrobial_ChanceNone","",60.000000,2,"EachItem ",1,0,720350,0,""
0x0017502D,"LLS_Loot_Resource_Org_Uncommon_Antimicrobial_Large","",0.000000,4,"UseAll ",2,0,0,0,""
0x0017502E,"LLS_Loot_Resource_Org_Uncommon_Antimicrobial_Medium","",0.000000,4,"UseAll ",2,0,0,0,""
0x0017502F,"LLS_Loot_Resource_Org_Uncommon_Antimicrobial_Small","",0.000000,4,"UseAll ",2,0,0,0,""
0x001773F7,"LL_Spacesuit_Recon_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x00177407,"LL_Spacesuit_SpaceTrucker_FullSet_AnyQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x0017740F,"LL_Spacesuit_Starborn_Unity_01_FullSet_AnyQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x00177CD2,"LL_Loot_Resource_NotStacked_Inorg_Common_75","",0.000000,1,"AllLevels ",8,0,0,0,""
0x00177CD4,"LL_Loot_Resource_NotStacked_Org_Exotic_75","",0.000000,1,"AllLevels ",6,0,0,0,""
