FormID, EditorID, Full, Data
0x00011272,"PackInRedDevilMinesDrillRearShell01SCOLStorageCell","","1"
0x0001F75A,"PackInPIStorageTankLG02StorageCell","","1"
0x0002A2D6,"PackInPIRocksSharpMedium06StorageCell","","1"
0x0002A33A,"PackInSciIntHallSm3WayScktC01SCStorageCell","","1"
0x0002D2E2,"PackInIndExtSmCorOutMidScktACL01StorageCell","","1"
0x00040C2A,"PackInClutterPIShpGenNettingWall01StorageCell","","257"
0x00043E8E,"PackInEasterEggRW19UnusedLazyCaterer2StorageCell","","1"
0x0004BD82,"PackInPICreatureCageLargeStorageCell","","1"
0x0005CFBA,"PackInEasterEggRW27UsedIHateSpace01StorageCell","","1"
0x0005FAB2,"PackInPITreesDracaenaTreesAcaciaXLarge02StorageCell","","1"
0x0006D9BE,"PackInFPIRocksVolcanicRoughSlabLarge04StorageCell","","1"
0x00070CEA,"PackInPITeslaMineEclipticStorageCell","","1"
0x00082882,"PackInSlaytonAerospaceShelvesDisplay02StorageCell","","1"
0x00083DFE,"PackInShipPIEMODLaserLightScorch60mwTurretPortStorageCell","","1"
0x00084E66,"PackInOfficeSupplyShelf01Closed01GasFlammableRandom04StorageCell","","1"
0x00085D3E,"PackInBuildingRoofTop01PIStorageCell","","1"
0x00089DB2,"PackInPIExoticsSelenicereusLarge03StorageCell","","1"
0x0008A8A2,"PackInPIAKFarmTower01StorageCell","","1"
0x0009428A,"PackInTrashPaperFlatWithTextCHoriz04StorageCell","","1"
0x000994F6,"PackInPIIceBouldersXLarge01StorageCell","","1"
0x000A972A,"PackInShipPISMODHabDeimosEngineering3L1W1HBIntStorageCell","","1"
0x000B5FF2,"PackInBuilding21PIStorageCell","","1"
0x000C70FE,"SB007","Temple","196609"
0x000D67DE,"PackInSCOLNeonGreebles06StorageCell","","1"
0x000DA91A,"SEAC01EliteCrewEncounterBettyShipCreatedExterior","","1"
0x000E3812,"PackInREOverlayPackinLanding03StorageCell","","1"
0x000F1976,"PackInGenIntRmSmWallMidDoorACurtain01clothPIStorageCell","","1"
0x000F4AAE,"PackInPIManmadeSmallClutter49StorageCell","","1"
0x000F973E,"PackInPISpaceJunk04eStorageCell","","1"
0x00117946,"PackInFPIRocksLayeredResourceSmall02StorageCell","","1"
0x0012407E,"PackInPIExoticsFungusBubbleGlowMedium07StorageCell","","1"
0x0013FE96,"PackInPIBarShakersStorageCell","","1"
0x001445AE,"PackInShipPISMODHabNovaEngineering3L1W1HIntStorageCell","","1"
0x00159792,"PackInFPIExoticsTidalGrassMedium03StorageCell","","1"
0x0016FD62,"PackInPIPCMAmphibiousFootholdMed02StorageCell","","1"
0x0017AD2A,"PackInShipPISMODFuelDogstarH20AtlasPortStorageCell","","1"
0x0017DD9A,"PackInStationChunk02StorageCell","","1"
0x0018965E,"PackInShipPILMODHabNovaHexDeltaIntStorageCell","","1"
0x001928DA,"PackInENVHazardPKVentGasCorrosiveStatic01StorageCell","","1"
0x00192D26,"PackInFPIExoticsTermiteMoundsMedium06StorageCell","","1"
0x00192D8A,"PackInPIExoticsTreeSpiresLarge06StorageCell","","1"
0x001955C6,"MenuContainer","Quick Test Cell","65537"
0x0019E6B2,"PackInFPIRocksPockedLarge03PCMStorageCell","","1"
0x0019F9D6,"PackInShipPISMODDockerStroudConnectProStbdStorageCell","","1"
0x0019FBCA,"PackInPIRocksVeinyTalusSmall03StorageCell","","1"
0x0019FDBE,"PackInClutterPIShpIndTabletop03StorageCell","","1"
0x001A0912,"PackInFPIRocksSharpXLarge06StorageCell","","1"
0x001A3216,"PackInFPIRocksLayeredXLarge10StorageCell","","1"
0x001A60F6,"PackInLGTLightUtilityA07cStorageCell","","1"
0x001A615A,"PackInLGTTBLightTrapezium03StorageCell","","1"
0x001A886A,"PackInFPIIceShardsXLarge10StorageCell","","1"
0x001B6AFA,"PackInFPIExoticsSpongeFingerSmall03StorageCell","","1"
0x001B6B5E,"PackInPIExoticsBivalveLarge03StorageCell","","1"
0x001B719E,"PackInConsoleKitShortFullA02PINoAnimStorageCell","","1"
0x001BEE3A,"PackInPCMPICreaturePredatorSingleStorageCell","","1"
0x001D077A,"PackInLoadElevatorFloorSmallFrontDoorStaticBackDoorOpensStorageCell","","1"
0x001D1A9E,"PackInPIRocksArchesLarge05StorageCell","","1"
0x001D1B02,"PackInPIExoticsSpongeVaseSmall04StorageCell","","1"
0x001D7B1A,"PackInFPIRocksHoodooMedium02StorageCell","","1"
0x001D7B7E,"PackInPITreesSpruceSnowySmall04StorageCell","","1"
0x001DB7A6,"PackInPIShrubsDwarfCedarSnowySmall03StorageCell","","1"
0x001DB80A,"PackInPITreesDeadLarge03StorageCell","","1"
0x001EC52E,"PackInFPIExoticsCorallineWispMedium11StorageCell","","1"
0x001EC6BE,"PackInPIExoticsFossilsLarge01StorageCell","","1"
0x001EE40A,"PackInPIShrubsPalmFernSmall04StorageCell","","1"
0x001EE856,"PackInPIShrubsSagebrushCliffroseSmall03StorageCell","","1"
0x001F48D2,"PackInPIExoticsCoralSpongeFingerSmall03StorageCell","","1"
0x001FD8F6,"PackInNATransitMainStationAdDisplay04aPIStorageCell","","1"
0x0020264E,"PackInShipPIEMODMissileShinigamiBakuhatsu15kgStorageCell","","1"
0x00202CF2,"PackInPIShrubsBromeliadSmall03StorageCell","","1"
0x002073A6,"PackInPITreesPineClawMedium03StorageCell","","1"
0x002083AA,"PackInStnPIStarHabSideCap2LA04ExtStorageCell","","1"
0x0020966A,"PackInStnPIStarHab2xDoorwayStorageCell","","1"
0x00212116,"PackInPILDSmFilingBoxesMixedLootA05StorageCell","","1"
0x002152B2,"PackInPIShrubsBroadleafMedium04StorageCell","","1"
0x002173E6,"PackInNeonFloorCablesPINoCollision13StorageCell","","1"
0x002188FE,"ZWPOIShellStroudBFreighter01CreatedInterior","","32769"
0x0021A4BA,"PackInPIRocksPockedLarge03StorageCell","","1"
0x0022172E,"PackInOutpostPIBuilderB11SterileNanotubesStorageCell","","1"
0x00223FCE,"PackInShipPISMODHabTaiyo2L2W1HTopAStorageCell","","1"
0x00237E8E,"PackInShipPISMODThrustStroudBrakingEngAStorageCell","","1"
0x0023A59E,"PackInPITheKeyMisc18StorageCell","","1"
0x0024CBC2,"scMS02Beacon01","Bel V Orbit","5"
0x00252B76,"PackInFPIRocksVeinyLarge05StorageCell","","1"
0x002566D6,"RL067RoboticsFacility","Robotics Science Facility","5"
0x0025FC0E,"PackInPIShrubsPalmFernSmall01StorageCell","","1"
0x00263192,"SettleParadisoMissionHoldingCell","Paradiso","5"
0x00268EEE,"PackInPITreesSpruceMedium03StorageCell","","1"
0x0026F79E,"PackInPITreesHickoryMedium02StorageCell","","1"
0x0027B062,"PackInOutpostPIOPKOpsHabFourWall01StorageCell","","1"
0x0028DA6E,"PackInFPIRocksSharpLarge02StorageCell","","1"
0x0029017E,"PackInPITreesSycamoreRocksSharpMedium04StorageCell","","1"
0x0029224E,"PackInShipPILMODHabDeimos1L1W1HStbdBtmBStorageCell","","1"
0x002A943A,"PackInPIShrubsYuccaPalmRocksVolcanicWornMedium01StorageCell","","1"
0x002ACB4E,"PackInPITreesJuniperMedium04StorageCell","","1"
0x002AE192,"PackInxxxShipPILMODHabDeimos1L1W1HPortBtmBIntStorageCell","","1"
0x002B3F52,"PackInStnPIStarTrussSignGammaSideStorageCell","","1"
0x002B59E2,"PackInPIShrubsEucalyptusRocksVolcanicRoughSlabLarge02StorageCell","","1"
0x002BDD86,"PackInShipPISMODHabDeimosBrig2L2W1HAIntStorageCell","","1"
0x002BFBFE,"PackInPITreesAcaciaRocksRoughMedium03StorageCell","","1"
0x002C5F36,"PackInShowerWallGlassA01StorageCell","","1"
0x002E2D52,"PackInOPMSideTable01ShelfB02Stack01StorageCell","","1"
0x002E3A9A,"PackInClutterPIShpGenBuiltInCounter06StorageCell","","257"
0x002E4C2E,"PackInPIShrubsKnotweedMedium01StorageCell","","1"
0x002EE03A,"PackInDartCasePI01FullStorageCell","","1"
0x003002DA,"PackInAKGBKPipeComplex04StorageCell","","1"
0x00304416,"PackInAKDeskAntique02StorageCell","","1"
0x00346712,"PackInNAAddonServicePanel01StorageCell","","1"
0x0037EB12,"PackInSCOLLightModCeilingC02OnStorageCell","","1"
0x0039A47A,"PackInOutpostSignC01StorageCell","","1"
0x0039A4DE,"PackInOutpostPictureFrameAHorizLandscape03StorageCell","","1"
0x00005AE4,"PackInIndExtSmCorOutTop01StorageCell","","1"
0x00007DA8,"PackInSCOLOpiExtPodMedHexWallExSmL01StorageCell","","1"
0x00007E70,"PackInLC017NASAFunicularStorageCell","","1"
0x00007ED4,"PackInOpiExtPodSmHexWallExLgShellMid01StorageCell","","1"
0x00010DCC,"PackInSCLDCratesLarge31StorageCell","","1"
0x00010E94,"PackInOpiIntPodSmHexWallWin01StorageCell","","1"
0x00010EF8,"PackInSciHullRmSmWallBMid03SCStorageCell","","1"
0x00011024,"PackInIndIntHallSm2Way01SCStorageCell","","1"
0x00011088,"PackInSciHullRmSmWallACorInA01LSCStorageCell","","1"
0x00011150,"PackInStsGenIntAddOnWalk01bStorageCell","","1"
0x00011218,"PackInOpiExtPodSmHexWallWin03StorageCell","","1"
0x0001127C,"PackInBathModMirror01StorageCell","","1"
0x000112E0,"PackInConcIntRmSmWallMidPlugC00L02SCStorageCell","","1"
0x0001F764,"PackInPIStorageTankMD01StorageCell","","1"
0x00023580,"PackInSCComputerCabinetTower02Alt03StorageCell","","1"
0x0002A2E0,"PackInPIRocksVeinyTalusMedium01StorageCell","","1"
0x0002EF70,"PackInPIRocksLayeredXLarge08StorageCell","","1025"
0x0002EFD4,"PackInmetalscrappileMixedFullJunk02StorageCell","","1"
0x00030BF4,"PackInShipPISMODHabTaiyoMessHall3L2W1HBtmBStorageCell","","1"
0x00037B48,"PackInAirlockGenAirlockMainDoorA01PackInStorageCell","","1"
0x00037CD8,"PackInCrateKreet01cFullOpen01StorageCell","","1"
0x00044794,"PackInSignWarnCorpAuthPers02bPIStorageCell","","1"
0x00050AE4,"LC107LegacyShipCreatedExteriorDUPLICATE000","","1"
0x0005B408,"PackInSCOLLC113TowerSC01StorageCell","","1"
0x00061F74,"PackInFPIPCMManMadeGenericMechanicalMediumA03StorageCell","","1"
0x00064D8C,"PackInPIRocksVolcanicRoughShrubLichenSlabLarge04StorageCell","","1"
0x000658E0,"PackInFPIPCMManMadeGenericMechanicalLargeC02StorageCell","","1"
0x0006A4A8,"PackInClutterPILockerAkilaSingleDirty01StorageCell","","1"
0x0006CF3C,"PackInPIRocksVolcanicRoughTalusSmall02StorageCell","","1"
0x0006D9C8,"PackInPIRocksVolcanicRoughTalusLarge05StorageCell","","1"
0x0006FCF0,"SESD04DerelictShipNewCreatedExterior","","1"
0x0007090C,"PackInPITreesAcaciaSmall02StorageCell","","1"
0x00084D44,"PackInShipPISMODHabDeimosControl2L1W1HAStorageCell","","1"
0x00084ED4,"PackInClutterPIMedicalCabinet03Loot01StorageCell","","1"
0x00094294,"PackInTrashPaperFlatWithTextBVert04StorageCell","","1"
0x000BDAA4,"PackInNeonPipesConduitCorR02StorageCell","","1"
0x000C7DEC,"PackInStsGenIntSegSmWallMidBot01Dmg02StorageCell","","1"
0x000D4010,"PackInWaterBarrelDrumTippedWithSpill01StorageCell","","1"
0x000D59D8,"PackInFPIPCMSonorousLilthosphereSm02StorageCell","","1"
0x000DE290,"PackInEasterEggRW40UnusedFrosty01StorageCell","","1"
0x0010D540,"PackInClutterPlWhiteBoardDecal07StorageCell","","1"
0x0012C6E8,"PackInPITestRW02aStorageCell","","1"
0x0013363C,"PackInPIDestroyedShipGroupLilMuvStorageCell","","1"
0x00139E24,"CityNewAtlantisApartmentAthena01","Athena Tower, Floor 7","5"
0x0013A144,"PackInPITreesDeadSnowyLarge03StorageCell","","1"
0x00149C70,"PackInTRPCatwalkBreakable01WeakPrefabStorageCell","","1"
0x0014A9B8,"PackInFPIExoticsFulguritesMedium07StorageCell","","1"
0x0015979C,"PackInFPIExoticsTidalGrassSmall05StorageCell","","1"
0x00165574,"PackInShipPISMODCargoDogstarStorMax40StbdStorageCell","","1"
0x0016FD6C,"PackInPIShrubTasslecupSmall03StorageCell","","1"
0x0017AD34,"PackInShipPISMODGravNovaNG200StorageCell","","1"
0x0017B6F8,"PackInDesktopClutterScienceA02StorageCell","","1"
0x0017DDA4,"PackInStationChunk10StorageCell","","1"
0x00188EFC,"sCPatrol02","","5"
0x00192D30,"PackInPIExoticsTermiteMoundsLarge07StorageCell","","1"
0x00194824,"PackInPISlabsCoastalLarge04StorageCell","","1"
0x00196318,"PackInPIRocksVolcanicWornTalusSmall03StorageCell","","1"
0x0019E6BC,"PackInFPIIceShardsLarge01PCMStorageCell","","1"
0x0019FDC8,"PackInClutterPIShpIndBunkStorageMed01StorageCell","","1"
0x001A3220,"PackInPIRocksLayeredSmall07StorageCell","","1"
0x001A6100,"PackInLGTLightFluorescentC01StorageCell","","1"
0x001A6164,"PackInLGTLightModCeilingB01StorageCell","","1"
0x001A8874,"PackInPIIceShardsXLarge10StorageCell","","1"
0x001A8DEC,"PackInOutpostSafeFloor01StorageCell","","1"
0x001B6B04,"PackInPIExoticsSpongeFingerMedium04StorageCell","","1"
0x001B6B68,"PackInPIExoticsBivalveSmall03StorageCell","","1"
0x001B71A8,"PackInConsoleKitShortCorIn03PINoAnimStorageCell","","1"
0x001C067C,"scSESF01","SE test cell","1"
0x001C0EB0,"PackInStnPIStarTrussRiser1HB01StorageCell","","1"
0x001D1AA8,"PackInPIRocksArchesXLarge05StorageCell","","1"
0x001D1B0C,"PackInPIExoticsMineralPoolXLarge04StorageCell","","1"
0x001D7B24,"PackInPIRocksHoodooXLarge04StorageCell","","1"
0x001D7B88,"PackInPITreesFernMedium04StorageCell","","1"
0x001DB7B0,"PackInPIShrubsDeadSmall03StorageCell","","1"
0x001DB814,"PackInPITreesDeadSmall03StorageCell","","1"
0x001E7330,"PackInClutterPILocker01PIGroupOpen01StorageCell","","1"
0x001EE414,"PackInPIShrubsPalmFernYuccaMedium04StorageCell","","1"
0x001EE860,"PackInPIShrubsSaltbushSmall01StorageCell","","1"
0x001EE8C4,"PackInPIExoticsCorallineBroadMedium04StorageCell","","1"
0x001F0F0C,"PackInTrashPaperFlatWithOfficeNotePadPaperChartsA10StorageCell","","1"
0x001F48DC,"PackInPIExoticsCoralTubeSpongeVaseXLarge01StorageCell","","1"
0x001FB254,"LC071OutpostU309","Research Station U3-09","1"
0x001FE710,"PackInPITreesMangroveRootsGnarledLarge02StorageCell","","1"
0x002005EC,"PackInOpiIntPodAddOnDecon01CoveredPIStorageCell","","1"
0x002020E0,"PackInShipPISMODHabTaiyo1L1W1HTopBIntStorageCell","","1"
0x00202658,"PackInShipPIEMODMissileHorizonHunterMag350StorageCell","","1"
0x00202CFC,"PackInPIShrubsBushwillowPalmFernRocksVolcanicWornLarge05StorageCell","","1"
0x002073B0,"PackInPITreesPineEasternLarge05StorageCell","","1"
0x002083B4,"PackInStnPIStarHabSideCapDocker2LA02StorageCell","","1"
0x00208EA4,"PackInDefaultBlankComputerWallStandingPackinStorageCell","","1"
0x00209674,"PackInStnPIStarHabTopCap2LA02StorageCell","","1"
0x00209F0C,"PackInPITreesAcaciaMedium01StorageCell","","1"
0x0020A934,"PackInOfficeFilingFolder01Stack04Alt01PI04StorageCell","","1"
0x00211310,"PackInPITreesBanyanLarge05StorageCell","","1"
0x00212120,"PackInPILDSmMedicalRadiologySlidesA03StorageCell","","1"
0x002152BC,"PackInPIShrubsLeafyShrubsBroadleafMedium04StorageCell","","1"
0x0021576C,"PackInFPIExoticsMineralFormationsSmall03StorageCell","","1"
0x002173F0,"PackInNeonFloorCablesPINoCollision03StorageCell","","1"
0x00218908,"PackInPISpaceJunk14dStorageCell","","1"
0x00219EE8,"MQ102MoaraShipCreatedInterior","","32769"
0x00223FD8,"PackInShipPISMODStructTaiyoAmaStbAftStorageCell","","1"
0x00226620,"PackInPIQATestClutterSm07StorageCell","","1"
0x0022FC20,"PackInPIPCMManMadeTestLODConcreteFoundationsLarge01COPY0001StorageCell","","1"
0x00232970,"PackInShipPISMODHabDeimos3L1W1HAStorageCell","","1"
0x00233398,"PackInShipPISMODCockpitStroudVikingCP100IntStorageCell","","1"
0x00237E98,"PackInShipPISMODStructStroudCap013LStbTopAStorageCell","","1"
0x0023CDE4,"PackInAKShelfBookcase01StorageCell","","1"
0x0024ADB8,"PackInGroupFormationPackInMQ101LinHeller02StorageCell","","1"
0x00250344,"PackInFPIRocksRoughXLarge04StorageCell","","1"
0x002507F4,"PackInPIExoticsCorallineWispLarge02StorageCell","","1"
0x00252B80,"PackInFPIRocksVeinyXLarge04StorageCell","","1"
0x0025F574,"PackInPITreesPineEasternLarge02StorageCell","","1"
0x00261AF4,"CityNewAtlantisKulkarniApartment","Orion Tower, Floor 9","5"
0x002638A4,"PackInPITreesOakRocksSharpLarge07StorageCell","","1"
0x0026BB80,"PackInPIShrubsSagebrushSmall03StorageCell","","1"
0x0026F7A8,"PackInPITreesHickorySmall05StorageCell","","1"
0x002843B0,"PackInPITreesAspenTreesSpruceLarge02StorageCell","","1"
0x00292258,"PackInShipPISMODThrustDeimosStbdAftTopStorageCell","","1"
0x002ACB58,"PackInPITreesJuniperXLarge03StorageCell","","1"
0x002B3F5C,"PackInStnPIStarStructComsTowerB01StorageCell","","1"
0x002B59EC,"PackInPIShrubsEucalyptusSmall03StorageCell","","1"
0x002C98AC,"PackInPIExoticsSeleniteRosesRocksVeinyMedium01StorageCell","","1"
0x002D9A18,"PackInGenMachineryServerG01TechGreeb01StorageCell","","1"
0x002DFC88,"PackInGenerdyneSignageRoom06StorageCell","","1"
0x002E2D5C,"PackInIndShelfKitB02Stack03StorageCell","","1"
0x002E3AA4,"PackInShipPISMODHabDeimosInfirmary2L1W1HAIntStorageCell","","1"
0x002F1E60,"PackInPlantVertical02StorageCell","","1"
0x002FCE28,"PackInFPIPCMManMadeStorageBayDilap05StorageCell","","1"
0x0032718C,"PackInOEKTClutterPIChowTimeStorageCell","","1"
0x0034E804,"PackInPIRocksVolcanicWornResourcesSolidSmall04StorageCell","","1"
0x0034FC54,"PackInOutpostPedestalFossil02StorageCell","","1"
0x0039928C,"PackInConduitStrScaled75CustomConnectToWall01StorageCell","","1"
0x0039A1C8,"PackInConsoleKitShortCorOut03PIStorageCell","","1"
0x0039A484,"PackInOutpostSignB01StorageCell","","1"
0x0039A4E8,"PackInOutpostPictureFrameAHorizAbstract02StorageCell","","1"
0x003C1E1C,"PackInRobotTrackarm02MovingStorageCell","","1"
0x000013D6,"PackInClutterDeskMeetingRoom01StorageCell","","1"
0x00005AEE,"PackInOutpostPIOPKOpsExtPodSmWallBExSm01StorageCell","","1"
0x00007DB2,"PackInSftIntRmSmWallMidDoorA00Jammed01SCStorageCell","","1"
0x00007E7A,"PackInSCServers01StorageCell","","1"
0x0000B976,"PackInShipPISMODHabStroud1L1W1HPortAStorageCell","","1"
0x00010DD6,"PackInStsGenIntSegSmWallMid02cStorageCell","","1"
0x00010E3A,"PackInSCLDCratesLarge32StorageCell","","1"
0x00010E9E,"PackInSCConduitsSY01RectLarge01StorageCell","","1"
0x00010F02,"PackInSciExtRmSmWallMidPlugC00R02SCStorageCell","","1"
0x0001102E,"PackInSCBoulderLayered03StorageCell","","1"
0x00011092,"PackInSCLDSpacePouches11StorageCell","","1"
0x0001115A,"PackInSCLDSpacePouches02StorageCell","","1"
0x00011222,"PackInConveyorBeltWideOreRamp2x01StorageCell","","1"
0x00011286,"PackInSCGBKCeilingPipesSize01BraceMini01StorageCell","","1"
0x0001BC72,"PackInClutterPIShpGenLightsCeilingOn03StorageCell","","257"
0x0001C3DE,"PackInFPIIceShardsXLarge03StorageCell","","1"
0x00020132,"PackInPIRocksVeinyMedium03StorageCell","","1"
0x0002358A,"PackInUtlIntSegSmWallMidMidScktH02StorageCell","","1"
0x000254CA,"PackInExoticPlayingCardsSolitaire01StorageCell","","1"
0x000262DA,"PackInSciIntRmSmWallMid02sStorageCell","","1"
0x0002791E,"PackInNishinaAshPileSmA04StorageCell","","1"
0x0002D86E,"PackInShipPISMODHabTaiyoStorage1L1W1HTopAStorageCell","","1"
0x000354A6,"PackInShipPISBStroudWallForeMidExSm01BayLoadDoorStorageCell","","1"
0x00036E0A,"PackInNAStreetAwning0102StorageCell","","1"
0x00037AEE,"PackInmetalscrappile01FullJunk01StorageCell","","1"
0x00040C3E,"PackInClutterPIShpGenBuiltInShelfStbd03StorageCell","","257"
0x0004479E,"PackInSignWarnCorpAuthPers01dPIStorageCell","","1"
0x0004B3D2,"PackInAKBinMetal01FullFruits03StorageCell","","1"
0x0004CE62,"PackInShipPISMODHabTaiyoLivingSpace2L1W1HTopAStorageCell","","1"
0x000515DE,"PackInDesktopClutterA14StorageCell","","1"
0x00051BBA,"CityNeonSieghartsOutfitters","Sieghart's Outfitters","37"
0x00058C3A,"PackInFPIPCMManMadeSolarPanelsB01StorageCell","","1"
0x00059B12,"PackInNALobbyWallAStr04x0401Greebles03StorageCell","","1"
0x0005EBEE,"PackInTRPPipeSleeveSprayMdToxicPrefabStorageCell","","1"
0x000658EA,"PackInGPPIPCMManMadeGenericMechanicalMediumA03StorageCell","","1"
0x0008D02A,"PackInLC107LegacyShipCredtankShelf04ActiveStorageCell","","1"
0x00090C52,"PackInDR023SignCafeteriaRightStorageCell","","1"
0x00092BF6,"PackInPICeilingModule01StorageCell","","1"
0x0009429E,"PackInTrashPaperFlatWithTextAVert08StorageCell","","1"
0x0009EA32,"PackInSCOLNAHardRetWallARailACir01x3201StorageCell","","1"
0x000A1DC2,"PackInSnowDriftWallMed01StorageCell","","1"
0x000BC1AE,"PackInLC034CeilingLightCubeA02StorageCell","","1"
0x000BC852,"PackInLC107HazardPKSprayGasHullBreachStorageCell","","1"
0x000D8732,"PackInSCMechanicalArm01StorageCell","","1"
0x000E211A,"PackInClutterPIShpGenBuiltInKitchenette01StorageCell","","257"
0x0011BE7E,"PackInGenerdyneCableJunction01StorageCell","","1"
0x0012259E,"PackInShelfGenWall01PIFabric01StorageCell","","1"
0x0012AA6E,"PackInFiltrationSystem04StorageCell","","257"
0x0013A14E,"PackInPITreesDeadSnowySmall03StorageCell","","1"
0x00147D9E,"PackInFPISnowChunksLarge03StorageCell","","1"
0x0014A9C2,"PackInPIExoticsFulguritesLarge08StorageCell","","1"
0x0015566A,"PackInNeonWaterTower01StorageCell","","1"
0x001597A6,"PackInPIExoticsTidalGrassLarge07StorageCell","","1"
0x0015C55A,"PackInFilingStorageBox11StorageCell","","1"
0x0016FD76,"PackInPIShrubTrumpetFrondMedium03StorageCell","","1"
0x0017AD3E,"PackInShipPISMODReactorAmunDunnThetaPinchA9StorageCell","","1"
0x00180072,"PackInWhiteboardSmWithCharts02DUPLICATE000StorageCell","","1"
0x0019482E,"PackInPISlabsCoastalLarge09StorageCell","","1"
0x00196322,"PackInPIRocksSedimentMedium03StorageCell","","1"
0x0019AC92,"PackInNeonPipesFree04StorageCell","","1"
0x0019FDD2,"PackInClutterPIShpIndStorageBin03StorageCell","","1"
0x001A008E,"PackInPIRocksRoughTalusSmall05StorageCell","","1"
0x001A2096,"PackInOPMSideTable01PanelStand01WithScreens01StorageCell","","1"
0x001A322A,"PackInPIRocksLayeredTalusSmall02StorageCell","","1"
0x001A610A,"PackInLGTPanelBoxKitWideG01StorageCell","","1"
0x001A616E,"PackInLGTLightModStandingC02StorageCell","","1"
0x001A76EA,"PackInIceSnowStalactiteStraight02StorageCell","","1"
0x001A887E,"PackInPIIceShardsLarge05StorageCell","","1"
0x001A8DF6,"PackInOutpostWallDividerWhiteboard01StorageCell","","1"
0x001ACE06,"PackInLootStorageChemKitPI02CommonStorageCell","","1"
0x001B6B72,"PackInPIExoticsFungusMorelsMedium03StorageCell","","1"
0x001B71B2,"PackInShipPISMODHabTaiyoComputerCore2L1W1HBtmAIntStorageCell","","1"
0x001C2BA2,"PackInPIIcyAsteroidClump01StorageCell","","1"
0x001CBC8E,"PackInPIBarsGroup01StorageCell","","1"
0x001D1AB2,"PackInPIExoticsCrystalsMedium02StorageCell","","1"
0x001D1B16,"PackInPIExoticsDracaenaXLarge04StorageCell","","1"
0x001D7B2E,"PackInPITreesDwarfCedarSnowyMedium04StorageCell","","1"
0x001D7B92,"PackInFPIExoticsShellsMedium01StorageCell","","1"
0x001D8556,"scGenRocky03","Rocky Asteriods","1"
0x001DB756,"PackInPIExoticsFossilsLarge05StorageCell","","1"
0x001DB7BA,"PackInPIShrubsCinnamonFernSmall03StorageCell","","1"
0x001E018E,"PackInENVHazardPKVentGasCorrosiveHazardCentral02StorageCell","","1"
0x001E8276,"PackInPITreesMangroveCinnamonFernLarge02StorageCell","","1"
0x001EE41E,"PackInPIShrubsRockFernMedium04StorageCell","","1"
0x001EE86A,"PackInPIShrubsYuccaSmall02StorageCell","","1"
0x001F48E6,"PackInPIExoticsCoralElkhornLarge04StorageCell","","1"
0x001FA76E,"PackInSpaceStormCloudPackin03StorageCell","","1"
0x001FE71A,"PackInPITreesMangroveRootsGnarledSmall04StorageCell","","1"
0x002020EA,"PackInShipPISMODHabTaiyo2L2W1HMidIntStorageCell","","1"
0x00202D06,"PackInPIShrubsCliffroseSmall03StorageCell","","1"
0x00203E9A,"PackInStnPIStarHabSideCap2LA01IntStorageCell","","1"
0x002073BA,"PackInPITreesPineEasternRocksRoughSmall02StorageCell","","1"
0x0021212A,"PackInPILDOxygenTankRack4x2Full02StorageCell","","1"
0x00215776,"PackInPIExoticsMineralFormationsSmall04StorageCell","","1"
0x0022924E,"PackInPIManmadeSmallClutter30StorageCell","","1"
0x0022D70E,"PackInLGTVOLTransitionWindowStorageCell","","1"
0x0023297A,"PackInShipPISMODStructDeimosSpineBStorageCell","","1"
0x00237EA2,"PackInShipPISMODStructStroudCap07StbForeAStorageCell","","1"
0x0023879E,"PackInPlanetTraitScanTarget17PrimordialNetwork01PackInStorageCell","","1"
0x0025034E,"PackInFPIRocksRoughLarge09StorageCell","","1"
0x00252B26,"PackInPIRocksSedimentResourcesSolidSmall04StorageCell","","1"
0x00252B8A,"PackInFPIRocksVeinySmall05StorageCell","","1"
0x002638AE,"PackInPITreesOakRocksSharpSmall04StorageCell","","1"
0x002662DE,"TempFC03HopeTech","Temp Interior","1"
0x0026AE42,"PackInCatIndWalkSm30RPackinStorageCell","","1"
0x0026E7AE,"PackInFPIRocksVolcanicRoughLarge03StorageCell","","1"
0x00294CF6,"PackInDONOTUSEShipPISMODFuelNova1L1W2HAStorageCell","","1"
0x00295336,"SettleHopeTech","HopeTech","37"
0x0029B2EA,"PackInPISlabsVolcanicWornMedium01StorageCell","","1"
0x002B3F66,"PackInStnPIStarHabSideCap2LA01ExtStorageCell","","1"
0x002BE2AE,"PackInFPISlabsVolcanicWornmedium07StorageCell","","1"
0x002C9FBE,"PackInPIExoticsSeleniteRosesShrubsYuccaPalmMedium01StorageCell","","1"
0x002D9A22,"PackInPIPanelBoxKitWide02StorageCell","","1"
0x00300672,"PackInGameBoardMat01GameB03StorageCell","","1"
0x0030BC16,"PackInCydoniaWatertank01PIStorageCell","","1"
0x00326E76,"PackInAKGBKUtilityBoxPipe01StorageCell","","1"
0x0032EAAE,"PackInPlantPot03StorageCell","","1"
0x00341262,"PackInFishHeavySkullBoxPackinStorageCell","","1"
0x0034E80E,"PackInPIRocksVolcanicRoughResourcesSolidSmall04StorageCell","","1"
0x0034FC5E,"PackInOutpostFloorMatD01StorageCell","","1"
0x0039114A,"PackInGenElevatorPlatform01Edge02StorageCell","","1"
0x0039A1D2,"PackInConsoleKitTallHalf01PIStorageCell","","1"
0x0039A48E,"PackInOutpostPedestalMeteorite04StorageCell","","1"
