FormID, EditorID, Full, BTXT, Index, ITXT, ISTX, ITID, TNAM, UNAM
0x002067D3,"OE_Civilians_Story_Miners_05_SurveyorTerminal01","Elliot Vane's Terminal","","2","Surveyor's Report - Site Suitability","","2","","My assessment is that a Six Sisters mining crew could inhabit this area for a considerable length of time without suffering any ill effects. The atmosphere is oxygen-rich, and the soil does not contain harmful substances. \n\nMy suggestion for future supervisors is to begin excavating on this site, and move northeast once the resources here are tapped. I've found some rock solid evidence (no pun intended) that there are rich iron deposits in that direction. \n\nHopefully this helps. I wish you all the best. Your jobs are a lot harder than mine. \n\nElliot\n\n\nPROPERTY OF SIX SISTERS. GEOLOGICAL SURVEY DATA IS PROPRIETARY AND CONFIDENTIAL"
0x002067D3,"OE_Civilians_Story_Miners_05_SurveyorTerminal01","Elliot Vane's Terminal","","3","Surveyor's Personal Notes","","3","","I can't overstate how good it feels to be back in the starfield. And what a marvelous first stop, too. Six Sisters really does have a nose for great sites. I'm sure the miners who end up here will be thrilled. As thrilled as miners get, anyway. \n\nI'd almost forgotten how gorgeous the night sky is without light pollution. I'm glad I brought along my telescope, I've seen some real wonders in the last few nights. Dr. Porter was right about that astronomy minor. It really does come in handy when you least expect it.\n\nThis planet's iron-rich soil reminds me so much of home. I hate to admit it, but leaving Cydonia behind wasn't as easy as I hoped. I think about Cassie all the time. She'd adore this place. I hope my sketches can do it justice.\n\nI'm scheduled to depart tomorrow. Fingers crossed that my next site will be as beautiful as this one."
0x002083C3,"RI01_AboutUsNews_Menu","In the News","See the latest news at Ryujin Industries! As the leading technology corporation in the Settled Systems, we love to keep our customers up to date.\n\nAll articles written by Ryujin Industries, Marketing Department.","1","Welcome Infinity LTD!","","0","","Today we welcome Infinity LTD into the Ryujin Industries family. Infinity LTD has been a long standing competitor in the tech industry and we look forward to the future our combined talents and aspirations will create.\n\nInfinity LTD has opened a satellite office in Ryujin Tower to help aid in strengthening this new relationship. Stop by today to speak to a representative!"
0x002083C3,"RI01_AboutUsNews_Menu","In the News","See the latest news at Ryujin Industries! As the leading technology corporation in the Settled Systems, we love to keep our customers up to date.\n\nAll articles written by Ryujin Industries, Marketing Department.","2","Public Statement: Masako Imada","","4","","Ryujin Industries is shocked and appalled to hear SSNN's report on our CEO, Masako Imada. While we do not dispute the integrity of David Barron and his reporting, we believe the information he received to be falsified and will be launching our own investigation.\n\nMs. Imada has long been a proponent of humanitarian practices. To connect her to Lucas Drexler's immoral and corrupt practices is to disregard her many great accomplishments here at Ryujin Industries. We hope you'll stand with us as we strive to uncover the truth."
0x002083C3,"RI01_AboutUsNews_Menu","In the News","See the latest news at Ryujin Industries! As the leading technology corporation in the Settled Systems, we love to keep our customers up to date.\n\nAll articles written by Ryujin Industries, Marketing Department.","3","Public Statement: Masako Imada","","5","","Ryujin Industries is shocked and appalled to hear SSNN's report on our CEO, Masako Imada. Effective immediately, the Board of Directors has removed Ms. Imada from her position and appointed Ularu Chen as our new CEO. Ms. Chen brings over a decade of experience to the table and will be Ryujin Industries' youngest CEO to date."
0x002083C3,"RI01_AboutUsNews_Menu","In the News","See the latest news at Ryujin Industries! As the leading technology corporation in the Settled Systems, we love to keep our customers up to date.\n\nAll articles written by Ryujin Industries, Marketing Department.","4","Celebrating 20 Years!","","1","","Ryujin Industries and Taiyo Astroneering celebrated their 20th anniversary this year. \n\nBack in 2310, Simon Taiyo, the son of Taiyo Astroneering's founder, signed a deal with Ryujin Industries to become their first official subsidiary. The two companies have since celebrated incredible innovations in spacecraft engineering. Taiyo has remained a top competitor in the spacecraft industry ever since. \n\nIn commemoration of the historic moment, Ryujin threw a massive gala at the Astral Lounge. It was said to be one of Neon's most prestigious events of the year. Several other CEOs were in attendance including Synthetic Solution's Bastion Porter and HopeTech's very own Ron Hope. Rei D'Carys herself also made an appearance as one of Ryujin's founders and made a toast alongside Masako Imada and Simon Taiyo to future success. \n"
0x002083C3,"RI01_AboutUsNews_Menu","In the News","See the latest news at Ryujin Industries! As the leading technology corporation in the Settled Systems, we love to keep our customers up to date.\n\nAll articles written by Ryujin Industries, Marketing Department.","5","Ryujin Industries, Now Hiring","","2","","Ryujin Industries has announced that we are once again hiring the best and brightest of the Settled Systems. As a corporation, we're always taking on new hires, however, public announcements of job opportunities are rarely seen, making this a first in the past two years. \n\nWe hope that many aspiring engineers and opportunists will see this as their chance to join our ever growing team. \n\nOur latest ad campaign for interested candidates can be heard in both New Atlantis and Neon. Our job application is available on any Ryujin Information Kiosk."
0x00212A01,"UC06_Orlase_PersonalLogs","Personal Logs","","1","[DELETED]","","1","",""
0x00212A01,"UC06_Orlase_PersonalLogs","Personal Logs","","2","[DELETED]","","2","",""
0x00212A01,"UC06_Orlase_PersonalLogs","Personal Logs","","3","[DELETED]","","3","",""
0x00212A01,"UC06_Orlase_PersonalLogs","Personal Logs","","4","[DELETED]","","4","",""
0x00212A01,"UC06_Orlase_PersonalLogs","Personal Logs","","5","[DELETED]","","5","",""
0x00212A01,"UC06_Orlase_PersonalLogs","Personal Logs","","6","Entry 11.51.12031","","6","",">>>>ERROR: FILE CORRUPTED\n>>>>PARTIAL RECOVERY COMPLETE\n>>>>DISPLAYING\n>>>>>>>>>>>>>>>>>>>>>>>>\nelivery_is_complete_item_was_exactly\nas_asked_never_imagined_this_was\npossible_you_do_amazing_work\n>>>>>>>>>>>>>>>>>>>>>>>>\n"
0x00212A01,"UC06_Orlase_PersonalLogs","Personal Logs","","7","Entry 13.11.14823","","7","",">>>>ERROR: FILE CORRUPTED\n>>>>PARTIAL RECOVERY COMPLETE\n>>>>DISPLAYING\n>>>>>>>>>>>>>>>>>>>>>>>>\nfor_the_things_youve_done_wont_get\na_trial_lock_you_in_cage_rest_of_life\nno_way_for_a_man_to_live_when_they\ncome_you_kill_them_or_show_them\nyou_wont_be_caged____\n>>>>>>>>>>>>>>>>>>>>>>>>"
0x00212A03,"UC06_OrlaseShipTerminal_Desktop","Ship Terminal","","1","Release Docking Clamps","","1","","Docking Clamps released"
0x00212A03,"UC06_OrlaseShipTerminal_Desktop","Ship Terminal","","2","Release Cargo Seals","","2","","Cargo Seals released."
0x00212A03,"UC06_OrlaseShipTerminal_Desktop","Ship Terminal","","3","","","3","UC06_Orlase_PersonalLogs",""
0x00212A44,"City_Akila_SecurityTerminal_Submenu","Access Logs","","1","Equipment Checkout","","1","","==========\nTODAY'S LOG\n==========\n\nRepaired Sidearm: Wilson, D\nCanteen: Wilson, D\nBaton: Levita, Q\n\nIf anyone can find Almeto's helmet - there will be a reward. It has a picture of his son in it, so it has sentimental value."
0x00212A44,"City_Akila_SecurityTerminal_Submenu","Access Logs","","2","Robot Updates","","2","","Last Entry: Kirklin, B. \n:::Data Corruption Detected:::"
0x00212A45,"City_Akila_SecurityTerminalMenu","Akila City Security Database","","1","Patrol Notes","","1","","TODAY'S NOTES\n* Small pack of Ashta on North Ridge.\n* Another fight at Aggie's. Two people in lockup until they sleep it off.\n* Little miss Emily caught an actual pick pocket. Gave her a sticker. Didn't go over well. ""I'm not 6,"" she said.\n* Almost had a shoot out by the spaceport. Not quite sure what was up with that. No one's pressing charges.\n"
0x00212A45,"City_Akila_SecurityTerminalMenu","Akila City Security Database","","2","Access Logs","","2","","CLEARANCE REQUIRED"
0x00212A45,"City_Akila_SecurityTerminalMenu","Akila City Security Database","","3","Access Logs","","3","City_Akila_SecurityTerminal_Submenu",""
0x0021475F,"LC043_SY03_ControlTerminalMenu_AddFlightsSubterminal","Select Project to Add","","1","Project: UCE-86 ComSpike","","1","","Project added. Pilot authorized for flight."
0x0021475F,"LC043_SY03_ControlTerminalMenu_AddFlightsSubterminal","Select Project to Add","","2","Project: UCG-38 XNN","","2","","Failed to add project. Project UCG-38 XNN has been grounded. "
0x0021475F,"LC043_SY03_ControlTerminalMenu_AddFlightsSubterminal","Select Project to Add","","3","Project: UCE-85 Svalinn","","3","","Failed to add project. Project UCE-85 Svalinn has been completed and shipped for implementation."
0x00214760,"LC043_SY03_ControlTerminalMenu_FlightsSubterminal","Authorized Flights","","1","Project: UCA-44 Teucer","","1","","Test flight already in progress.\n\nFor collected data, contact the Project Lead."
0x00214760,"LC043_SY03_ControlTerminalMenu_FlightsSubterminal","Authorized Flights","","2","Project: UCG-04 Archangel","","2","","Test flight already in progress.\n\nFor collected data, contact the Project Lead."
0x00214760,"LC043_SY03_ControlTerminalMenu_FlightsSubterminal","Authorized Flights","","3","Project: UCE-86 ComSpike","","4","","Test flight prepped and authorized."
0x00214760,"LC043_SY03_ControlTerminalMenu_FlightsSubterminal","Authorized Flights","","4","Select Project to Add","","3","LC043_SY03_ControlTerminalMenu_AddFlightsSubterminal",""
0x00214766,"LC043_SY03_LabTerminalVogelMenu_ComSpikeSubterminal","ComSpike Project","","1","Status","","1","","Project Status: Active Prototype Testing\nProject Leader: Dr. Gabriel Vogel\nLab Assignment: Engineering Bay 4, Lab #4\n\nPrototype Status: V3.7 Complete\nFlight Inspection: Passed\nHull Integrity: Passed\nLife Support Functions: Passed\n"
0x00214766,"LC043_SY03_LabTerminalVogelMenu_ComSpikeSubterminal","ComSpike Project","","2","Updates","","2","","From: Commander Natara\nSubject: Security Updates\nDate: 05/01/2330\n\nThe UCE-86 ComSpike prototype ship has been cleared for the next round of testing. Your ship has been moved to Docking Bay 8 to be prepped for flight. \n\nPer recommended precautions access to the ship is restricted to authorized test pilots. All pilots will be required to pass through the security checkpoint and confirm their test flight number. "
0x0021476A,"LC043_SY02_DataAccessTerminalMenu_ComSpikeSubterminal","UCE-86 ComSpike","General\n----------\nStatus: Active\nProject Leader: Dr. Gabriel Vogel\nLab Assignment: Engineering Bay 4, Lab #4","1","Project Lead and Permissions","","1","","Current Status\n------------------------------\nProject lead is Dr. Gabriel Vogel. All inquiries regarding the ComSpike should be routed through him. All other matters should be directed to Commander Natara or the highest ranking officer on station.\n\nSecurity and Permissions\n------------------------------\nRank Security Clearance: Ensign+\nAdditional Security Requirements: Code Clearance\n\nNote: Level IV clearance should only be accessed with Commander approval. "
0x0021476A,"LC043_SY02_DataAccessTerminalMenu_ComSpikeSubterminal","UCE-86 ComSpike","General\n----------\nStatus: Active\nProject Leader: Dr. Gabriel Vogel\nLab Assignment: Engineering Bay 4, Lab #4","2","Upgrade Security Clearance","","3","","Activating elevator clearance protocols...\n\nAuthorizing override...\n\nEngineering Bay 4 elevator clearance granted. Please report to Dr. Gabriel Vogel for further guidance."
0x0021476A,"LC043_SY02_DataAccessTerminalMenu_ComSpikeSubterminal","UCE-86 ComSpike","General\n----------\nStatus: Active\nProject Leader: Dr. Gabriel Vogel\nLab Assignment: Engineering Bay 4, Lab #4","3","ComSpike Proposal","","2","","The goal of Project UCE-86 (ComSpike) is to create a highly sensitive receiver, capable of picking up communication signals and decrypting them on the spot. Signal range would be star system-wide at a minimum of 50 AU.\n\nThe receiver would be strong enough to pick up traces of frequencies potentially weakened by distance, atmosphere, or a gravitational field. \n\nDecryption software would be smart enough to both decrypt any signal within nanoseconds and propose any missing or corrupted data.\n\nBenefits:\n   -- Distress signals become easy to locate and interpret. \n   -- UC security could detect hostile frequencies before they become a threat.\n   -- Hostile embedded messaging could be easily exposed.\n   -- Communications across the system are greatly increased with fewer delays.\n"
0x0021476A,"LC043_SY02_DataAccessTerminalMenu_ComSpikeSubterminal","UCE-86 ComSpike","General\n----------\nStatus: Active\nProject Leader: Dr. Gabriel Vogel\nLab Assignment: Engineering Bay 4, Lab #4","4","Project Approvals","","4","","01.02.2330: Phase One construction approved for Engineering Bay 4.\n08.13.2329: Development assigned to SY-920.\n06.24.2329: Project Approved\n - Approving Officer: Commander Stefan Woods\n04.02.2329: Project UCE-86 received.\n\n"
0x0021476B,"LC043_SY02_DataAccessTerminalMenu_ProjectsSubterminal","Projects","","1","UCE-85 Svalinn","","2","LC043_SY02_DataAccessTerminalMenu_SvalinnSubterminal",""
0x0021476B,"LC043_SY02_DataAccessTerminalMenu_ProjectsSubterminal","Projects","","2","UCE-86 ComSpike","","1","LC043_SY02_DataAccessTerminalMenu_ComSpikeSubterminal",""
0x0021476B,"LC043_SY02_DataAccessTerminalMenu_ProjectsSubterminal","Projects","","3","UCA-44 Teucer","","3","LC043_SY02_DataAccessTerminalMenu_TeucerSubterminal",""
0x00214964,"DebugDefaultScripts_TerminalMenu01","Default Script Menu 01","","1","Item 1","","1","",""
0x00214964,"DebugDefaultScripts_TerminalMenu01","Default Script Menu 01","","2","Item 2","","2","",""
0x0021925C,"LC008MQ105ElevatorDesktopMenu","Security Override Control","","1","Elevator Access Override","","1","","> Security Override Completed\n\n> Executive Level Access Code Granted\n\n> _"
0x0021936D,"CF_JasmineTerminal_Desktop","Jasmine Durand's Terminal","","1","Grease Monkeys","","1","","Del wanted to know if I needed a few extra grease monkeys to help maintain things around here. I told him any more would just get in my way.\n\nI don't mean to sound arrogant, and I know my bandwidth is thin, but no one else can do what I do. I don't trust a new mechanic to understand how we've kept this station together with vacuum tape and bailing wire. There's just too much tribal knowledge. The same goes for the ships. \n"
0x0021936D,"CF_JasmineTerminal_Desktop","Jasmine Durand's Terminal","","2","The Astraea","","2","","I knew what I was getting into when I joined the Fleet. But it was always my skin on the line, so I could handle it. No biggie. This is different. \n\nNev, she loves this. Being a pirate is her raison d'etre. So the best way I can keep her safe is by working on her ship. Every nut, bolt, and wire on the Astraea, I've hooked up with these two hands. And as insurance, I've put in something extra, to keep her out of harm's way.\n\nKnowing all this helps calm the nerves a little. But not completely. \n\nNow I know why mom gave me this toolbox, the day I said goodbye. I want to ask her if the worrying's gotten easier, but I already know the answer.\n\n"
0x0021C75F,"MQ301EarthTerminal02SubMenu","Access Station Logs","ERROR - ARCHIVES DAMAGED. RUNNING SYSTEM RECOVERY...\n\nPARTIAL ARCHIVES RETRIEVED","1","April 14, 2138","","1","","Project Log. Doctor Victor Aiza. We turned on the prototype today.\n\nThe gravitational field around it began to ""fold"" as we long suspected. Complete reversal of gravitational pull was observed on dozens of loose objects around the lab.\n\nI'm setting up a meeting with the directors to propose a larger test. The prototype proves we don't need the original anymore, but further work is going to have to take place in space.\n\nSomewhere with abundant Helium-3, and with a civilian partner. Someone with access to large scale manufacturing resources and computational equipment.\n\nEngineering gravitational folds, ""pulling"" the far side of the solar system closer to us? It's all going to be possible."
0x0021C75F,"MQ301EarthTerminal02SubMenu","Access Station Logs","ERROR - ARCHIVES DAMAGED. RUNNING SYSTEM RECOVERY...\n\nPARTIAL ARCHIVES RETRIEVED","2","December 8, 2141","","2","","Project Log. Doctor Judith Tatienne. I watched the Grav Drive test from the Moon today. It was the first time we were able to talk to the team at Nova Galactic directly.\n\nSo many things were under wraps before, but now everyone wants all the publicity they can get.\n\nI'm already seeing proposals for manufacturing hundreds of drives. Expeditions to Alpha Centauri and beyond.\n\nIt's all so overwhelming... and worrying. It could take years, decades, before we know what all the side effects of operating a Grav Drive can be. But no one wants to hear that right now. \n\nLike a bunch of pioneers, racing towards the edges of the frontier without knowing about the grizzly bears in the mountains..."
0x0021C77B,"MissionBoardTerminalMenuSupply","Mission: Supply Resource","<0.ValueInt=>Cr, <1.ValueInt> <2.Name>, supplied to <3.Name> in <4.Name> system\n\n* Resource: <2.Name> (<1.ValueInt> tons)\n* Destination: <3.Name> in <4.Name> system\n* Payment: <0.ValueInt>Cr \n\nCreate cargo link to supply <2.Name> to <3.Name>. Payment on contract completion.","1","Accept Mission","","0","",""
0x0021C77B,"MissionBoardTerminalMenuSupply","Mission: Supply Resource","<0.ValueInt=>Cr, <1.ValueInt> <2.Name>, supplied to <3.Name> in <4.Name> system\n\n* Resource: <2.Name> (<1.ValueInt> tons)\n* Destination: <3.Name> in <4.Name> system\n* Payment: <0.ValueInt>Cr \n\nCreate cargo link to supply <2.Name> to <3.Name>. Payment on contract completion.","2","Return to Mission List","","1","",""
0x0021CE26,"MQ301EarthTerminal01SubMenu","Access Station Logs","ERROR - ARCHIVES DAMAGED. RUNNING SYSTEM RECOVERY...\n\nPARTIAL ARCHIVES RETRIEVED","1","Delivery from Mars","","1","","Station log. Doctor Judith Tatienne. The recent delivery from Mars is... unsettling. I was expecting rock samples or maybe fossils of microbial life.\n\nInstead, Doctor Victor Aiza comes with two members of the military. Everything they have brought back is under wraps.\n\nWhat could a theoretical physicist need with a sample from Mars?"
0x0021CE26,"MQ301EarthTerminal01SubMenu","Access Station Logs","ERROR - ARCHIVES DAMAGED. RUNNING SYSTEM RECOVERY...\n\nPARTIAL ARCHIVES RETRIEVED","2","Doctor Victor Aiza","","2","","Station log. Doctor Judith Tatienne. I've been trying to cozy up to Doctor Aiza... Victor... to see what is going on. \n\nHis team has completely commandeered one of the labs with those two military handlers checking who comes in and out.\n\nI joked that maybe he found a little gray man and was doing an autopsy, and he grew very pale. \n\nTwo days later, he sends me a request asking for more information on my background in materials science - metallurgical engineering. We have a meeting tomorrow.\n\nI... I think I'm being invited into the lab..."
0x0021CE26,"MQ301EarthTerminal01SubMenu","Access Station Logs","ERROR - ARCHIVES DAMAGED. RUNNING SYSTEM RECOVERY...\n\nPARTIAL ARCHIVES RETRIEVED","3","Meeting Today","","3","","Station log. Doctor Judith Tatienne. I have never been so nervous since I defended my dissertation.\n\nFour hours talking to Victor and his team about theoretical metals, atomic bonding, even a half hour divergence into magnetism that I'm pretty sure was just to throw me off the trail of what we were talking about. \n\nThen I got to see the lab. I... I don't know how much I should say, but the periodic table just got thrown out the window."
0x0021D5E8,"MQ301MoonBaseTerminalMenu","","","1","Voltaire","","1","","I want to remind the research team that Voltaire is a highly proprietary supercomputer that is currently being contracted exclusively for the use in Project Prism. It is NOT meant for your own personal projects. \n\nYes, it's amusing to see just how many decimal points of PI it can calculate, how many bits of encryption it can brute force, or whether you can simulate table tennis with a perfect aerodynamic simulation, but there will be time for that later. \n\nFor now, I need everyone concentrating on hitting our deadline. We're developing exciting new aerospace technology with our partner and client. That should be more than enough to keep anyone from being bored.\n"
0x0021D5E8,"MQ301MoonBaseTerminalMenu","","","2","Project Prism Launch","","2","","We're happy to announce that the first test launch of Project Prism will be held today. I would like everyone to suit up and join us on the roof at 9:00EDT (reminder to please sync all watches to Eastern Daylight Time). Our partner will also be on radio for the launch.\n\nWe'll be recording the event, so be on your best behavior!\n"
0x0021FD36,"MissionBoardTerminalMenuSurveyTrait","Mission: Explore","* Target Trait: <1.Name>\n* Target Star System: <2.Name>\n* Payment: <0.ValueInt>Cr \n\nWe are looking for an experienced surveyor to locate a planet with <1.Name> in the <2.Name> system.\n\nPayment will be automatically credited to your account once the planet has been fully surveyed.","1","Accept Mission","","0","",""
0x0021FD36,"MissionBoardTerminalMenuSurveyTrait","Mission: Explore","* Target Trait: <1.Name>\n* Target Star System: <2.Name>\n* Payment: <0.ValueInt>Cr \n\nWe are looking for an experienced surveyor to locate a planet with <1.Name> in the <2.Name> system.\n\nPayment will be automatically credited to your account once the planet has been fully surveyed.","2","Return to Mission List","","1","",""
0x00223CCF,"BQ01_TerminalMenu_Mine_Ervin_Archives","Archived Memos","","1","Experiment Results","","0","","09.01.2309\n\nErvin, \n\nThey're not going to like what I have to say. \n\n-- Dr. Helgi Hauksson\n\n"
0x00223CCF,"BQ01_TerminalMenu_Mine_Ervin_Archives","Archived Memos","","2","Apex Predators","","1","","08.01.2309\n\nErvin,\n\nI've included your analysis in my papers which I've sent to the main office. \n\nThank you for helping me collect and analyze the data. I sincerely hope this makes a difference.\n\n-- Dr. Helgi Hauksson"
0x00223CCF,"BQ01_TerminalMenu_Mine_Ervin_Archives","Archived Memos","","3","Sent: Poisoned planet?","","2","","08.15.2309\n\nDr. Hauksson, \n\nThe data tells a troubling story. Could the microbial colony network be poisoned by the chemicals from these mines? \n\nCould this cause a global collapse?\n\n-- Ervin Madani"
0x00223CD0,"BQ01_TerminalMenu_Mine_Ervin__Main","Ervin Madani's Computer","Mine H-363\nErvin Madani, Visiting Expert in Xenobiology\n\nThis account is deactivated.\n\n","1","Archived Memos","","0","BQ01_TerminalMenu_Mine_Ervin_Archives",""
0x00223FDF,"MQ207C_Nishina01_SecurityOfficeTerminalMenu_ArchivedFiles","Archived Files","","1","Survey Team Report","","1","","PLANET: Freya III\nSPECIFIC GRAVITY: 0.82G\nHABITABLE ATMOSPHERE: Y\nHABITABLE TEMPERATURE: Y\nLOCAL ECOSYSTEM: Complete (Micro, Flora, Fauna)\n\nANALYSIS:\nThis is a nightmare world.\n\nOh, sure, scans look nice. Breathable atmosphere, near-Earth gravity, habitable temps at the mid latitudes, fully-established ecosystem. Maybe even some useful organics.\n\nDon't let it fool you. Everything here is out to get you. The apex predators, Cataxi, are burrowing carnivores with near-impenetrable shells and deadly venom. The herbivores are aggressive and wildly territorial. Local flora defends itself with some of the strongest psychotropics we've seen. Even the oceans are polluted with heavy metals and organic compounds that'll melt your skin if you aren't protected.\n\nIf we have to set up a facility here, we need a high-end electric pulse field to keep the fauna at bay, and a full-time doctor and security team on standby in case some idiot decides to go for a walk."
0x00223FDF,"MQ207C_Nishina01_SecurityOfficeTerminalMenu_ArchivedFiles","Archived Files","","2","Supplemental Report: Cataxi","","2","","Cataxi appear to be the native apex predators of Freya III. Resembling large Old Earth scorpions, they are particularly notable for their highly aggressive nature, incredible facility at burrowing, tough chitinous shells, and powerful venom.\n\nIn the wild, Cataxi are ambush hunters, digging extensive warrens and using highly-developed vibrational sensillae to detect approaching prey and ambush it from the most opportune vantage. Initial scans suggest Cataxi colonies may extend as far as several kilometers beneath the surface, preying on other burrowing creatures in Freya's extensive cave networks. As Cataxi track their prey with vibrations, they are immune to flash-type grenades. However, a strong vibrational disruptive, like an electric pulse field, should be effective at keeping them at bay. \n\nCataxi have evolved reinforced chitinous plating that makes them highly resistant to conventional impact and ballistic weapons. Initial confrontations suggest cryonics-based energy may be significantly more effective at repulsing them.\n\nWhen their ambush is insufficient, Cataxi rely on neurotoxic venom to fell larger prey. Resistant environmental suits and adequate medical supplies are essential for survival outside a secured perimeter.\n\nCataxi should be considered extremely dangerous, and are to be avoided if at all possible. "
0x00223FDF,"MQ207C_Nishina01_SecurityOfficeTerminalMenu_ArchivedFiles","Archived Files","","3","Download Survey Data","","3","","Survey data for [Freya III] downloaded."
0x00223FE0,"MQ207C_Nishina01_SecurityOfficeTerminalMenu_SecurityLogs","Security Logs","","1","SECURITY LOG: Revolution 8, Day 64","","1","","[00:00] DAILY LOG OPENED\n[00:00] Security Chief Ethan Hughes on duty.\n[00:18] WARNING: POWER SURGE IN: [HIGH ENERGY RESEARCH LAB]\n[00:21] Rafael is running some test for Maria. Suppressed warning.\n[00:58] -----EMERGENCY - CLASS-IV-----\n[00:58] EXPLOSION DETECTED IN: [HIGH ENERGY RESEARCH LAB]\n[00:58] EMERGENCY LOCKDOWN: ACTIVE\n[00:58] ERROR: UNABLE TO CONNECT TO RESEARCH LEVEL CONTROL SYSTEM\n[00:58] WARNING: [HYDROGEN GAS] DETECTED IN AIR INTERCHANGE\n[00:58] WARNING: [PARTICULATES] DETECTED IN AIR INTERCHANGE\n[00:59] Declared emergency. Senior staff called.\n[01:00] ALERT: [HYDROGEN GAS] NO LONGER DETECTED IN AIR INTERCHANGE\n[01:34] There's been some kind of explosion in the lab; whole place is locked down. I'm dealing with the lockdown; Maria's looking into the experiment; Dr. Barakova and the Director are standing by. No word from Rafael.\n[01:56] I've shut off the audible alarm. Director thinks the 'earthquakes' are more explosions, or whole sections of the research level caving in.\n[02:21] Primary circuit to the research level is fried. Can't reconnect because I can't end the lockdown; can't end the lockdown because I can't connect. I'm going to have to decouple the security system just to kill the lockdown up here.\n[04:28] Canceled lockdown for the surface facility. Everything up here looks good, but there's no way of telling what's happened on the research level.\n[04:50] It's no use. Elevator's locked out. If Rafael made it, he could end the lockdown from his end, but short of that, we're dead in the water until the Consortium sends a drilling team. \n[05:00] Director Patel declared the emergency over.\n[06:35] Senior staff meeting just wrapped. Rafael is presumed dead. We're going to set up makeshift labs up here, and do the best we can until our relief arrives. It's going to be a long four months.\n[08:00] SHIFT CHANGE\n\n[The log continues with routine business for the rest of the day. This folder contains security logs for hundreds of other days, stretching back at least four years.]"
0x00223FE0,"MQ207C_Nishina01_SecurityOfficeTerminalMenu_SecurityLogs","Security Logs","","2","SECURITY LOG: Revolution 8, Day 64","","2","","[00:00] DAILY LOG OPENED\n[00:00] Security Chief Ethan Hughes on duty.\n[00:18] WARNING: POWER SURGE IN: [HIGH ENERGY RESEARCH LAB]\n[00:21] Rafael is running some test for Maria. Suppressed warning.\n[00:58] -----EMERGENCY - CLASS-IV-----\n[00:58] EXPLOSION DETECTED IN: [HIGH ENERGY RESEARCH LAB]\n[00:58] EMERGENCY LOCKDOWN: ACTIVE\n[00:58] ERROR: UNABLE TO CONNECT TO RESEARCH LEVEL CONTROL SYSTEM\n[00:58] WARNING: [HYDROGEN GAS] DETECTED IN AIR INTERCHANGE\n[00:58] WARNING: [PARTICULATES] DETECTED IN AIR INTERCHANGE\n[00:59] Declared emergency. Senior staff called.\n[01:34] There's been some kind of explosion in the lab; whole place is locked down. I'm dealing with the lockdown; Maria's looking into the experiment; the Director's on the gas leak. Dr. Barakova is standing by. No word from Rafael.\n[01:55] WARNING: HYDROGEN CONCENTRATION APPROACHING DANGEROUS LEVELS\n[02:05] Gas leak is bad. It's coming from the lab. We can't get down there to shut it off.\n[02:20] ----- EMERGENCY - CLASS-V -----\n[02:20] WARNING: HYDROGEN CONCENTRATION AT DANGEROUS LEVELS\n[02:20] WARNING: IMMEDIATE EVACUATION RECOMMENDED\n[02:21] Primary circuit to the research level is fried. Can't reconnect because I can't end the lockdown; can't end the lockdown because I can't connect. Can't evac because of the lockdown. Can't shut down the air interchange. One spark, and this whole place goes up like a tinderbox.\n[02:27] ----- EMERGENCY - CLASS-X -----\n\n[The log ends. This is the most recent log entry.]"
0x00223FE1,"MQ207C_Nishina01_SecurityOfficeTerminalDesktop","Security Office","","1","Security Logs","","1","MQ207C_Nishina01_SecurityOfficeTerminalMenu_SecurityLogs",""
0x00223FE1,"MQ207C_Nishina01_SecurityOfficeTerminalDesktop","Security Office","","2","Archived Files","","2","MQ207C_Nishina01_SecurityOfficeTerminalMenu_ArchivedFiles",""
0x00223FE8,"MQ207C_Nishina02_LabControlTerminal_LabControlsMenu","Lab Controls","","1","Initialization","","5","MQ207C_Nishina02_LabControlTerminal_Initialization",""
0x00223FE8,"MQ207C_Nishina02_LabControlTerminal_LabControlsMenu","Lab Controls","","2","Degaussing","","1","MQ207C_Nishina02_LabControlTerminal_Degaussing",""
0x00223FE8,"MQ207C_Nishina02_LabControlTerminal_LabControlsMenu","Lab Controls","","3","Frequency Calibration","","2","MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration",""
0x00223FE8,"MQ207C_Nishina02_LabControlTerminal_LabControlsMenu","Lab Controls","","4","Gravitic Analysis","","6","MQ207C_Nishina02_LabControlTerminal_GraviticAnalysis",""
0x00223FE8,"MQ207C_Nishina02_LabControlTerminal_LabControlsMenu","Lab Controls","","5","Magnetic Analysis","","7","MQ207C_Nishina02_LabControlTerminal_MagneticAnalysis",""
0x00223FEB,"MQ207C_Nishina02_AcceleratorControlRoomTerminalDesktop","Accelerator Control Room","","1","Security System","","1","MQ207C_Nishina02_SecurityOptionsTerminalMenu",""
0x00223FEC,"MQ207C_Nishina02_AcceleratorMainframeTerminalDesktop","Accelerator Mainframe","","1","Security System","","1","MQ207C_Nishina02_SecurityOptionsTerminalMenu",""
0x00223FED,"MQ207C_Nishina02_FacilitiesTerminalDesktop","Facilities","","1","Security System","","1","MQ207C_Nishina02_SecurityOptionsTerminalMenu",""
0x00223FEF,"MQ207C_Nishina02_SecurityOptionsTerminalMenu","Security System","STATUS: Normal\n\nIn the event of an emergency, notify security personnel.","1","Override Lockdown: Facilities Section","","1","",""
