FormID, EditorID, Title, Value, Weight, Model
0x001DEDB3, "CF01_Evidence_Kemp", "Naeva Meetup (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001E7BB5, "FC05_MarcoEncryptedDataslate", "Encrypted Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EDDDA, "RI05_ImogeneEvidenceSlate", "Evidence Against Ularu Chen", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EDF69, "RI05_KumihoSlate", "Kumiho's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EF263, "SE_GenericDerelict_Corrosive01", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EF4A7, "SE_GenericDerelict_NoOxygen05", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EF4A8, "SE_GenericDerelict_NoOxygen04", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EF4AA, "SE_GenericDerelict_NoOxygen03", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EF4AB, "SE_GenericDerelict_NoOxygen02", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EF4AC, "SE_GenericDerelict_NoOxygen01", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EF4AD, "SE_GenericDerelict_ExtremeHeat05", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EF4B9, "SE_GenericDerelict_ExtremeHeat04", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EF4C0, "SE_GenericDerelict_ExtremeHeat03", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EF4C1, "SE_GenericDerelict_ExtremeHeat02", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EF4C2, "SE_GenericDerelict_ExtremeHeat01", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EFF09, "RL010_DataSlate_ContractTerminated", "Termination Letter", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EFF0A, "DR021_DataSlate_FireExtinguisher", "Urgent Task", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EFF0B, "DR006_DataSlate_Sick", "Medical Report", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EFF0C, "DR006_DataSlate_Sandwich", "Stolen Sandwich", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EFF0E, "DR006_DataSlate_Storage", "Explosives Warning", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EFF0F, "DR010_DataSlate_AtmosphericData", "Atmospheric Data", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EFF10, "DR010_DataSlate_LastStand", "Pocket Atmosphere", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EFF15, "DR010_DataSlate_Discovery", "Living Crystal Discovery", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EFF16, "RL089_DataSlate_NewLife", "Opportunity", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EFF17, "RL089_DataSlate_Abandoned", "They abandoned us", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EFF18, "RL089_DataSlate_FixingExtractor", "Repairs Report", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001EFF5C, "RL005_LMNote", "One Last Bet", "0", "0.000000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x001F0C34, "DR012_DataSlate_GeniusNote", "I'm a genius!", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F0C37, "LC127_DataSlate_DesperateNote", "Dr. Williams' Log", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F0C38, "LC127_DataSlate_Orders", "Crimson Fleet Orders", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F2551, "LC127_DataSlate_Latrine01", "This mess is crazy", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F2552, "LC127_DataSlate_Latrine02", "RE: This mess is crazy", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F257E, "CF07_Evidence_KryxFate", "GBLR013: Mortem Obire (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F27A7, "DR007_DataSlate_StorageChecklist", "Storage Checklist", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F27A9, "DR007_DataSlate_CafeteriaMenu", "Menu for the week. You got this.", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F3AC1, "EAW_Book_CrimsonCabin_m", "Crimson Cabin", "90", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x001F3AC4, "EAW_Book_ChunkByChunk_m", "My Life, Chunk by Chunk", "90", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x001F40EE, "UC07_ScrappingNiira", "Scrapping Niira", "400", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F4A54, "DR012_DataSlate_GrowthMemo", "RE: Company Growth", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F4B97, "DR012_DataSlate_Memo", "RE: Company Property", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F58E0, "LC176Slate01", "From Management", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F62A6, "RL036_DataSlate_PvtLog", "Pvt. Brown's Log - Boredom", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F62A7, "RL036_DataSlate_PfcLog", "Pfc. Russo's Log - Noise", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F6615, "SE_GenericDerelict_ExtremeCold05", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F6618, "SE_GenericDerelict_ExtremeCold04", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F6665, "SE_GenericDerelict_ExtremeCold03", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F666C, "SE_GenericDerelict_ExtremeCold02", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F666F, "SE_GenericDerelict_ExtremeCold01", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F667E, "SE_GenericDerelict_Robots01", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F667F, "SE_GenericDerelict_Robots02", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F6680, "SE_GenericDerelict_Robots03", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F6682, "SE_GenericDerelict_Robots04", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F6688, "SE_GenericDerelict_Robots05", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F668B, "SE_GenericDerelict_Note43", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F66AC, "SE_GenericDerelict_Creatures05", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F66AD, "SE_GenericDerelict_Creatures04", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F6877, "RL036_DataSlate_CaptLog", "Capt. Hogan's Log - The Hooch", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F6879, "RL036_DataSlate_RolfeReply", "Rolfe's Reply", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F77DB, "CF06_ConductionDataDecrypted", "Conduction Grid Schematics", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F77DC, "CF06_ConductionDataEncrypted", "Encrypted Schematics", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F77DD, "CF06_Cipher", "Generdyne Cipher Memo", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001F77E0, "CF06_Evidence_BayuGenerdyne", "Meeting With Bayu (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001FF47F, "OE_Civilians_Story_Miners_01_SupervisorMemo", "Supervisor Beal's Memo", "0", "0.800000", "SetDressing\Office\NotepadsNotebooks\Office_NotePad_PaperSingle01.nif"
0x001FF480, "OE_Civilians_Story_Miners_02_StarParcelReceipt", "Shipping Receipt", "0", "0.800000", "SetDressing\Office\NotepadsNotebooks\Office_NotePad_PaperSingle02.nif"
0x001FF48B, "OE_Civilians_Story_Miners_02_DaughterNote", "Dear Baba", "0", "0.800000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x001FF48C, "OE_Civilians_Story_Miners_02_WifeNote", "Happy Birthday", "0", "0.800000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x001FF48D, "OE_Civilians_Story_Miners_03_IncidentReport", "Incident Report", "0", "0.800000", "SetDressing\Office\NotepadsNotebooks\Office_NotePad_PaperSingle01.nif"
0x001FF493, "OE_Civilians_Story_Miners_04_SupervisorMemo", "MEMO - SITE VISIT", "0", "0.800000", "SetDressing\Office\NotepadsNotebooks\Office_NotePad_PaperSingle01.nif"
0x001FF494, "OE_Civilians_Story_Miners_04_MinerNote", "Party Supplies", "0", "0.800000", "SetDressing\Office\NotepadsNotebooks\Office_NotePad_PaperSingle02_BookHavok.nif"
0x001FF722, "Skill_Magazine_TheNewAtlantian05", "The New Atlantian 05", "100", "0.000000", "Items\Magazines\Magazine_TheNewAtlantian_01.nif"
0x001FF723, "Skill_Magazine_TheNewAtlantian04", "The New Atlantian 04", "100", "0.000000", "Items\Magazines\Magazine_TheNewAtlantian_01.nif"
0x001FF724, "Skill_Magazine_TheNewAtlantian03", "The New Atlantian 03", "100", "0.000000", "Items\Magazines\Magazine_TheNewAtlantian_01.nif"
0x001FF725, "Skill_Magazine_TheNewAtlantian02", "The New Atlantian 02", "100", "0.000000", "Items\Magazines\Magazine_TheNewAtlantian_01.nif"
0x001FF726, "Skill_Magazine_TheNewAtlantian01", "The New Atlantian 01", "100", "0.000000", "Items\Magazines\Magazine_TheNewAtlantian_01.nif"
0x001FFC84, "SE_KT13_CreatureCoccoon_Scientist_IreneBrickowski", "Dr. Irene Brickowski's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x002009AD, "Skill_Magazine_NovaGalacticFlightManual10", "Nova Galactic Manual 10", "100", "0.000000", "Items\Magazines\magazine_combatech_01.nif"
0x002009AE, "Skill_Magazine_NovaGalacticFlightManual09", "Nova Galactic Manual 09", "100", "0.000000", "Items\Magazines\magazine_combatech_01.nif"
0x002009AF, "Skill_Magazine_NovaGalacticFlightManual08", "Nova Galactic Manual 08", "100", "0.000000", "Items\Magazines\magazine_combatech_01.nif"
0x002009B0, "Skill_Magazine_NovaGalacticFlightManual07", "Nova Galactic Manual 07", "100", "0.000000", "Items\Magazines\magazine_combatech_01.nif"
0x002009B1, "Skill_Magazine_NovaGalacticFlightManual06", "Nova Galactic Manual 06", "100", "0.000000", "Items\Magazines\Magazine_CombaTech_02.nif"
0x002009B2, "Skill_Magazine_NovaGalacticFlightManual05", "Nova Galactic Manual 05", "100", "0.000000", "Items\Magazines\NovaGalacticFlightManual.nif"
0x002009B3, "Skill_Magazine_NovaGalacticFlightManual04", "Nova Galactic Manual 04", "100", "0.000000", "Items\Magazines\NovaGalacticFlightManual.nif"
0x002009B4, "Skill_Magazine_NovaGalacticFlightManual03", "Nova Galactic Manual 03", "100", "0.000000", "Items\Magazines\NovaGalacticFlightManual.nif"
0x002009B5, "Skill_Magazine_NovaGalacticFlightManual02", "Nova Galactic Manual 02", "100", "0.000000", "items/magazines\NovaGalacticFlightManual.nif"
0x002009B6, "Skill_Magazine_NovaGalacticFlightManual01", "Nova Galactic Manual 01", "100", "0.000000", "Items\Magazines\NovaGalacticFlightManual.nif"
0x002009D4, "Skill_Magazine_UCVanguardSpaceCombatTactics05", "Vanguard Space Tactics 05", "100", "0.000000", "Items\Magazines\Magazine_UCVanGaurd_01.nif"
0x002009D5, "Skill_Magazine_UCVanguardSpaceCombatTactics04", "Vanguard Space Tactics 04", "100", "0.000000", "Items\Magazines\Magazine_UCVanGaurd_01.nif"
0x002009D6, "Skill_Magazine_UCVanguardSpaceCombatTactics03", "Vanguard Space Tactics 03", "100", "0.000000", "Items\Magazines\Magazine_UCVanGaurd_01.nif"
0x002009D7, "Skill_Magazine_UCVanguardSpaceCombatTactics02", "Vanguard Space Tactics 02", "100", "0.000000", "Items\Magazines\Magazine_UCVanGaurd_01.nif"
0x002009D8, "Skill_Magazine_UCVanguardSpaceCombatTactics01", "Vanguard Space Tactics 01", "100", "0.000000", "Items\Magazines\Magazine_UCVanGaurd_01.nif"
0x002009DA, "Skill_Magazine_NasaColonizationGuide10", "Colonization Guide 10", "100", "0.000000", "Items\Magazines\Magazine_NasaColonizationGuide_10.nif"
0x002009DB, "Skill_Magazine_NasaColonizationGuide09", "Colonization Guide 09", "100", "0.000000", "Items\Magazines\Magazine_NasaColonizationGuide_09.nif"
0x002009DC, "Skill_Magazine_NasaColonizationGuide08", "Colonization Guide 08", "100", "0.000000", "Items\Magazines\Magazine_NasaColonizationGuide_08.nif"
0x002009DD, "Skill_Magazine_NasaColonizationGuide07", "Colonization Guide 07", "100", "0.000000", "Items\Magazines\Magazine_NasaColonizationGuide_07.nif"
0x002009DE, "Skill_Magazine_NasaColonizationGuide06", "Colonization Guide 06", "100", "0.000000", "Items\Magazines\Magazine_NasaColonizationGuide_06.nif"
0x002009DF, "Skill_Magazine_NasaColonizationGuide05", "Colonization Guide 05", "100", "0.000000", "Items\Magazines\Magazine_NasaColonizationGuide_05.nif"
0x002009E0, "Skill_Magazine_NasaColonizationGuide04", "Colonization Guide 04", "100", "0.000000", "Items\Magazines\Magazine_NasaColonizationGuide_04.nif"
0x002009E1, "Skill_Magazine_NasaColonizationGuide03", "Colonization Guide 03", "100", "0.000000", "Items\Magazines\Magazine_NasaColonizationGuide_03.nif"
0x002009E2, "Skill_Magazine_NasaColonizationGuide02", "Colonization Guide 02", "100", "0.000000", "Items\Magazines\Magazine_NasaColonizationGuide_02.nif"
0x002009E3, "Skill_Magazine_NasaColonizationGuide01", "Colonization Guide 01", "100", "0.000000", "Items\Magazines\Magazine_NasaColonizationGuide_01.nif"
0x00200A84, "Skill_Magazine_NeonNights05", "Neon Nights 05", "100", "0.000000", "Items\Magazines\magazine_combatech_01.nif"
0x00200A85, "Skill_Magazine_NeonNights04", "Neon Nights 04", "100", "0.000000", "Items\Magazines\Magazine_NeonLights_04.nif"
0x00200A86, "Skill_Magazine_NeonNights03", "Neon Nights 03", "100", "0.000000", "Items\Magazines\Magazine_NeonLights_03.nif"
0x00200A87, "Skill_Magazine_NeonNights02", "Neon Nights 02", "100", "0.000000", "Items\Magazines\Magazine_NeonLights_02.nif"
0x00200A88, "Skill_Magazine_NeonNights01", "Neon Nights 01", "100", "0.000000", "Items\Magazines\Magazine_NeonLights_01.nif"
0x00201BD3, "Skill_Magazine_FreestarCollectiveCaptainsLog05", "Freestar Captain's Log 05", "100", "0.000000", "Items\Magazines\magazine_combatech_01.nif"
0x00201BD4, "Skill_Magazine_FreestarCollectiveCaptainsLog04", "Freestar Captain's Log 04", "100", "0.000000", "Items\Magazines\magazine_combatech_01.nif"
0x00201BD5, "Skill_Magazine_FreestarCollectiveCaptainsLog03", "Freestar Captain's Log 03", "100", "0.000000", "Items\Magazines\magazine_combatech_01.nif"
0x00201BD6, "Skill_Magazine_FreestarCollectiveCaptainsLog02", "Freestar Captain's Log 02", "100", "0.000000", "Items\Magazines\magazine_combatech_01.nif"
0x00201BD7, "Skill_Magazine_FreestarCollectiveCaptainsLog01", "Freestar Captain's Log 01", "100", "0.000000", "Items\Magazines\magazine_combatech_01.nif"
0x00202D2D, "SY_Trident_LoungeRules_Slate", "Lounge Rules", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00202D2F, "SY_Trident_Convention_Slate", "Convention Details", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00202D31, "SY_Taiyo_HeadHunter_Slate", "Note from Jun Carter", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00202D33, "SY_Taiyo_Contest_Slate", "The New Dolphin", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00202D9A, "Skill_Magazine_PeakPerformance05", "Peak Performance 05", "100", "0.000000", "Items\Magazines\Magazine_PeakPerformance_05.nif"
0x00202D9B, "Skill_Magazine_PeakPerformance04", "Peak Performance 04", "100", "0.000000", "Items\Magazines\Magazine_PeakPerformance_04.nif"
0x00202D9C, "Skill_Magazine_PeakPerformance03", "Peak Performance 03", "100", "0.000000", "Items\Magazines\Magazine_PeakPerformance_03.nif"
0x00202D9D, "Skill_Magazine_PeakPerformance02", "Peak Performance 02", "100", "0.000000", "Items\Magazines\Magazine_PeakPerformance_02.nif"
0x00202D9E, "Skill_Magazine_PeakPerformance01", "Peak Performance 01", "100", "0.000000", "Items\Magazines\Magazine_PeakPerformance_01.nif"
0x002063B2, "LC180Slate03", "Repair Notes", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x002063B3, "LC180Slate02", "Center Wing Notes", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00206827, "BE_BB02HiddenStashSlate", "Stash Coordinates", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00208174, "SY_Stroud_WalterAnnouncement_Slate", "Customer First Policy", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00208175, "SY_Deimos_Nikau_Slate", "Aniversary of Catimine Hills", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00208176, "SY_Deimos_Sandra_Slate", "Fullerton Review: Follow Up", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00208D85, "Skill_Magazine_SolomonCoesAkilaAdventures05", "Solomon's Adventures 05", "100", "0.000000", "Items\Magazines\magazine_combatech_01.nif"
0x00208D86, "Skill_Magazine_SolomonCoesAkilaAdventures04", "Solomon's Adventures 04", "100", "0.000000", "Items\Magazines\Magazine_SolomonCoeAkila_04.nif"
0x00208D87, "Skill_Magazine_SolomonCoesAkilaAdventures03", "Solomon's Adventures 03", "100", "0.000000", "Items\Magazines\Magazine_SolomonCoeAkila_03.nif"
0x00208D88, "Skill_Magazine_SolomonCoesAkilaAdventures02", "Solomon's Adventures 02", "100", "0.000000", "Items\Magazines\Magazine_SolomonCoeAkila_02.nif"
0x00208D89, "Skill_Magazine_SolomonCoesAkilaAdventures01", "Solomon's Adventures 01", "100", "0.000000", "Items\Magazines\Magazine_SolomonCoeAkila_01.nif"
0x00208D8A, "Skill_Magazine_CyberRunnersCipher05", "Cyber Runner's Cipher 05", "100", "0.000000", "Items\Magazines\Magazine_CyberRunner_05.nif"
0x00208D8B, "Skill_Magazine_CyberRunnersCipher04", "Cyber Runner's Cipher 04", "100", "0.000000", "Items\Magazines\Magazine_CyberRunner_04.nif"
0x00208D8C, "Skill_Magazine_CyberRunnersCipher03", "Cyber Runner's Cipher 03", "100", "0.000000", "Items\Magazines\Magazine_CyberRunner_03.nif"
0x00208D8D, "Skill_Magazine_CyberRunnersCipher02", "Cyber Runner's Cipher 02", "100", "0.000000", "Items\Magazines\Magazine_CyberRunner_02.nif"
0x00208D8E, "Skill_Magazine_CyberRunnersCipher01", "Cyber Runner's Cipher 01", "100", "0.000000", "Items\Magazines\Magazine_CyberRunner_01.nif"
0x00208E8D, "Skill_Magazine_ConstellationSpacefarers05", "Constellation Guide 05", "100", "0.000000", "Items\Magazines\Magazine_Constellation_05.nif"
0x00208E8E, "Skill_Magazine_ConstellationSpacefarers04", "Constellation Guide 04", "100", "0.000000", "Items\Magazines\Magazine_Constellation_04.nif"
0x00208E8F, "Skill_Magazine_ConstellationSpacefarers03", "Constellation Guide 03", "100", "0.000000", "Items\Magazines\Magazine_Constellation_03.nif"
0x00208E90, "Skill_Magazine_ConstellationSpacefarers02", "Constellation Guide 02", "100", "0.000000", "Items\Magazines\Magazine_Constellation_02.nif"
0x00208E91, "Skill_Magazine_ConstellationSpacefarers01", "Constellation Guide 01", "100", "0.000000", "Items\Magazines\Magazine_Constellation_01.nif"
0x0020908F, "Skill_Magazine_KryxsJournal05", "Kryx's Journal Entry 05", "100", "0.000000", "Items\Magazines\Magazine_KryxsJournal_01.nif"
0x00209090, "Skill_Magazine_KryxsJournal04", "Kryx's Journal Entry 04", "100", "0.000000", "Items\Magazines\Magazine_KryxsJournal_01.nif"
0x00209091, "Skill_Magazine_KryxsJournal03", "Kryx's Journal Entry 03", "100", "0.000000", "Items\Magazines\Magazine_KryxsJournal_01.nif"
0x00209092, "Skill_Magazine_KryxsJournal02", "Kryx's Journal Entry 02", "100", "0.000000", "Items\Magazines\Magazine_KryxsJournal_01.nif"
0x00209093, "Skill_Magazine_KryxsJournal01", "Kryx's Journal Entry 01", "100", "0.000000", "Items\Magazines\Magazine_KryxsJournal_01.nif"
0x00209097, "Skill_Magazine_TrackersAlliancePreparednessPrimer05", "Trackers Primer 05", "100", "0.000000", "Items\Magazines\Magazine_TrackersAlliance_04.nif"
0x00209098, "Skill_Magazine_TrackersAlliancePreparednessPrimer04", "Trackers Primer 04", "100", "0.000000", "Items\Magazines\Magazine_TrackersAlliance_04.nif"
0x00209099, "Skill_Magazine_TrackersAlliancePreparednessPrimer03", "Trackers Primer 03", "100", "0.000000", "Items\Magazines\Magazine_TrackersAlliance_04.nif"
0x0020909A, "Skill_Magazine_TrackersAlliancePreparednessPrimer02", "Trackers Primer 02", "100", "0.000000", "Items\Magazines\Magazine_TrackersAlliance_04.nif"
0x0020909B, "Skill_Magazine_TrackersAlliancePreparednessPrimer01", "Trackers Primer 01", "100", "0.000000", "Items\Magazines\Magazine_TrackersAlliance_04.nif"
0x00209FB6, "Skill_Magazine_UCDefenseManual05", "UC Defense Manual 05", "100", "0.000000", "Items\Magazines\Magazine_UnitedColoniesDefenseManual_01.nif"
0x00209FB7, "Skill_Magazine_UCDefenseManual04", "UC Defense Manual 04", "100", "0.000000", "Items\Magazines\Magazine_UnitedColoniesDefenseManual_01.nif"
0x00209FB8, "Skill_Magazine_UCDefenseManual03", "UC Defense Manual 03", "100", "0.000000", "Items\Magazines\Magazine_UnitedColoniesDefenseManual_01.nif"
0x00209FB9, "Skill_Magazine_UCDefenseManual02", "UC Defense Manual 02", "100", "0.000000", "Items\Magazines\Magazine_UnitedColoniesDefenseManual_01.nif"
0x00209FBA, "Skill_Magazine_UCDefenseManual01", "UC Defense Manual 01", "100", "0.000000", "Items\Magazines\Magazine_UnitedColoniesDefenseManual_01.nif"
0x0020A02D, "RL003_DataSlate_TheDeserter", "Mech Pilot's Final Log", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0020A91B, "Skill_Magazine_ScriptureoftheGreatSerpent10", "Va'ruun Scripture 10", "100", "0.000000", "Items\Magazines\Magazine_ScriptureofTheGreatSerpent_01.nif"
0x0020A91C, "Skill_Magazine_ScriptureoftheGreatSerpent09", "Va'ruun Scripture 09", "100", "0.000000", "Items\Magazines\Magazine_ScriptureofTheGreatSerpent_01.nif"
0x0020A91D, "Skill_Magazine_ScriptureoftheGreatSerpent08", "Va'ruun Scripture 08", "100", "0.000000", "Items\Magazines\Magazine_ScriptureofTheGreatSerpent_01.nif"
0x0020A91E, "Skill_Magazine_ScriptureoftheGreatSerpent07", "Va'ruun Scripture 07", "100", "0.000000", "Items\Magazines\Magazine_ScriptureofTheGreatSerpent_01.nif"
0x0020A91F, "Skill_Magazine_ScriptureoftheGreatSerpent06", "Va'ruun Scripture 06", "100", "0.000000", "Items\Magazines\Magazine_ScriptureofTheGreatSerpent_01.nif"
0x0020A920, "Skill_Magazine_ScriptureoftheGreatSerpent05", "Va'ruun Scripture 05", "100", "0.000000", "Items\Magazines\Magazine_ScriptureofTheGreatSerpent_01.nif"
0x0020A921, "Skill_Magazine_ScriptureoftheGreatSerpent04", "Va'ruun Scripture 04", "100", "0.000000", "Items\Magazines\Magazine_ScriptureofTheGreatSerpent_01.nif"
0x0020A922, "Skill_Magazine_ScriptureoftheGreatSerpent03", "Va'ruun Scripture 03", "100", "0.000000", "Items\Magazines\Magazine_ScriptureofTheGreatSerpent_01.nif"
0x0020A923, "Skill_Magazine_ScriptureoftheGreatSerpent02", "Va'ruun Scripture 02", "100", "0.000000", "Items\Magazines\Magazine_ScriptureofTheGreatSerpent_01.nif"
0x0020A924, "Skill_Magazine_ScriptureoftheGreatSerpent01", "Va'ruun Scripture 01", "100", "0.000000", "Items\Magazines\Magazine_ScriptureofTheGreatSerpent_01.nif"
0x0020B4AC, "Skill_Magazine_MiningMonthly10", "Mining Monthly Issue 10", "100", "0.000000", "Items\Magazines\Magazine_MiningMonthly_010.nif"
0x0020B4AD, "Skill_Magazine_MiningMonthly09", "Mining Monthly Issue 09", "100", "0.000000", "Items\Magazines\Magazine_MiningMonthly_09.nif"
0x0020B4AE, "Skill_Magazine_MiningMonthly08", "Mining Monthly Issue 08", "100", "0.000000", "Items\Magazines\Magazine_MiningMonthly_08.nif"
0x0020B4AF, "Skill_Magazine_MiningMonthly07", "Mining Monthly Issue 07", "100", "0.000000", "Items\Magazines\Magazine_MiningMonthly_07.nif"
0x0020B4B0, "Skill_Magazine_MiningMonthly06", "Mining Monthly Issue 06", "100", "0.000000", "Items\Magazines\Magazine_MiningMonthly_06.nif"
0x0020B4B1, "Skill_Magazine_MiningMonthly05", "Mining Monthly Issue 05", "100", "0.000000", "Items\Magazines\Magazine_MiningMonthly_05.nif"
0x0020B4B2, "Skill_Magazine_MiningMonthly04", "Mining Monthly Issue 04", "100", "0.000000", "Items\Magazines\magazine_miningmonthly_04.nif"
0x0020B4B3, "Skill_Magazine_MiningMonthly03", "Mining Monthly Issue 03", "100", "0.000000", "Items\Magazines\Magazine_MiningMonthly_03.nif"
0x0020B4B4, "Skill_Magazine_MiningMonthly02", "Mining Monthly Issue 02", "100", "0.000000", "Items\Magazines\Magazine_MiningMonthly_02.nif"
0x0020B4B5, "Skill_Magazine_MiningMonthly01", "Mining Monthly Issue 01", "100", "0.000000", "Items\Magazines\Magazine_MiningMonthly_01.nif"
0x0020B7C3, "UC07_KaiserSchematics", "Schematic Catalogue: A-147-XW (KAISER)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0020BB2C, "Skill_Magazine_FreestarRangerGunslingersGuide05", "Gunslinger's Guide 05", "100", "0.000000", "Items\Magazines\magazine_combatech_01.nif"
0x0020BB2D, "Skill_Magazine_FreestarRangerGunslingersGuide04", "Gunslinger's Guide 04", "100", "0.000000", "Items\Magazines\magazine_combatech_01.nif"
0x0020BB2E, "Skill_Magazine_FreestarRangerGunslingersGuide03", "Gunslinger's Guide 03", "100", "0.000000", "Items\Magazines\magazine_combatech_01.nif"
0x0020BB2F, "Skill_Magazine_FreestarRangerGunslingersGuide02", "Gunslinger's Guide 02", "100", "0.000000", "Items\Magazines\magazine_combatech_01.nif"
0x0020BB30, "Skill_Magazine_FreestarRangerGunslingersGuide01", "Gunslinger's Guide 01", "100", "0.000000", "Items\Magazines\magazine_combatech_01.nif"
0x0020C61D, "POI034_DataSlate_Pilot", "Reliant Pilot's Data Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0020C62A, "RL039_DataSlate_AbhayCherian", "Abhay Cherian's Data Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
