FormID, EditorID, Name, Description, Weight, Unknown1, Unknown2, Unknown3, Unknown4, Unknown5, Unknown6, Unknown7, Unknown8, Unknown9, Unknown10, Unknown11, Unknown12, Unknown13, Unknown14, Model
0x00249C3A, "NOCLUTTER_Drink_Alc_ExclMenuItem_Whetstone_TheTopShelf", "The Top Shelf", "A vodka, gin, and rum cocktail with a splash of sour and cola.", "0.300000", "740", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageMenu_TheTopShelf.nif"
0x00249C3C, "NOCLUTTER_Food_ExclMenuItem_Whetstone_TheStrip", "The Deep", "Grilled pieces of alien salmon, served alongside mixed vegetables and mashed potatoes.", "0.500000", "1055", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\TheStrip\The_Strip.nif"
0x00249C3D, "NOCLUTTER_Food_ExclMenuItem_Whetstone_TheFilet", "The Strip", "A seared strip steak, served alongside mixed vegetables.", "0.500000", "1055", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\thefilet\Consumable_TheFilet.nif"
0x00249C3F, "NOCLUTTER_Food_ExclMenuItem_Xenofresh_Trawl", "Trawl", "A drinkable meal substitute, high in protein and nutritional value. Made from processed Chasmbass scraps.", "0.500000", "265", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Trawl\Food_RS_Xenofresh_Trawl.nif"
0x00249C40, "NOCLUTTER_Food_ExclMenuItem_Xenofresh_Xenoyaki", "Xenoyaki", "Minced fish stuffed into balls of dough and grilled in a molded pan.", "0.500000", "295", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Xenoyaki\Food_RS_Xenofresh_Xenoyaki.nif"
0x00249C41, "NOCLUTTER_Food_ExclMenuItem_Xenofresh_XenofreshRamen", "Xenofresh Ramen", "Ramen, with slivered poached fish, in a thick broth.", "0.500000", "295", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Xenofresh_Ramen\Xenofresh_Ramen.nif"
0x00249C42, "NOCLUTTER_Food_ExclMenuItem_Xenofresh_XenofreshPaella", "Xenofresh Paella", "A fish-and-vegetable spiced stew in red broth.", "0.500000", "350", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Xenofresh_Paella\Xenofresh_Paella.nif"
0x00249C44, "NOCLUTTER_Food_ExclMenuItem_PitStop_MidnightSpecial", "Midnight Special", "A four-egg omelet usually made with leftover vegetables. Favored by late-night bar patrons. ", "0.500000", "265", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Midnight_Special_Omelete\Midnight Special_Omelete.nif"
0x00249C45, "NOCLUTTER_Food_ExclMenuItem_PitStop_PitChops", "Pit Chops", "Grilled cutlets served with a side of toast.", "0.500000", "265", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\pitchops\pitchops.nif"
0x00249C46, "NOCLUTTER_Food_ExclMenuItem_PitStop_BartsChili", "Bart's Chili", "Five-alarm chili from a very large batch.", "0.500000", "265", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\BartsChilli\BartsChilli_01.nif"
0x00249C48, "Drink_NonAlc_Can_CanUck_MapleCola", "CAN-uck! Maple Cola", "CAN-uck! brand cola, flavored with maple syrup, sold in their distinct and trademarked can.", "0.500000", "75", "3", "0", "0", "1397574940", "100096579", "-1325470091", "-1250854918", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageMenu_CANUck_MapleCola.nif"
0x00249C49, "Drink_NonAlc_Can_CanUck_CoffeeDoubleDouble", "CAN-uck! Double Double", "CAN-uck! brand coffee, sold in their distinct and trademarked can.", "0.500000", "75", "3", "0", "0", "1397574940", "100096579", "-1325470091", "-1250854918", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageMenu_CANUck_DoubleDouble.nif"
0x00249C4A, "Food_Served_CanUck_Edmontonian", "CAN-uck! Edmontonian", "CAN-uck! brand pierogies and gravy. Uncanned.", "0.500000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\theedmontonian\Food_RS_CanUck_Edmontonian.nif"
0x00249C4B, "Food_Served_CanUck_PateChinois", "CAN-uck! Shepherd's Pie", "CAN-uck! brand shepherd's pie. Uncanned.", "0.500000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\PateChinois\Food_RS_CanUck_PateChinois.nif"
0x00249C4C, "Food_Served_CanUck_HamBoys", "CAN-uck! Ham Boys", "CAN-uck! brand sandwich sliders. Uncanned.", "0.500000", "105", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Ham_Boys\Ham_Boy.nif"
0x00249C4D, "Food_Served_CanUck_Haligonian", "CAN-uck! Haligonian", "CAN-uck! brand sandwich with tomatoes. Uncanned.", "0.500000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\TheHaligonian\The_Haligonian.nif"
0x00249C4E, "Drink_NonAlc_ToGoCup_TerraBrew_TerraCino", "TerraBrew Cappuccino", "TerraBrew's original rich, creamy cappuccino.", "0.300000", "75", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "SetDressing\CoffeeToGo\CoffeeToGoCupFull01.nif"
0x00249C4F, "Drink_NonAlc_ToGoCup_TerraBrew_TerraLatte", "TerraBrew Latte", "TerraBrew's original cafe latte.", "0.300000", "75", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "SetDressing\CoffeeToGo\CoffeeToGoCupFull01.nif"
0x00249C50, "Drink_NonAlc_ToGoCup_TerraBrew_TerraBrewClassic", "TerraBrew Classic", "TerraBrew's original, medium roast coffee.", "0.300000", "75", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "SetDressing\CoffeeToGo\CoffeeToGoCupFull01.nif"
0x00249C51, "Drink_Alc_ChunksSingle_Chunks_CabernetChunkignon", "Cabernet Chunkignon", "A cube of synthetic fine wine.", "0.300000", "265", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_Wine_Cab.nif"
0x00249C52, "Drink_NonAlc_ChunksSingle_Chunks_Cola", "Chunks Cola", "A cube of synthetic cola.", "0.200000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_Cola_Single.nif"
0x002543B7, "Food_Served_Generic_Sandwich01", "Sandwich", "A delicious salami and cheese sandwich. Made fresh.", "0.300000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Architecture\Outpost\OutpostIndustrial\Interiors\Pod\OpiInd_Sandwich01.nif"
0x002543B8, "Food_Served_Generic_Sandwich02", "Bitten Sandwich", "A salami and cheese sandwich. Clearly delicious, as evidenced by the large bite taken out of it.", "0.200000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Architecture\Outpost\OutpostIndustrial\Interiors\Pod\OpiInd_Sandwich02.nif"
0x002543B9, "Food_Bread_Baguette", "Baguette", "A classic loaf of French bread.", "0.200000", "55", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Architecture\Outpost\OutpostIndustrial\Interiors\Pod\OpiInd_Baguette01.nif"
0x00255DCB, "Chem_Craft_PickMeUp", "Pick-Me-Up", "A Trade Authority-licensed chem enhancing sustained muscular action, such as lifting and carrying. Created from Aqueous Hematite.", "0.100000", "450", "65537", "0", "0", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_pick_me_up_01.nif"
0x00287D76, "Food_Generic_CerealBox", "Container of Cereal", "A plastic container full of delicious, nutritious breakfast cereal.", "0.300000", "70", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "ships/interior/shiprm_table01_clutters\cerealbox01.nif"
0x0029958F, "NOCLUTTER_ResearchUI_Chem_Craft_Neurajack", "Neurajack", "An enhancement to the chem Synapse Alpha, known to improve cognition.", "0.100000", "450", "65537", "0", "0", "2098940997", "891326481", "315078169", "-1490056167", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_neurajack_01.nif"
0x00299590, "NOCLUTTER_ResearchUI_Aid_Affl_Multi_AntibioticPaste", "Antibiotic Paste", "Combines the effects of antibiotics and heal paste. Used for treating afflictions.", "0.100000", "560", "65537", "0", "0", "-1598733509", "-11446678", "-1185069721", "-1759609357", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_medical\Affliction_Cures\AfflictionCure_Heal_Paste_Green_01.nif"
0x00299591, "NOCLUTTER_ResearchUI_Chem_Craft_Panopticon", "Panopticon", "An experimental synthesis of the chems Reconstim and Infantry Alpha.", "0.100000", "450", "65537", "0", "0", "2098940997", "891326481", "315078169", "-1490056167", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_panopticon_01.nif"
0x00299592, "NOCLUTTER_ResearchUI_Chem_Craft_Amp", "Amp", "A steroid-based performance enhancer designed to temporarily boost leg strength.", "0.100000", "450", "65537", "0", "0", "2098940997", "891326481", "315078169", "-1490056167", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_amp_01.nif"
0x00299599, "NOCLUTTER_ResearchUI_Chem_Craft_DwarfHeart", "Dwarf Star Heart", "A strange, homemade chem concoction known for its energizing properties.", "0.100000", "380", "65537", "0", "0", "2098940997", "891326481", "315078169", "-1490056167", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_amp_01.nif"
0x0029959A, "NOCLUTTER_ResearchUI_Chem_Craft_GiantHeart", "Giant Heart", "A strange, homemade chem concoction that energizes and improves pain tolerance.", "0.100000", "525", "65537", "0", "0", "2098940997", "891326481", "315078169", "-1490056167", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_amp_01.nif"
0x0029959D, "NOCLUTTER_ResearchUI_Chem_Craft_SuperMassiveHeart", "Supermassive Black Heart", "A strange, homemade chem concoction. Users may experience a ""slow motion""-like sensation coupled with intense rage.", "0.100000", "665", "65537", "2526517", "1041865114", "2098940997", "891326481", "315078169", "-1490056167", "0", "0", "0", "0", "0", "0", "Items\drugs_or_medical\Crafted_InHailer_White.nif"
0x0029959F, "NOCLUTTER_ResearchUI_Aid_Craft_Boudicca", "Boudicca", "Grants increased resistance to damage and fortifies health.", "0.100000", "350", "65537", "0", "0", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_boudica_01.nif"
0x002995A1, "NOCLUTTER_ResearchUI_Chem_Craft_Frostwolf", "Frostwolf", "A cocktail of the combat enhancer Squall and the military performance chem Reconstim.", "0.100000", "525", "65537", "2526517", "1061158912", "2098940997", "891326481", "315078169", "-1490056167", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_frost_wolf.nif"
0x002995A3, "NOCLUTTER_ResearchUI_Aid_Craft_Panacea", "Panacea", "A complete system purge, removing diseases and poisons and treating injuries of any sort. Very tiring to use.", "0.100000", "740", "65537", "0", "0", "-1930408867", "1269023574", "-2013199710", "-1799117758", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\Panacaea_01.nif"
0x0029A847, "Aid_TraumaPack", "Trauma Pack", "An experimental trauma kit, incorporating strong general anesthetic and anti-fatigue medicines.", "0.100000", "595", "65537", "0", "0", "172837018", "1694032512", "512649467", "-1229187308", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\Trauma_Pack_01.nif"
0x0029A849, "Aid_Craft_Boudicca", "Boudicca", "Grants increased resistance to damage and fortifies oxygen.", "0.100000", "560", "65537", "0", "0", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_boudica_01.nif"
0x0029A84F, "Aid_Craft_PenicillinX", "Penicillin X", "A high-intensity antibiotic, designed to purge the body of infection. Used for treating afflictions.", "0.100000", "145", "65537", "0", "0", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_penicilinx_01.nif"
0x0029A850, "Aid_Craft_SnakeOil", "Snake Oil", "Used to purge the body of toxins. (Initially developed as a hangover preventative.)", "0.100000", "125", "65537", "0", "0", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_snake_oil_01.nif"
0x0029A851, "Aid_Addichrone", "Addichrone", "Used to fight symptoms of withdrawal until a cure can be administered.", "0.100000", "380", "65537", "0", "0", "-1930408867", "1269023574", "-2013199710", "-1799117758", "0", "0", "0", "0", "0", "0", "items/drugs_or_medical\Chem_Addichrone.nif"
0x0029A855, "Chem_ReconStim", "Reconstim", "Refines muscular control and flexibility, improving low posture and quieting footfalls.", "0.100000", "525", "65537", "0", "0", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "items/drugs_or_medical\Chem_Reconstim_01.nif"
0x0029A856, "Chem_Craft_Amp", "Amp", "A steroid-based performance enhancer designed to temporarily boost leg strength.", "0.100000", "100", "65537", "0", "0", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_amp_01.nif"
0x0029A859, "Aid_Craft_Panacea", "Panacea", "A complete system purge, removing diseases and poisons and treating injuries of any sort. Very tiring to use.", "0.100000", "740", "65537", "0", "0", "172837018", "1694032512", "512649467", "-1229187308", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\Panacaea_01.nif"
0x0029A85C, "Chem_InfantryAlpha", "Infantry Alpha", "A chem that stabilizes aim and increases firearms damage.", "0.100000", "525", "65537", "0", "0", "-1930408867", "1269023574", "-2013199710", "-1799117758", "0", "0", "0", "0", "0", "0", "items/drugs_or_medical\Chem_Infantry_Alpha _01.nif"
0x0029A85E, "Chem_CQBX", "CQB-X", "A chem used to enhance close quarters combat effectiveness. ", "0.100000", "525", "65537", "0", "0", "2098940997", "891326481", "315078169", "-1490056167", "0", "0", "0", "0", "0", "0", "items/drugs_or_medical\Chem_CQB-X.nif"
0x0029A860, "Food_Packets_SmokedFillet", "Smoked Salmon Fillet", "A packaged portion of smoked alien salmon.", "0.500000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_Set\FoodDrink_Set_FishFillet01.nif"
0x0029A861, "Food_ButchersBest_Turkey", "Synthameat Turkey", "Butcher's Best turkey. Made from Synthameat, the Settled Systems premiere synthetic meat product.", "0.300000", "140", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_Set\FoodDrink_Set_Turkey01.nif"
0x0029A863, "Drink_NonAlc_DrinkPouch_BoomPop_Cherry", "Boom Pop! Cherry", "Cherry-flavored Boom Pop! soda.", "0.300000", "75", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragefood_boomcherry.nif"
0x0029A893, "Food_MRE_UC_PorkSpinachFruitcake", "UC BattleMeal", "A standard United Colonies field ration.", "0.500000", "210", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_Set\FoodDrink_Set_PortableKit_RoundTin01.nif"
0x0029A894, "Drink_NonAlc_ToGoCup_TerraBrew_TerraBrewEspresso", "TerraBrew Espresso", "TerraBrew's strong, Italian-style coffee.", "0.300000", "75", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "SetDressing\CoffeeToGo\CoffeeToGoCupFull01.nif"
0x0029B00E, "Drink_Alc_DrinkPack_AdvNutrition_Vodka", "Drink Pack: Vodka", "Advanced Nutrition's standard pack of vodka.", "0.300000", "240", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageDrinkPack_Vodka.nif"
0x0029B013, "Food_RedHarvest_Rice", "Red Harvest Rice", "Red Harvest brand rice. Manufactured using the company's proprietary genetic modification technology.", "0.300000", "55", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_Rice.nif"
0x0029B03E, "Drink_NonAlc_DrinkPack_Crafted_MasalaChaiLatte", "Chai Latte", "Strong black tea and intense spices, mixed with milk and sugar and topped with a sweet foam.", "0.300000", "155", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_MasalaChaiLatte.nif"
0x0029B03F, "Drink_Alc_DrinkPack_Crafted_BigBloodyMary", "Fully-Loaded Bloody Mary", "Vodka and spiced tomato puree.", "0.300000", "350", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_FLB_Mary.nif"
0x0029B040, "Drink_NonAlc_DrinkPack_Crafted_BoomDynamite", "Boom Pop! Dynamite", "Several flavors of Boom Pop! combined into one powerful mixture.", "0.300000", "155", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_BoomDynamite.nif"
0x0029B041, "Drink_Alc_DrinkPack_Crafted_VeryHeavyWater", "Very Heavy Water", "A mixed cocktail of several different hard liquors and various flavors of soda.", "0.300000", "350", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\craftedfood_container_improbablebulk.nif"
0x0029B042, "Drink_Alc_DrinkPack_Crafted_DisastrousShipwreck", "Disastrous Shipwreck", "A cocktail of soda, dark rum, and crème de menthe, with a pinch of gunpowder.", "0.300000", "350", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_DisastrousShipWreck.nif"
0x0029B046, "Drink_NonAlc_DrinkPack_Crafted_AlienBroth", "Alien Broth", "A dark, rich stock full of nutrition and energy. Often used for soup, or on its own as a snack for high-activity periods.", "0.300000", "105", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_AlienBoneBroth.nif"
0x0029B047, "Drink_NonAlc_DrinkPack_Crafted_AlienEnergyDrink", "Alien Energy Drink", "Powerful beverage made from alien extracts, infused with caffeine. A favorite among space truckers.", "0.300000", "105", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_AlienEnergyDrink.nif"
0x0029B048, "Drink_NonAlc_DrinkPack_Crafted_AlienTonic", "Alien Tonic", "Carbonated water flavored with an alien extract of unknown origin.", "0.300000", "105", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_AlienTonic.nif"
0x0029B04B, "Drink_NonAlc_DrinkPack_Crafted_BulletCoffee", "Bullet Coffee", "Coffee with butter - a ketogenic classic.", "0.300000", "140", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_BulletCoffee.nif"
0x0029B04C, "Drink_NonAlc_DrinkPack_Crafted_SunrayTonic", "Sunray Tonic", "Tea-infused tonic water, cherry soda, and spices.", "0.300000", "140", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_Starburst_Tonic.nif"
0x0029B04D, "Drink_Alc_DrinkPack_Crafted_LumberjackJulep", "Lumberjack Julep", "A classic mint julep that substitutes maple syrup for mint.", "0.300000", "350", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_LumberJack_Julep.nif"
0x0029B04E, "Drink_Alc_DrinkPack_Crafted_ColonelsChoice", "Colonel's Choice", "A spiced cocktail of bourbon and gravy. Pairs well with fried meats, particularly with synthetic chicken.", "0.300000", "350", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_ColonelsChoice.nif"
0x0029B04F, "Drink_Alc_DrinkPack_Crafted_AlienLiquor", "Alien Liquor", "Distilled alcohol, formed by fermenting certain alien plants.", "0.300000", "165", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_AlienLiquor.nif"
0x0029B050, "Drink_NonAlc_DrinkPack_Crafted_BobaAlienTea", "Boba Alien Tea", "Tea made from steeped alien leaves, with synthetic tapioca pearls.", "0.300000", "105", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_BobaAlienTea.nif"
0x0029B051, "Drink_NonAlc_DrinkPack_Crafted_YellowGiantSplash", "Yellow Giant Splash", "Peaches, oranges, and spices blended until smooth. Served chilled.", "0.300000", "140", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_SuperNovaSplash.nif"
0x0029B052, "Drink_NonAlc_DrinkPack_Crafted_AlienTea", "Alien Tea", "A strong tea made from a steeped alien plant.", "0.300000", "105", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_AlienTea.nif"
0x0029B053, "Drink_NonAlc_DrinkPack_Crafted_DistilledWater", "Distilled Water", "Water purified by reverse osmosis.", "0.300000", "45", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_PurifiedWater.nif"
0x0029B054, "Food_Craft_BarbacoaWrap", "Barbacoa Wrap", "Slow-braised beef and vegetables, served sandwich-style in a corn tortilla.", "0.500000", "185", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_BarbacoaWrap.nif"
0x0029B055, "Food_Craft_ReubenSand", "Reuben", "A sandwich that combines corned beef, cheese, sauerkraut, and other ingredients. Typically served on rye bread.", "0.500000", "140", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_Ruben.nif"
0x0029B056, "Food_Craft_MadrasLentils", "Dal Makhani", "Slow-stewed and reduced lentils in a mix of spices and herbs.", "0.500000", "185", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_Madras_Lentils.nif"
0x0029B057, "Food_Craft_Bolognese", "Pappardelle Bolognese", "Broad, long ribbons of pasta served in a meaty red sauce.", "0.500000", "185", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_Bolognese.nif"
0x0029B058, "Food_Craft_Carbonara", "Spaghetti Carbonara", "A pasta dish containing eggs, ground pepper, and some kind of alien pork equivalent.", "0.500000", "185", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_Carbonara.nif"
0x0029B059, "Food_Craft_DoroWat", "Doro Wat", "A very rich, very spicy chicken stew. Often topped with a boiled egg.", "0.500000", "185", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_DoroWat.nif"
0x0029B05A, "Food_Craft_ChickenTikka", "Chicken Tikka", "Yogurt-marinated chicken baked over charcoal.", "0.500000", "185", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_ChickenTikka.nif"
0x0029B05B, "Food_Craft_Meatloaf", "Meatloaf", "Glazed meatloaf, made with ground beef, onions, and a tomato-based sauce.", "0.500000", "185", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_MeatLoaf.nif"
0x0029B05C, "Food_Craft_ChickenMarsala", "Chicken Marsala", "Pan-fried chicken cutlets and mushrooms in a rich wine sauce.", "0.500000", "185", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_ChickenMarsala.nif"
0x0029B05D, "Food_Craft_GrilledCheeseSand", "Grilled Cheese Sandwich", "A classic grilled cheese sandwich. ", "0.300000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_GrillCheese.nif"
