FormID, EditorID, Full, DNAM, Model
0x0015FA51,"StarbornShipModule_Scorpius04_lvl40","Starborn Scorpius IV","",""
0x0015FAAD,"StarbornShipModule_Scorpius05_lvl56","Starborn Scorpius V","",""
0x0015FAAE,"StarbornShipModule_Scorpius06_lvl72","Starborn Scorpius VI","",""
0x001625E6,"SMM_Engine_Panoptes_Atlas_DT320_Stbd","Atlas DT320 Engine","",""
0x001625E7,"SMM_Engine_Panoptes_Atlas_DT310_Stbd","Atlas DT310 Engine","",""
0x00165556,"SMA_Shields_Dogstar_60S_Protector_Top_lvl64","60S Protector Shield Generator","",""
0x00165557,"SMA_Shields_Dogstar_50S_Protector_Top_lvl44","50S Protector Shield Generator","",""
0x00165558,"SMA_Shields_Dogstar_40S_Protector_Top_lvl28","40S Protector Shield Generator","",""
0x0016555A,"SMA_Shields_Dogstar_30S_Protector_Top_lvl16","30S Protector Shield Generator","",""
0x0016555B,"SMA_Shields_Dogstar_60S_Protector_Port_lvl64","60S Protector Shield Generator","",""
0x0016555C,"SMA_Shields_Dogstar_50S_Protector_Port_lvl44","50S Protector Shield Generator","",""
0x0016555D,"SMA_Shields_Dogstar_40S_Protector_Port_lvl28","40S Protector Shield Generator","",""
0x0016555E,"SMA_Shields_Dogstar_30S_Protector_Port_lvl16","30S Protector Shield Generator","",""
0x0016555F,"SMA_Shields_Dogstar_20S_Protector_Top_lvl08","20S Protector Shield Generator","",""
0x00165560,"SMA_Shields_Dogstar_20S_Protector_Port_lvl08","20S Protector Shield Generator","",""
0x00165561,"SMA_Shields_Dogstar_10S_Protector_Top_lvl02","10S Protector Shield Generator","",""
0x00165562,"SMA_Shields_Dogstar_10S_Protector_Port_lvl02","10S Protector Shield Generator","",""
0x00165563,"SMS_Cargo_Dogstar_StorMax_60_Stbd","StorMax 60 Cargo Hold","",""
0x00165564,"SMS_Cargo_Dogstar_StorMax_50_Stbd","StorMax 50 Cargo Hold","",""
0x00165565,"SMS_Cargo_Dogstar_StorMax_40_Stbd","StorMax 40 Cargo Hold","",""
0x00165566,"SMS_Cargo_Dogstar_StorMax_30_Stbd","StorMax 30 Cargo Hold","",""
0x0016785D,"MS05_Ship_Ridiculous_Template","Kepler R","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0016785F,"MS05_Ship_Sensible_Template","Kepler S","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0016794B,"LvlShip_SpaceTurret_Laser","Laser Turret","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0016794D,"LvlShip_SpaceTurret_Laser_CF","Laser Turret","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00167B0F,"SMS_CargoShielded_Protectorate_Caravel_V101_Stbd","Caravel V101 Shielded Cargo Hold","",""
0x00167B10,"SMS_Cargo_Protectorate_Caravel_V101_Stbd","Caravel V101 Cargo Hold","",""
0x001684D4,"SMS_Thrust_Hope_Fore","HopeTech Thruster","",""
0x001684DB,"SMS_Struct_Hope_NoseSmallFore","HopeTech Nose B - Fore","",""
0x001684DD,"SMS_Docker_Hope_Hope-11_Port","Hope 11 Docker - Port","",""
0x001684DF,"SMS_Docker_Hope_Hope-11_Stbd","Hope 11 Docker - Stbd","",""
0x001684EE,"SMM_Engine_Slayton_SAH-7440_StbdTop","SAH-7440 Engine","",""
0x001684EF,"SMM_Engine_Slayton_SAH-7330_StbdTop","SAH-7330 Engine","",""
0x001684F0,"SMM_Engine_Slayton_SAH-7440_StbdBtm","SAH-7440 Engine","",""
0x001684F1,"SMM_Engine_Slayton_SAH-7440_PortTop","SAH-7440 Engine","",""
0x001684F2,"SMM_Engine_Slayton_SAH-7440_PortBtm","SAH-7440 Engine","",""
0x001684F3,"SMM_Engine_Slayton_SAH-7330_StbdBtm","SAH-7330 Engine","",""
0x001684F4,"SMM_Engine_Slayton_SAH-7330_PortTop","SAH-7330 Engine","",""
0x001684F5,"SMM_Engine_Slayton_SAH-7330_PortBtm","SAH-7330 Engine","",""
0x001684F6,"SMM_Engine_Slayton_SAH-7220_StbdTop","SAH-7220 Engine","",""
0x001684F7,"SMM_Engine_Slayton_SAH-7220_StbdBtm","SAH-7220 Engine","",""
0x001684F8,"SMM_Engine_Slayton_SAH-7220_PortTop","SAH-7220 Engine","",""
0x001684F9,"SMM_Engine_Slayton_SAH-7220_PortBtm","SAH-7220 Engine","",""
0x001684FA,"SMM_Engine_Slayton_SAH-7110_StbdTop","SAH-7110 Engine","",""
0x001684FB,"SMM_Engine_Slayton_SAH-7110_StbdBtm","SAH-7110 Engine","",""
0x001684FC,"SMM_Engine_Slayton_SAH-7110_PortTop","SAH-7110 Engine","",""
0x001684FD,"SMM_Engine_Slayton_SAH-7110_PortBtm","SAH-7110 Engine","",""
0x00168518,"SMS_Lander_Hope_Hope-6_StbdMid","Hope 6 Landing Gear - Stbd Mid","",""
0x00168519,"SMS_Lander_Hope_Hope-6_StbdFore","Hope 6 Landing Gear - Stbd Fore","",""
0x0016851A,"SMS_Lander_Hope_Hope-6_StbdAFt","Hope 6 Landing Gear - Stbd Aft","",""
0x0016851B,"SMS_Lander_Hope_Hope-6_PortMid","Hope 6 Landing Gear - Port Mid","",""
0x0016851C,"SMS_Lander_Hope_Hope-6_PortFore","Hope 6 Landing Gear - Port Fore","",""
0x0016851D,"SMS_Lander_Hope_Hope-6_PortAft","Hope 6 Landing Gear - Port Aft","",""
0x0016AE35,"SMS_CargoShielded_Panoptes_deGama_1010_Stbd","da Gama 1010 Shielded Cargo Hold","",""
0x0016AE36,"SMS_CargoShielded_Panoptes_deGama_1000_Stbd","da Gama 1000 Shielded Cargo Hold","",""
0x0016AE38,"SMS_CargoShielded_Protectorate_Caravel_V102_Stbd","Caravel V102 Shielded Cargo Hold","",""
0x0016BB89,"LC131_Freighter_A_Hopetech_LostCargo_Custom","Freighter","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0016C05D,"Combat_A_Generic_Achilles01_Template","Achilles","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0016C96A,"SMS_Hab_Nova_MessHall_2L3W1H","Nova Galactic Mess Hall 2x3","",""
0x0016CD6C,"Freighter_B_Hopetech_Spacetruk02_Template","Spacetruk II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0016DA52,"SMA_Weapon_Particle_Ballistic_PBO-40_Electron_Auto_Experimental_lvl20","PBO-40 Auto Electron Beam","",""
0x0016E06D,"SMS_Cargo_Sextant_40T_Hauler_StbdBtm","40T Hauler Cargo Hold","",""
0x0016E06E,"SMS_Cargo_Sextant_40T_Hauler_StbdTop","40T Hauler Cargo Hold","",""
0x0016E06F,"SMS_Cargo_Sextant_40T_Hauler_PortTop","40T Hauler Cargo Hold","",""
0x0016E070,"Cruiser_C_Nova_Nimitz01_Template","Nimitz","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0016E071,"SMA_Shields_Sextant_Deflector_SG-60_Stbd_lvl70","Deflector SG-60 Shield Generator","",""
0x0016E072,"SMA_Shields_Sextant_Deflector_SG-50_Stbd_lvl52","Deflector SG-50 Shield Generator","",""
0x0016E073,"SMA_Shields_Sextant_Deflector_SG-40_Stbd_lvl32","Deflector SG-40 Shield Generator","",""
0x0016E074,"SMA_Shields_Sextant_Deflector_SG-30_Stbd_lvl18","Deflector SG-30 Shield Generator","",""
0x0016E075,"SMA_Shields_Sextant_Deflector_SG-20_Stbd_lvl10","Deflector SG-20 Shield Generator","",""
0x0016E076,"SMA_Shields_Nautilus_Bastille_S84_Top_lvl54","Bastille S84 Shield Generator","",""
0x0016E077,"SMA_Shields_Nautilus_Bastille_S83_Top_lvl38","Bastille S83 Shield Generator","",""
0x0016E078,"SMA_Shields_Nautilus_Bastille_S82_Top_lvl20","Bastille S82 Shield Generator","",""
0x0016E079,"SMA_Shields_Nautilus_Bastille_S81_Top_lvl12","Bastille S81 Shield Generator","",""
0x0016E07A,"SMA_Shields_Nautilus_Bastille_S84_Stbd_lvl54","Bastille S84 Shield Generator","",""
0x0016E07B,"SMA_Shields_Nautilus_Bastille_S83_Stbd_lvl38","Bastille S83 Shield Generator","",""
0x0016E07C,"SMA_Shields_Nautilus_Bastille_S82_Stbd_lvl20","Bastille S82 Shield Generator","",""
0x0016E07D,"SMA_Shields_Nautilus_Bastille_S81_Stbd_lvl12","Bastille S81 Shield Generator","",""
0x00171203,"SMA_Engine_Reladyne_White_Dwarf_2010_Stbd_lvl15","White Dwarf 2010 Engine","",""
0x00171204,"SMA_Engine_Reladyne_White_Dwarf_2000_Stbd_lvl07","White Dwarf 2000 Engine","",""
0x00171205,"SMS_FuelTank_Ballistic_200G_Stbd","200G He3 Tank","",""
0x00171206,"SMS_FuelTank_Ballistic_100G_Stbd","100G He3 Tank","",""
0x00171207,"SMS_Struct_Nova_Porthole_Top","Porthole - Top","",""
0x00171208,"SMS_CargoShielded_Sextant_200CM_Ballast_Stbd","200CM Ballast Shielded Cargo Hold","",""
0x00173762,"CrowdRegion_Akila01","","",""
0x00173883,"SMS_Hab_HopeTech_Companionway_1L1W1H_FuselageB","HopeTech Companionway Fuselage B","",""
0x00173884,"SMS_Hab_HopeTech_Storage_1L1W1H_FuselageB","HopeTech Storeroom Fuselage B","",""
0x001739C5,"SMS_Hab_HopeTech_Companionway_1L1W1H_FuselageC","HopeTech Companionway Fuselage C","",""
0x001739C6,"SMS_Hab_HopeTech_Storage_1L1W1H_FuselageC","HopeTech Storeroom Fuselage C","",""
0x001739C7,"SMS_Hab_HopeTech_Companionway_1L1W1H_FuselageD","HopeTech Companionway Fuselage D","",""
0x001739C8,"SMS_Hab_HopeTech_Storage_1L1W1H_FuselageD","HopeTech Storeroom Fuselage D","",""
0x001739C9,"SMS_Hab_HopeTech_Companionway_1L1W1H_FuselageA","HopeTech Companionway Fuselage A","",""
0x001739CA,"SMS_Hab_HopeTech_Storage_1L1W1H_FuselageA","HopeTech Storeroom Fuselage A","",""
0x00174E6C,"EncShip_UCVanguard_A_Raptor01","UC Vanguard Raptor","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x001773BF,"EncShip_UCVanguard_A_Raptor02","UC Vanguard Raptor II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x001773C1,"EncShip_UCVanguard_A_Raptor03","UC Vanguard Raptor III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0017AB19,"SMS_Cargo_Sextant_10T_Hauler_Fore","10T Hauler Cargo Hold","",""
0x0017AB1A,"SMS_Cargo_Sextant_10T_Hauler_Aft","10T Hauler Cargo Hold","",""
0x0017AB21,"SMS_Thrust_Nova_Array_Stbd","Nova Thruster Array - Stbd","",""
0x0017AB22,"SMS_Thrust_Nova_Array_Port","Nova Thruster Array - Port","",""
0x0017AB23,"SMS_Struct_Nova_RadiatorSmall_Stbd","Nova Radiator - Stbd","",""
0x0017AB24,"SMS_Struct_Nova_RadiatorSmall_Port","Nova Radiator - Port","",""
0x0017AB25,"SMS_Struct_Nova_Radiator_Top","Nova Radiator - Top","",""
0x0017AB26,"SMS_Struct_Nova_Porthole_Stbd","Porthole - Stbd","",""
0x0017AB27,"SMS_Struct_Nova_Porthole_Port","Porthole - Port","",""
0x0017AB28,"SMS_Struct_Nova_Porthole_Fore","Porthole - Fore","",""
0x0017AB29,"SMS_Struct_Nova_Porthole_Aft","Porthole - Aft","",""
0x0017AB2A,"SMS_Struct_Nova_EngStruts","Nova Engine Struts","",""
0x0017AB2B,"SMS_Struct_Nova_CrossPassage","Nova Cross Passage","",""
0x0017AB2C,"SMS_Struct_Nova_CowlShort_ForeStbd","Nova Cowling 1L-SF","",""
0x0017AB2D,"SMS_Struct_Nova_CowlShort_ForePort","Nova Cowling 1L-PF","",""
0x0017AB2E,"SMS_Struct_Nova_CowlShort_AftStbd","Nova Cowling 1L-SA","",""
0x0017AB2F,"SMS_Struct_Nova_CowlShort_AftPort","Nova Cowling 1L-PA","",""
0x0017AB30,"SMS_Struct_Nova_CowlLong_StbdFore","Nova Cowling 2L-SF","",""
0x0017AB31,"SMS_Struct_Nova_CowlLong_PortFore","Nova Cowling 2L-PF","",""
0x0017AB32,"SMS_Struct_Nova_CowlLong_ForeTop","Nova Cowling 2L-TF","",""
0x0017AB33,"SMS_Struct_Nova_CowlLong_AftTop","Nova Cowling 2L-TA","",""
0x0017AB34,"xSMS_Struct_Nova_6WeapMount","Nova Weapon Mount","",""
0x0017AB35,"SMS_Struct_Horizon_2WeapMount_Stbd","Horizon Weapon Mount","",""
0x0017AB36,"SMS_Struct_Horizon_2WeapMount_Port","Horizon Weapon Mount","",""
0x0017AB37,"SMA_Shields_Sextant_Deflector_SG-10_Stbd_lvl06","Deflector SG-10 Shield Generator","",""
0x0017AB38,"SMA_Shields_Nautilus_Bastille_S80_Top_lvl04","Bastille S80 Shield Generator","",""
0x0017AB39,"SMA_Shields_Nautilus_Bastille_S80_Stbd_lvl04","Bastille S80 Shield Generator","",""
0x0017AB3A,"SMB_Shields_Dogstar_44T_Defender_Stbd_lvl66","44T Defender Shield Generator","",""
0x0017AB3B,"SMB_Shields_Dogstar_33T_Defender_Stbd_lvl52","33T Defender Shield Generator","",""
0x0017AB3C,"SMB_Shields_Dogstar_22T_Defender_Stbd_lvl24","22T Defender Shield Generator","",""
0x0017AB3D,"SMB_Shields_Dogstar_11T_Defender_Stbd_lvl14","11T Defender Shield Generator","",""
0x0017AB3E,"SMC_Shields_Dogstar_103D_Guardian_Stbd_lvl54","103D Guardian Shield Generator","",""
0x0017AB3F,"SMC_Shields_Dogstar_102D_Guardian_Stbd_lvl34","102D Guardian Shield Generator","",""
0x0017AB40,"SMC_Shields_Dogstar_101D_Guardian_Stbd_lvl20","101D Guardian Shield Generator","",""
0x0017AB41,"SMS_Lander_Nova_NG-15_StbdFore","NG-15 Landing Gear - Stbd Fore","",""
0x0017AB42,"SMS_Lander_Nova_NG-15_PortFore","NG-15 Landing Gear - Port Fore","",""
0x0017AB43,"SMS_Lander_Nova_NG-15_Stbd","NG-15 Landing Gear - Stbd","",""
0x0017AB44,"SMS_Lander_Nova_NG-15_Port","NG-15 Landing Gear - Port","",""
0x0017AB45,"SMS_Lander_Nova_NG-20_Wide","NG-20 Landing Gear - Wide","",""
0x0017AB46,"SMS_Lander_Nova_NG-20_Fore","NG-20 Landing Gear - Fore","",""
0x0017AB47,"SMS_FuelTank_Dogstar_M40_Ulysses_Stbd","M40 Ulysses He3 Tank","",""
0x0017AB48,"SMS_FuelTank_Dogstar_M30_Ulysses_Stbd","M30 Ulysses He3 Tank","",""
0x0017AB49,"SMS_FuelTank_Dogstar_H40_Atlas_Stbd","H40 Atlas He3 Tank","",""
0x0017AB4A,"SMS_FuelTank_Dogstar_H30_Atlas_Stbd","H30 Atlas He3 Tank","",""
0x0017AB4B,"SMS_FuelTank_Dogstar_H20_Atlas_Stbd","H20 Atlas He3 Tank","",""
0x0017AB4C,"SMS_FuelTank_Dogstar_H10_Atlas_Stbd","H10 Atlas He3 Tank","",""
0x0017AB4D,"SMS_Cargo_Sextant_400CM_Ballast_Stbd","400CM Ballast Cargo Hold","",""
0x0017AB4E,"SMS_Cargo_Sextant_300CM_Ballast_Stbd","300CM Ballast Cargo Hold","",""
0x0017AB4F,"SMS_Cargo_Sextant_200CM_Ballast_Stbd","200CM Ballast Cargo Hold","",""
0x0017AB50,"SMS_Cargo_Protectorate_Caravel_V104_Stbd","Caravel V104 Cargo Hold","",""
0x0017AB51,"SMS_Cargo_Protectorate_Caravel_V103_Stbd","Caravel V103 Cargo Hold","",""
0x0017AB52,"SMS_Cargo_Protectorate_Caravel_V102_Stbd","Caravel V102 Cargo Hold","",""
0x0017ADCB,"SMA_Engine_Reladyne_White_Dwarf_2020_Port_lvl15","White Dwarf 2020 Engine","",""
0x0017ADCC,"SMA_Engine_Reladyne_White_Dwarf_2020_Stbd_lvl15","White Dwarf 2020 Engine","",""
0x0017ADCD,"SMA_Engine_Reladyne_White_Dwarf_2030_Port_lvl15","White Dwarf 2030 Engine","",""
0x0017ADCE,"SMA_Engine_Reladyne_White_Dwarf_2030_Stbd_lvl15","White Dwarf 2030 Engine","",""
0x0017B85E,"CF06_ConductionGrid_ShipModule","Conduction Grid","",""
0x0017B85F,"CF05_Comspike_ShipModule","ComSpike","",""
0x0017C9C6,"LC132_Spacers_Ship_Template","Crimson Fleet Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0017E45A,"SMS_Hab_Deimos_Engineering_2L2W1H_A","Deimos Engineering Bay 2x2","",""
0x0017EC74,"Destroyer_B_Stroud_Conquerer02_Template","Conquerer II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0017EC76,"Destroyer_B_Stroud_Conquerer03_Template","Conquerer III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0017EEF0,"CF02_LvlShip_Ecliptic_A_Fighter","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00180F18,"MQ_PlayerStarbornShip","Starborn Guardian","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00187149,"LC165_LvlStarbornShip","Starborn Guardian","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00187C77,"EncShip_UCNavy_A_Longsword01","UC Navy Longsword","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x001880B9,"SMS_Hab_Stroud_Cargo_2L3W1H_A","Stroud Cargo Hall 2x3","",""
0x00189701,"xDoNotUse_CF02_LvlShip_UnitedColonies_A_Fighter","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018CBF4,"SMS_Cargo_Protectorate_Galleon_S202_StbTop","Galleon S202 Cargo Hold","",""
0x0018CBF5,"SMS_Cargo_Protectorate_Galleon_S202_StbBtm","Galleon S202 Cargo Hold","",""
0x0018CBF6,"SMS_Cargo_Protectorate_Galleon_S202_PortTop","Galleon S202 Cargo Hold","",""
0x0018CBF7,"SMS_Cargo_Protectorate_Galleon_S201_Stbd","Galleon S201 Cargo Hold","",""
0x0018CEF3,"xDoNotUse_LvlShip_FreestarCollective_Freighter","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018CF0D,"xDoNotUse_UC_B_Freighter_Pelican01","Lil Muv","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018CF0F,"xDoNotUse_UC_B_Freighter_Venture01","United Colonies Venture","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018CF11,"xDoNotUse_UC_B_Freighter_Spacetruk01","United Colonies Spacetruk","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018CF13,"xDoNotUse_UC_B_Freighter_PCH01","United Colonies PCH","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018CF15,"xDoNotUse_UC_B_Freighter_BigRig01","United Colonies Big Rig","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018CF17,"xDoNotUse_UC_A_Freighter_Econohaul01","United Colonies Econohaul","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018CF1A,"xDoNotUse_UC_A_Freighter_LilMuv01","United Colonies Lil Muv","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3CF,"EncShip_FreestarCitizen_A_Cargo_MULE01","Freestar MULE","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3D1,"EncShip_FreestarCitizen_A_Cargo_MULE02","Freestar MULE II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3D3,"EncShip_FreestarCitizen_A_Cargo_MULE03","Freestar MULE III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3D5,"EncShip_FreestarCitizen_A_Responder01","Freestar Responder","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3D6,"EncShip_FreestarCitizen_A_Responder02","Freestar Responder II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3D7,"EncShip_FreestarCitizen_A_Transpo01","Freestar Transpo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3D9,"EncShip_FreestarCitizen_A_Transpo02","Freestar Transpo II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3DB,"EncShip_FreestarCitizen_A_Transpo03","Freestar Transpo III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3DD,"EncShip_FreestarCitizen_B_Venture01","Freestar Venture","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3DE,"EncShip_FreestarCitizen_B_Venture02","Freestar Venture II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3DF,"EncShip_FreestarCitizen_B_Venture03","Freestar Venture III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3E0,"EncShip_Galbank_C_Babylon02","GalBank Babylon II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3E2,"EncShip_UCCitizen_A_Cargo_MULE01","UC MULE","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3E4,"EncShip_UCCitizen_A_Cargo_MULE02","UC MULE II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3E6,"EncShip_UCCitizen_A_Cargo_MULE03","UC MULE III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3E8,"EncShip_UCCitizen_A_Responder01","UC Responder","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3E9,"EncShip_UCCitizen_A_Responder02","UC Responder II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3EA,"EncShip_UCCitizen_A_Transpo01","UC Transpo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3EC,"EncShip_UCCitizen_A_Transpo02","UC Transpo II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3EE,"EncShip_UCCitizen_A_Transpo03","UC Transpo III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3F0,"EncShip_UCCitizen_B_Venture01","UC Venture","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3F1,"EncShip_UCCitizen_B_Venture02","UC Venture II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0018D3F2,"EncShip_UCCitizen_B_Venture03","UC Venture III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00193F33,"AkilaJansenShip_Custom","Dalliance","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00197E67,"xDoNotUse_CrimsonFleet_C_Cruiser_Vindicator01","Crimson Fleet Wraith","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0019AE1E,"xDoNotUse_LvlShip_UC_B_Destroyer","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0019AF6D,"xDoNotUse_UC_B_Destroyer_Phalanx01","United Colonies Envoy","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0019AF6F,"xDoNotUse_UC_B_Destroyer_Hoplite01","United Colonies Ambassador","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0019C397,"SMS_Hab_HopeTech_MessHall_3L2W1H_A","HopeTech Mess Hall 3x2","",""
0x0019E850,"StarbornShipModule_Guardian02_lvl22","Starborn Guardian II","",""
0x0019E851,"StarbornShipModule_Guardian03_lvl30","Starborn Guardian III","",""
0x0019E852,"StarbornShipModule_Guardian04_lvl40","Starborn Guardian IV","",""
0x0019E853,"StarbornShipModule_Guardian05_lvl56","Starborn Guardian V","",""
0x0019E854,"StarbornShipModule_Guardian06_lvl72","Starborn Guardian VI","",""
0x0019EC49,"Cruiser_C_Stroud_Vindicator01_Template","Vindicator","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0019F09A,"Destroyer_B_Stroud_Privateer02_Template","Privateer II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0019F9D1,"SMS_Docker_Stroud_Connect_Pro_Stbd","Connect-Pro Docker - Stbd","",""
0x0019F9D2,"SMS_Docker_Stroud_Connect_Pro_Port","Connect-Pro Docker - Port","",""
0x001A03C6,"MS03_RyujinShip_Fighter_A_Taiyo_Sparrow01","Ryujin Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x001A1C57,"CrowdRegion_NewAtlantis04","","",""
0x001A1D90,"SMS_Bay_Stroud_Stability_Pro_Stbd","Stability Pro Landing Bay","",""
0x001A2E3B,"Destroyer_B_Deimos_Hoplite01_Template","Hoplite","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x001A39A8,"Fighter_A_Stroud_Trebuchet01_Template","Trebuchet","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x001A3EE8,"MS03JunoShip","Juno","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x001A43EB,"SMC_Engine_Panoptes_Poseidon_DT230_Stb_lvl72","Poseidon DT230 Engine","",""
0x001A43EC,"SMC_Engine_Panoptes_Poseidon_DT220_Stb_lvl60","Poseidon DT220 Engine","",""
0x001A43ED,"SMB_Engine_Panoptes_Hercules_DT150_Stb_lvl54","Hercules DT150 Engine","",""
0x001A43EE,"SMB_Engine_Panoptes_Hercules_DT140_Stb_lvl48","Hercules DT140 Engine","",""
0x001A43F0,"SMB_Engine_Panoptes_Hercules_DT130_Stb_lvl40","Hercules DT130 Engine","",""
0x001A43F1,"SMB_Engine_Panoptes_Hercules_DT120_Stb_lvl33","Hercules DT120 Engine","",""
0x001A43F2,"SMA_Engine_Panoptes_Ares_DT60_Stb_lvl39","Ares DT60 Engine","",""
0x001A43F3,"SMA_Engine_Panoptes_Ares_DT50_Stb_lvl31","Ares DT50 Engine","",""
0x001A43F4,"SMA_Engine_Panoptes_Ares_DT40_Stb_lvl24","Ares DT40 Engine","",""
0x001A43F5,"SMA_Engine_Panoptes_Ares_DT30_Stb_lvl16","Ares DT30 Engine","",""
0x001A43F6,"SMA_Engine_Panoptes_Ares_DT20_Stb_lvl09","Ares DT20 Engine","",""
0x001A4693,"SMC_Weapon_Laser_Horizon_Dragon_261_SX_Turret_Port_lvl30","Dragon 261 SX Laser Turret","",""
0x001A4694,"SMC_Weapon_Laser_Horizon_Dragon_261_SX_Turret_Stbd_lvl30","Dragon 261 SX Laser Turret","",""
0x001A4695,"SMC_Weapon_Laser_LightScythe_Blaze-P_2gw_SX_Auto_Turret_Aft_lvl38","Blaze-P 2GW SX Pulse Laser Turret","",""
0x001A4696,"SMC_Weapon_Laser_LightScythe_Blaze-P_2gw_SX_Auto_Turret_Port_lvl38","Blaze-P 2GW SX Pulse Laser Turret","",""
0x001A4697,"SMC_Weapon_Laser_LightScythe_Blaze-P_2gw_SX_Auto_Turret_Stbd_lvl38","Blaze-P 2GW SX Pulse Laser Turret","",""
0x001A4698,"SMC_Weapon_Laser_Shinigami_Reza_300_PHz_SX_Auto_Turret_Aft_lvl76","Reza 300 PHz SX Pulse Laser Turret","",""
0x001A4699,"SMC_Weapon_Laser_Shinigami_Reza_300_PHz_SX_Auto_Turret_Port_lvl76","Reza 300 PHz SX Pulse Laser Turret","",""
