FormID, EditorID, Name, Faction, Flags, Parent, ANAM, RNAM, TNAM
0x0001B423, "SKhayyam_PKhayyamI_Orbit", "Khayyam I", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamI", "1.000000", "0", "0.000000"
0x0001B424, "SKhayyam_PKhayyamI_MKhayyamI-a", "Khayyam I-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamI", "1.000000", "0", "0.000000"
0x0001B425, "SKhayyam_PKhayyamI_MKhayyamI-a_Surface", "Khayyam I-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamI_MKhayyamI-a", "1.000000", "0", "0.000000"
0x0001B426, "SKhayyam_PKhayyamI_MKhayyamI-a_Orbit", "Khayyam I-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamI_MKhayyamI-a", "1.000000", "0", "0.000000"
0x0001B427, "SKhayyam_PKhayyamII", "Khayyam II", "", "00000000000100000000000000000000", "SKhayyam", "1.000000", "0", "0.000000"
0x0001B428, "SKhayyam_PKhayyamII_Surface", "Khayyam II", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamII", "1.000000", "0", "0.000000"
0x0001B429, "SKhayyam_PKhayyamII_Orbit", "Khayyam II", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamII", "1.000000", "0", "0.000000"
0x0001B42A, "SKhayyam_PKhayyamII_MKhayyamII-a", "Khayyam II-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamII", "1.000000", "0", "0.000000"
0x0001B42B, "SKhayyam_PKhayyamII_MKhayyamII-a_Surface", "Khayyam II-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamII_MKhayyamII-a", "1.000000", "0", "0.000000"
0x0001B42C, "SKhayyam_PKhayyamII_MKhayyamII-a_Orbit", "Khayyam II-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamII_MKhayyamII-a", "1.000000", "0", "0.000000"
0x0001B42D, "SKhayyam_PKhayyamIII", "Khayyam III", "", "00000000000100000000000000000000", "SKhayyam", "1.000000", "0", "0.000000"
0x0001B42E, "SKhayyam_PKhayyamIII_Surface", "Khayyam III", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamIII", "1.000000", "0", "0.000000"
0x0001B42F, "SKhayyam_PKhayyamIII_Orbit", "Khayyam III", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamIII", "1.000000", "0", "0.000000"
0x0001B430, "SKhayyam_PKhayyamIII_MKhayyamIII-b", "Khayyam III-b", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamIII", "1.000000", "0", "0.000000"
0x0001B431, "SKhayyam_PKhayyamIII_MKhayyamIII-b_Surface", "Khayyam III-b", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamIII_MKhayyamIII-b", "1.000000", "0", "0.000000"
0x0001B432, "SKhayyam_PKhayyamIII_MKhayyamIII-b_Orbit", "Khayyam III-b", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamIII_MKhayyamIII-b", "1.000000", "0", "0.000000"
0x0001B433, "SKhayyam_PKhayyamIII_MKhayyamIII-a", "Khayyam III-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamIII", "1.000000", "0", "0.000000"
0x0001B434, "SKhayyam_PKhayyamIII_MKhayyamIII-a_Surface", "Khayyam III-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamIII_MKhayyamIII-a", "1.000000", "0", "0.000000"
0x0001B435, "SKhayyam_PKhayyamIII_MKhayyamIII-a_Orbit", "Khayyam III-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamIII_MKhayyamIII-a", "1.000000", "0", "0.000000"
0x0001B436, "SKhayyam_PKhayyamIII_MKhayyamIII-c", "Khayyam III-c", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamIII", "1.000000", "0", "0.000000"
0x0001B437, "SKhayyam_PKhayyamIII_MKhayyamIII-c_Surface", "Khayyam III-c", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamIII_MKhayyamIII-c", "1.000000", "0", "0.000000"
0x0001B438, "SKhayyam_PKhayyamIII_MKhayyamIII-c_Orbit", "Khayyam III-c", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamIII_MKhayyamIII-c", "1.000000", "0", "0.000000"
0x0001B439, "SKhayyam_PKhayyamIV", "Khayyam IV", "", "00000000000100000000000000000000", "SKhayyam", "1.000000", "0", "0.000000"
0x0001B43A, "SKhayyam_PKhayyamIV_Surface", "Khayyam IV", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamIV", "1.000000", "0", "0.000000"
0x0001B43B, "SKhayyam_PKhayyamIV_Orbit", "Khayyam IV", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamIV", "1.000000", "0", "0.000000"
0x0001B43C, "SKhayyam_PKhayyamIV_MKhayyamIV-a", "Khayyam IV-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamIV", "1.000000", "0", "0.000000"
0x0001B43D, "SKhayyam_PKhayyamIV_MKhayyamIV-a_Surface", "Khayyam IV-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamIV_MKhayyamIV-a", "1.000000", "0", "0.000000"
0x0001B43E, "SKhayyam_PKhayyamIV_MKhayyamIV-a_Orbit", "Khayyam IV-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamIV_MKhayyamIV-a", "1.000000", "0", "0.000000"
0x0001B43F, "SKhayyam_PKhayyamV", "Khayyam V", "", "00000000000100000000000000000000", "SKhayyam", "1.000000", "0", "0.000000"
0x0001B440, "SKhayyam_PKhayyamV_Surface", "Khayyam V", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamV", "1.000000", "0", "0.000000"
0x0001B441, "SKhayyam_PKhayyamV_Orbit", "Khayyam V", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamV", "1.000000", "0", "0.000000"
0x0001B442, "SKhayyam_PKhayyamV_MKhayyamV-a", "Khayyam V-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamV", "1.000000", "0", "0.000000"
0x0001B443, "SKhayyam_PKhayyamV_MKhayyamV-a_Surface", "Khayyam V-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamV_MKhayyamV-a", "1.000000", "0", "0.000000"
0x0001B444, "SKhayyam_PKhayyamV_MKhayyamV-a_Orbit", "Khayyam V-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamV_MKhayyamV-a", "1.000000", "0", "0.000000"
0x0001B445, "SKhayyam_PKhayyamVI", "Khayyam VI", "", "00000000000100000000000000000000", "SKhayyam", "1.000000", "0", "0.000000"
0x0001B446, "SKhayyam_PKhayyamVI_Surface", "Khayyam VI", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamVI", "1.000000", "0", "0.000000"
0x0001B447, "SKhayyam_PKhayyamVI_Orbit", "Khayyam VI", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamVI", "1.000000", "0", "0.000000"
0x0001B448, "SKhayyam_PKhayyamVI_MKhayyamVI-d", "Khayyam VI-d", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamVI", "1.000000", "0", "0.000000"
0x0001B449, "SKhayyam_PKhayyamVI_MKhayyamVI-d_Surface", "Khayyam VI-d", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamVI_MKhayyamVI-d", "1.000000", "0", "0.000000"
0x0001B44A, "SKhayyam_PKhayyamVI_MKhayyamVI-d_Orbit", "Khayyam VI-d", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamVI_MKhayyamVI-d", "1.000000", "0", "0.000000"
0x0001B44B, "SKhayyam_PKhayyamVI_MKhayyamVI-e", "Khayyam VI-e", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamVI", "1.000000", "0", "0.000000"
0x0001B44C, "SKhayyam_PKhayyamVI_MKhayyamVI-e_Surface", "Khayyam VI-e", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamVI_MKhayyamVI-e", "1.000000", "0", "0.000000"
0x0001B44D, "SKhayyam_PKhayyamVI_MKhayyamVI-e_Orbit", "Khayyam VI-e", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamVI_MKhayyamVI-e", "1.000000", "0", "0.000000"
0x0001B44E, "SKhayyam_PKhayyamVI_MKhayyamVI-a", "Khayyam VI-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamVI", "1.000000", "0", "0.000000"
0x0001B44F, "SKhayyam_PKhayyamVI_MKhayyamVI-a_Surface", "Khayyam VI-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamVI_MKhayyamVI-a", "1.000000", "0", "0.000000"
0x0001B450, "SKhayyam_PKhayyamVI_MKhayyamVI-a_Orbit", "Khayyam VI-a", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamVI_MKhayyamVI-a", "1.000000", "0", "0.000000"
0x0001B451, "SKhayyam_PKhayyamVI_MKhayyamVI-c", "Khayyam VI-c", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamVI", "1.000000", "0", "0.000000"
0x0001B452, "SKhayyam_PKhayyamVI_MKhayyamVI-c_Surface", "Khayyam VI-c", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamVI_MKhayyamVI-c", "1.000000", "0", "0.000000"
0x0001B453, "SKhayyam_PKhayyamVI_MKhayyamVI-c_Orbit", "Khayyam VI-c", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamVI_MKhayyamVI-c", "1.000000", "0", "0.000000"
0x0001B454, "SKhayyam_PKhayyamVI_MKhayyamVI-b", "Khayyam VI-b", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamVI", "1.000000", "0", "0.000000"
0x0001B455, "SKhayyam_PKhayyamVI_MKhayyamVI-b_Surface", "Khayyam VI-b", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamVI_MKhayyamVI-b", "1.000000", "0", "0.000000"
0x0001B456, "SKhayyam_PKhayyamVI_MKhayyamVI-b_Orbit", "Khayyam VI-b", "", "00000000000100000000000000000000", "SKhayyam_PKhayyamVI_MKhayyamVI-b", "1.000000", "0", "0.000000"
0x0001B458, "SPyraas_PPyraasI", "Pyraas I", "", "00000000000100000000000000000000", "SPyraas", "1.000000", "0", "0.000000"
0x0001B459, "SPyraas_PPyraasI_Surface", "Pyraas I", "", "00000000000100000000000000000000", "SPyraas_PPyraasI", "1.000000", "0", "0.000000"
0x0001B45A, "SPyraas_PPyraasI_Orbit", "Pyraas I", "", "00000000000100000000000000000000", "SPyraas_PPyraasI", "1.000000", "0", "0.000000"
0x0001B45B, "SPyraas_PPyraasII", "Pyraas II", "", "00000000000100000000000000000000", "SPyraas", "1.000000", "0", "0.000000"
0x0001B45C, "SPyraas_PPyraasII_Surface", "Pyraas II", "", "00000000000100000000000000000000", "SPyraas_PPyraasII", "1.000000", "0", "0.000000"
0x0001B45D, "SPyraas_PPyraasII_Orbit", "Pyraas II", "", "00000000000100000000000000000000", "SPyraas_PPyraasII", "1.000000", "0", "0.000000"
0x0001B45E, "SPyraas_PPyraasII_MPyraasII-a", "Pyraas II-a", "", "00000000000100000000000000000000", "SPyraas_PPyraasII", "1.000000", "0", "0.000000"
0x0001B45F, "SPyraas_PPyraasII_MPyraasII-a_Surface", "Pyraas II-a", "", "00000000000100000000000000000000", "SPyraas_PPyraasII_MPyraasII-a", "1.000000", "0", "0.000000"
0x0001B460, "SPyraas_PPyraasII_MPyraasII-a_Orbit", "Pyraas II-a", "", "00000000000100000000000000000000", "SPyraas_PPyraasII_MPyraasII-a", "1.000000", "0", "0.000000"
0x0001B461, "SPyraas_PPyraasIII", "Pyraas III", "", "00000000000100000000000000000000", "SPyraas", "1.000000", "0", "0.000000"
0x0001B462, "SPyraas_PPyraasIII_Surface", "Pyraas III", "", "00000000000100000000000000000000", "SPyraas_PPyraasIII", "1.000000", "0", "0.000000"
0x0001B463, "SPyraas_PPyraasIII_Orbit", "Pyraas III", "", "00000000000100000000000000000000", "SPyraas_PPyraasIII", "1.000000", "0", "0.000000"
0x0001B467, "SPyraas_PPyraasIII_MPyraasIII-a", "Pyraas III-a", "", "00000000000100000000000000000000", "SPyraas_PPyraasIII", "1.000000", "0", "0.000000"
0x0001B468, "SPyraas_PPyraasIII_MPyraasIII-a_Surface", "Pyraas III-a", "", "00000000000100000000000000000000", "SPyraas_PPyraasIII_MPyraasIII-a", "1.000000", "0", "0.000000"
0x0001B469, "SPyraas_PPyraasIII_MPyraasIII-a_Orbit", "Pyraas III-a", "", "00000000000100000000000000000000", "SPyraas_PPyraasIII_MPyraasIII-a", "1.000000", "0", "0.000000"
0x0001B46A, "SPyraas_PPyraasIV", "Pyraas IV", "", "00000000000100000000000000000000", "SPyraas", "1.000000", "0", "0.000000"
0x0001B46B, "SPyraas_PPyraasIV_Surface", "Pyraas IV", "", "00000000000100000000000000000000", "SPyraas_PPyraasIV", "1.000000", "0", "0.000000"
0x0001B46C, "SPyraas_PPyraasIV_Orbit", "Pyraas IV", "", "00000000000100000000000000000000", "SPyraas_PPyraasIV", "1.000000", "0", "0.000000"
0x0001B46D, "SPyraas_PPyraasV", "Pyraas V", "", "00000000000100000000000000000000", "SPyraas", "1.000000", "0", "0.000000"
0x0001B46E, "SPyraas_PPyraasV_Surface", "Pyraas V", "", "00000000000100000000000000000000", "SPyraas_PPyraasV", "1.000000", "0", "0.000000"
0x0001B46F, "SPyraas_PPyraasV_Orbit", "Pyraas V", "", "00000000000100000000000000000000", "SPyraas_PPyraasV", "1.000000", "0", "0.000000"
0x0001B470, "SPyraas_PPyraasVI", "Pyraas VI", "", "00000000000100000000000000000000", "SPyraas", "1.000000", "0", "0.000000"
0x0001B471, "SPyraas_PPyraasVI_Surface", "Pyraas VI", "", "00000000000100000000000000000000", "SPyraas_PPyraasVI", "1.000000", "0", "0.000000"
0x0001B472, "SPyraas_PPyraasVI_Orbit", "Pyraas VI", "", "00000000000100000000000000000000", "SPyraas_PPyraasVI", "1.000000", "0", "0.000000"
0x0001B473, "SPyraas_PPyraasVI_MPyraasVI-a", "Pyraas VI-a", "", "00000000000100000000000000000000", "SPyraas_PPyraasVI", "1.000000", "0", "0.000000"
0x0001B474, "SPyraas_PPyraasVI_MPyraasVI-a_Surface", "Pyraas VI-a", "", "00000000000100000000000000000000", "SPyraas_PPyraasVI_MPyraasVI-a", "1.000000", "0", "0.000000"
0x0001B475, "SPyraas_PPyraasVI_MPyraasVI-a_Orbit", "Pyraas VI-a", "", "00000000000100000000000000000000", "SPyraas_PPyraasVI_MPyraasVI-a", "1.000000", "0", "0.000000"
0x0001B476, "SPyraas_PPyraasVI_MPyraasVI-c", "Pyraas VI-c", "", "00000000000100000000000000000000", "SPyraas_PPyraasVI", "1.000000", "0", "0.000000"
0x0001B477, "SPyraas_PPyraasVI_MPyraasVI-c_Surface", "Pyraas VI-c", "", "00000000000100000000000000000000", "SPyraas_PPyraasVI_MPyraasVI-c", "1.000000", "0", "0.000000"
0x0001B478, "SPyraas_PPyraasVI_MPyraasVI-c_Orbit", "Pyraas VI-c", "", "00000000000100000000000000000000", "SPyraas_PPyraasVI_MPyraasVI-c", "1.000000", "0", "0.000000"
0x0001B479, "SPyraas_PPyraasVI_MPyraasVI-d", "Pyraas VI-d", "", "00000000000100000000000000000000", "SPyraas_PPyraasVI", "1.000000", "0", "0.000000"
0x0001B47A, "SPyraas_PPyraasVI_MPyraasVI-d_Surface", "Pyraas VI-d", "", "00000000000100000000000000000000", "SPyraas_PPyraasVI_MPyraasVI-d", "1.000000", "0", "0.000000"
0x0001B47B, "SPyraas_PPyraasVI_MPyraasVI-d_Orbit", "Pyraas VI-d", "", "00000000000100000000000000000000", "SPyraas_PPyraasVI_MPyraasVI-d", "1.000000", "0", "0.000000"
0x0001B47C, "SPyraas_PPyraasVI_MPyraasVI-b", "Pyraas VI-b", "", "00000000000100000000000000000000", "SPyraas_PPyraasVI", "1.000000", "0", "0.000000"
0x0001B47D, "SPyraas_PPyraasVI_MPyraasVI-b_Surface", "Pyraas VI-b", "", "00000000000100000000000000000000", "SPyraas_PPyraasVI_MPyraasVI-b", "1.000000", "0", "0.000000"
0x0001B47E, "SPyraas_PPyraasVI_MPyraasVI-b_Orbit", "Pyraas VI-b", "", "00000000000100000000000000000000", "SPyraas_PPyraasVI_MPyraasVI-b", "1.000000", "0", "0.000000"
0x0001B47F, "SPyraas_PPyraasVII", "Pyraas VII", "", "00000000000100000000000000000000", "SPyraas", "1.000000", "0", "0.000000"
0x0001B480, "SPyraas_PPyraasVII_Surface", "Pyraas VII", "", "00000000000100000000000000000000", "SPyraas_PPyraasVII", "1.000000", "0", "0.000000"
0x0001B481, "SPyraas_PPyraasVII_Orbit", "Pyraas VII", "", "00000000000100000000000000000000", "SPyraas_PPyraasVII", "1.000000", "0", "0.000000"
0x0001B482, "SPyraas_PPyraasVII_MPyraasVII-a", "Pyraas VII-a", "", "00000000000100000000000000000000", "SPyraas_PPyraasVII", "1.000000", "0", "0.000000"
0x0001B483, "SPyraas_PPyraasVII_MPyraasVII-a_Surface", "Pyraas VII-a", "", "00000000000100000000000000000000", "SPyraas_PPyraasVII_MPyraasVII-a", "1.000000", "0", "0.000000"
0x0001B484, "SPyraas_PPyraasVII_MPyraasVII-a_Orbit", "Pyraas VII-a", "", "00000000000100000000000000000000", "SPyraas_PPyraasVII_MPyraasVII-a", "1.000000", "0", "0.000000"
0x0001B485, "SPyraas_PPyraasVII_MPyraasVII-b", "Pyraas VII-b", "", "00000000000100000000000000000000", "SPyraas_PPyraasVII", "1.000000", "0", "0.000000"
0x0001B486, "SPyraas_PPyraasVII_MPyraasVII-b_Surface", "Pyraas VII-b", "", "00000000000100000000000000000000", "SPyraas_PPyraasVII_MPyraasVII-b", "1.000000", "0", "0.000000"
0x0001B487, "SPyraas_PPyraasVII_MPyraasVII-b_Orbit", "Pyraas VII-b", "", "00000000000100000000000000000000", "SPyraas_PPyraasVII_MPyraasVII-b", "1.000000", "0", "0.000000"
0x0001B488, "SPyraas_PPyraasVIII", "Pyraas VIII", "", "00000000000100000000000000000000", "SPyraas", "1.000000", "0", "0.000000"
0x0001B489, "SPyraas_PPyraasVIII_Surface", "Pyraas VIII", "", "00000000000100000000000000000000", "SPyraas_PPyraasVIII", "1.000000", "0", "0.000000"
0x0001B48A, "SPyraas_PPyraasVIII_Orbit", "Pyraas VIII", "", "00000000000100000000000000000000", "SPyraas_PPyraasVIII", "1.000000", "0", "0.000000"
0x0001B48B, "SPyraas_PPyraasVIII_MPyraasVIII-c", "Pyraas VIII-c", "", "00000000000100000000000000000000", "SPyraas_PPyraasVIII", "1.000000", "0", "0.000000"
0x0001B48C, "SPyraas_PPyraasVIII_MPyraasVIII-c_Surface", "Pyraas VIII-c", "", "00000000000100000000000000000000", "SPyraas_PPyraasVIII_MPyraasVIII-c", "1.000000", "0", "0.000000"
0x0001B48D, "SPyraas_PPyraasVIII_MPyraasVIII-c_Orbit", "Pyraas VIII-c", "", "00000000000100000000000000000000", "SPyraas_PPyraasVIII_MPyraasVIII-c", "1.000000", "0", "0.000000"
0x0001B48E, "SPyraas_PPyraasVIII_MPyraasVIII-d", "Pyraas VIII-d", "", "00000000000100000000000000000000", "SPyraas_PPyraasVIII", "1.000000", "0", "0.000000"
0x0001B48F, "SPyraas_PPyraasVIII_MPyraasVIII-d_Surface", "Pyraas VIII-d", "", "00000000000100000000000000000000", "SPyraas_PPyraasVIII_MPyraasVIII-d", "1.000000", "0", "0.000000"
0x0001B490, "SPyraas_PPyraasVIII_MPyraasVIII-d_Orbit", "Pyraas VIII-d", "", "00000000000100000000000000000000", "SPyraas_PPyraasVIII_MPyraasVIII-d", "1.000000", "0", "0.000000"
0x0001B493, "SPyraas_PPyraasVIII_MPyraasVIII-b", "Pyraas VIII-b", "", "00000000000100000000000000000000", "SPyraas_PPyraasVIII", "1.000000", "0", "0.000000"
0x0001B494, "SPyraas_PPyraasVIII_MPyraasVIII-b_Surface", "Pyraas VIII-b", "", "00000000000100000000000000000000", "SPyraas_PPyraasVIII_MPyraasVIII-b", "1.000000", "0", "0.000000"
0x0001B495, "SPyraas_PPyraasVIII_MPyraasVIII-b_Orbit", "Pyraas VIII-b", "", "00000000000100000000000000000000", "SPyraas_PPyraasVIII_MPyraasVIII-b", "1.000000", "0", "0.000000"
0x0001B496, "SPyraas_PPyraasVIII_MPyraasVIII-a", "Pyraas VIII-a", "", "00000000000100000000000000000000", "SPyraas_PPyraasVIII", "1.000000", "0", "0.000000"
0x0001B497, "SPyraas_PPyraasVIII_MPyraasVIII-a_Surface", "Pyraas VIII-a", "", "00000000000100000000000000000000", "SPyraas_PPyraasVIII_MPyraasVIII-a", "1.000000", "0", "0.000000"
0x0001B498, "SPyraas_PPyraasVIII_MPyraasVIII-a_Orbit", "Pyraas VIII-a", "", "00000000000100000000000000000000", "SPyraas_PPyraasVIII_MPyraasVIII-a", "1.000000", "0", "0.000000"
0x0001B49A, "SBel_PBelI", "Bel I", "", "00000000000100000000000000000000", "SBel", "1.000000", "0", "0.000000"
0x0001B49B, "SBel_PBelI_Surface", "Bel I", "", "00000000000100000000000000000000", "SBel_PBelI", "1.000000", "0", "0.000000"
0x0001B49C, "SBel_PBelI_Orbit", "Bel I", "", "00000000000100000000000000000000", "SBel_PBelI", "1.000000", "0", "0.000000"
0x0001B49D, "SBel_PBelI_MBelI-a", "Bel I-a", "", "00000000000100000000000000000000", "SBel_PBelI", "1.000000", "0", "0.000000"
0x0001B49E, "SBel_PBelI_MBelI-a_Surface", "Bel I-a", "", "00000000000100000000000000000000", "SBel_PBelI_MBelI-a", "1.000000", "0", "0.000000"
0x0001B49F, "SBel_PBelI_MBelI-a_Orbit", "Bel I-a", "", "00000000000100000000000000000000", "SBel_PBelI_MBelI-a", "1.000000", "0", "0.000000"
0x0001B4A0, "SBel_PBelII", "Bel II", "", "00000000000100000000000000000000", "SBel", "1.000000", "0", "0.000000"
0x0001B4A1, "SBel_PBelII_Surface", "Bel II", "", "00000000000100000000000000000000", "SBel_PBelII", "1.000000", "0", "0.000000"
0x0001B4A2, "SBel_PBelII_Orbit", "Bel II", "", "00000000000100000000000000000000", "SBel_PBelII", "1.000000", "0", "0.000000"
0x0001B4A3, "SBel_PBelII_MBelII-a", "Bel II-a", "", "00000000000100000000000000000000", "SBel_PBelII", "1.000000", "0", "0.000000"
0x0001B4A4, "SBel_PBelII_MBelII-a_Surface", "Bel II-a", "", "00000000000100000000000000000000", "SBel_PBelII_MBelII-a", "1.000000", "0", "0.000000"
0x0001B4A5, "SBel_PBelII_MBelII-a_Orbit", "Bel II-a", "", "00000000000100000000000000000000", "SBel_PBelII_MBelII-a", "1.000000", "0", "0.000000"
0x0001B4A6, "SBel_PBelIII", "Bel III", "", "00000000000100000000000000000000", "SBel", "1.000000", "0", "0.000000"
0x0001B4A7, "SBel_PBelIII_Surface", "Bel III", "", "00000000000100000000000000000000", "SBel_PBelIII", "1.000000", "0", "0.000000"
0x0001B4A8, "SBel_PBelIII_Orbit", "Bel III", "", "00000000000100000000000000000000", "SBel_PBelIII", "1.000000", "0", "0.000000"
0x0001B4A9, "SBel_PBelIII_MBelIII-a", "Bel III-a", "", "00000000000100000000000000000000", "SBel_PBelIII", "1.000000", "0", "0.000000"
0x0001B4AA, "SBel_PBelIII_MBelIII-a_Surface", "Bel III-a", "", "00000000000100000000000000000000", "SBel_PBelIII_MBelIII-a", "1.000000", "0", "0.000000"
0x0001B4AB, "SBel_PBelIII_MBelIII-a_Orbit", "Bel III-a", "", "00000000000100000000000000000000", "SBel_PBelIII_MBelIII-a", "1.000000", "0", "0.000000"
0x0001B4AC, "SBel_PBelIII_MBelIII-b", "Bel III-b", "", "00000000000100000000000000000000", "SBel_PBelIII", "1.000000", "0", "0.000000"
0x0001B4AD, "SBel_PBelIII_MBelIII-b_Surface", "Bel III-b", "", "00000000000100000000000000000000", "SBel_PBelIII_MBelIII-b", "1.000000", "0", "0.000000"
0x0001B4AE, "SBel_PBelIII_MBelIII-b_Orbit", "Bel III-b", "", "00000000000100000000000000000000", "SBel_PBelIII_MBelIII-b", "1.000000", "0", "0.000000"
0x0001B4AF, "SBel_PBelIII_MBelIII-c", "Bel III-c", "", "00000000000100000000000000000000", "SBel_PBelIII", "1.000000", "0", "0.000000"
0x0001B4B0, "SBel_PBelIII_MBelIII-c_Surface", "Bel III-c", "", "00000000000100000000000000000000", "SBel_PBelIII_MBelIII-c", "1.000000", "0", "0.000000"
0x0001B4B1, "SBel_PBelIII_MBelIII-c_Orbit", "Bel III-c", "", "00000000000100000000000000000000", "SBel_PBelIII_MBelIII-c", "1.000000", "0", "0.000000"
0x0001B4B2, "SBel_PBelIV", "Bel IV", "", "00000000000100000000000000000000", "SBel", "1.000000", "0", "0.000000"
0x0001B4B3, "SBel_PBelIV_Surface", "Bel IV", "", "00000000000100000000000000000000", "SBel_PBelIV", "1.000000", "0", "0.000000"
0x0001B4B4, "SBel_PBelIV_Orbit", "Bel IV", "", "00000000000100000000000000000000", "SBel_PBelIV", "1.000000", "0", "0.000000"
0x0001B4B5, "SBel_PBelIV_MBelIV-c", "Bel IV-c", "", "00000000000100000000000000000000", "SBel_PBelIV", "1.000000", "0", "0.000000"
0x0001B4B6, "SBel_PBelIV_MBelIV-c_Surface", "Bel IV-c", "", "00000000000100000000000000000000", "SBel_PBelIV_MBelIV-c", "1.000000", "0", "0.000000"
0x0001B4B7, "SBel_PBelIV_MBelIV-c_Orbit", "Bel IV-c", "", "00000000000100000000000000000000", "SBel_PBelIV_MBelIV-c", "1.000000", "0", "0.000000"
0x0001B4B8, "SBel_PBelIV_MBelIV-b", "Bel IV-b", "", "00000000000100000000000000000000", "SBel_PBelIV", "1.000000", "0", "0.000000"
0x0001B4B9, "SBel_PBelIV_MBelIV-b_Surface", "Bel IV-b", "", "00000000000100000000000000000000", "SBel_PBelIV_MBelIV-b", "1.000000", "0", "0.000000"
0x0001B4BA, "SBel_PBelIV_MBelIV-b_Orbit", "Bel IV-b", "", "00000000000100000000000000000000", "SBel_PBelIV_MBelIV-b", "1.000000", "0", "0.000000"
0x0001B4BB, "SBel_PBelIV_MBelIV-d", "Bel IV-d", "", "00000000000100000000000000000000", "SBel_PBelIV", "1.000000", "0", "0.000000"
0x0001B4BC, "SBel_PBelIV_MBelIV-d_Surface", "Bel IV-d", "", "00000000000100000000000000000000", "SBel_PBelIV_MBelIV-d", "1.000000", "0", "0.000000"
0x0001B4BD, "SBel_PBelIV_MBelIV-d_Orbit", "Bel IV-d", "", "00000000000100000000000000000000", "SBel_PBelIV_MBelIV-d", "1.000000", "0", "0.000000"
0x0001B4BE, "SBel_PBelIV_MBelIV-a", "Bel IV-a", "", "00000000000100000000000000000000", "SBel_PBelIV", "1.000000", "0", "0.000000"
0x0001B4BF, "SBel_PBelIV_MBelIV-a_Surface", "Bel IV-a", "", "00000000000100000000000000000000", "SBel_PBelIV_MBelIV-a", "1.000000", "0", "0.000000"
0x0001B4C0, "SBel_PBelIV_MBelIV-a_Orbit", "Bel IV-a", "", "00000000000100000000000000000000", "SBel_PBelIV_MBelIV-a", "1.000000", "0", "0.000000"
0x0001B4C1, "SBel_PBelIV_MBelIV-e", "Bel IV-e", "", "00000000000100000000000000000000", "SBel_PBelIV", "1.000000", "0", "0.000000"
0x0001B4C2, "SBel_PBelIV_MBelIV-e_Surface", "Bel IV-e", "", "00000000000100000000000000000000", "SBel_PBelIV_MBelIV-e", "1.000000", "0", "0.000000"
0x0001B4C3, "SBel_PBelIV_MBelIV-e_Orbit", "Bel IV-e", "", "00000000000100000000000000000000", "SBel_PBelIV_MBelIV-e", "1.000000", "0", "0.000000"
0x0001B4C4, "SBel_PBelV", "Bel V", "", "00000000000100000000000000000000", "SBel", "1.000000", "0", "0.000000"
