FormID, EditorID, Name, Value, Weight, Unknown3, Model
0x00166402, "Spacesuit_BountyHunter_02_BackPack", "Trackers Alliance", "6785", "10.800000", "0", "Clothes\Spacesuit_BountyHunter_02\Spacesuit_BountyHunter_02_Backpack_GO.nif"
0x00166403, "SpaceSuit_BountyHunter_02_Helmet", "Trackers Alliance Space Helmet", "5400", "6.900000", "0", "Clothes\Spacesuit_BountyHunter_02\Spacesuit_BountyHunter_02_Helmet_GO.nif"
0x00166404, "Spacesuit_BountyHunter_02", "Trackers Alliance Spacesuit", "20780", "20.900000", "0", "SetDressing\SpaceSuitContainer_Brown.nif"
0x00166407, "Spacesuit_Ecliptic_Backpack", "Ecliptic", "3125", "8.300000", "0", "Clothes\Spacesuit_Ecliptic\SpaceSuit_Ecliptic_Backpack_GO.nif"
0x0016640A, "Spacesuit_MS04_Mantis_Helmet", "Mantis Space Helmet", "6835", "5.400000", "0", "Clothes\spacesuit_mantis\Spacesuit_Mantis_M_Helmet_GO.nif"
0x0016640B, "Spacesuit_MS04_Mantis_Backpack", "Mantis", "8600", "11.000000", "0", "Clothes\spacesuit_mantis\Spacesuit_Mantis_M_Backpack_GO.nif"
0x0016640E, "Spacesuit_UCPilot_Backpack_01", "UC Ace Pilot", "1960", "7.000000", "0", "Clothes\Spacesuit_UCPilot_01\Spacesuit_UCPilot_Backpack_01_GO.nif"
0x0016640F, "Spacesuit_UCPilot_Helmet_01", "UC Ace Pilot Space Helmet", "1585", "2.200000", "0", "Clothes\Spacesuit_UCPilot_01\Spacesuit_UCPilot_Helmet_01_GO.nif"
0x00166410, "Spacesuit_UCPilot_01", "UC Ace Spacesuit", "6325", "7.400000", "0", "SetDressing\SpaceSuitContainer_Green.nif"
0x001676D1, "Clothes_NewAtlantis_Child_Windbreaker_01_NOTPLAYABLE", "Child Windbreaker", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x001676D2, "Clothes_Akila_Child_BomberJacket_01_NOTPLAYABLE", "Akila Child Jacketwear", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x001676D3, "Clothes_Akila_Child_Jumpsuit_01_NOTPLAYABLE", "Akila Child Jumpsuit", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x001676D5, "Clothes_NewAtlantis_Child_LongSleevePants_01_NOTPLAYABLE", "Child Playwear", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x001676D7, "Clothes_Akila_Child_JacketPantsBoots_01_NOTPLAYABLE", "Akila Child Playwear", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x001676D9, "Clothes_Akila_Child_JacketPants_01_NOTPLAYABLE", "Akila Child Activewear", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x001676DD, "Clothes_NewAtlantis_Child_Overalls_01_NOTPLAYABLE", "Child Overalls", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x00169F50, "Spacesuit_Explorer_Helmet_01", "Explorer Space Helmet", "5320", "2.600000", "0", "Clothes\Spacesuit_Explorer_01\SpaceSuit_Explorer_Helmet_01_GO.nif"
0x00169F51, "Spacesuit_Explorer_Backpack_01", "Explorer", "6685", "7.500000", "0", "Clothes\Spacesuit_Explorer_01\SpaceSuit_Explorer_Backpack_01_GO.nif"
0x00169F54, "Spacesuit_Recon_Helmet_01", "Deep Recon Space Helmet", "1835", "1.800000", "0", "Clothes\Spacesuit_Recon_01\SpaceSuit_Recon_Helmet_01_GO.nif"
0x00169F55, "Spacesuit_Recon_Backpack_01", "Deep Recon", "2280", "6.300000", "0", "Clothes\Spacesuit_Recon_01\SpaceSuit_Recon_Backpack_01_GO.nif"
0x00169F58, "Spacesuit_Assault_Helmet_01", "Shocktroop Space Helmet", "2470", "2.100000", "0", "Clothes\Spacesuit_Assault_01\Spacesuit_Assault_Helmet_01_GO.nif"
0x00169F59, "Spacesuit_Assault_Backpack_01", "Shocktroop", "3080", "6.300000", "0", "Clothes\Spacesuit_Assault_01\Spacesuit_Assault_Backpack_01_GO.nif"
0x0016D15B, "SpaceSuit_Diver_Backpack_01", "Deepseeker", "2720", "6.300000", "0", "Clothes\spacesuit_neon_diver_01\SpaceSuit_Neon_Diver_Backpack_01_GO.nif"
0x0016D15C, "SpaceSuit_Diver_Helmet_01", "Deepseeker Space Helmet", "2185", "2.200000", "0", "Clothes\spacesuit_neon_diver_01\SpaceSuit_Neon_Diver_Helmet_01_GO.nif"
0x0016D2C4, "SpaceSuit_Diver_01", "Deepseeker Spacesuit", "8585", "7.800000", "0", "SetDressing\SpaceSuitContainer01.nif"
0x0016D3CA, "Clothes_NewAtlantis_Child_CargoPantsBoots_01_NOTPLAYABLE", "Child Clothes", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x0016D3D0, "SpaceSuit_Varuun_Backpack_01", "Va'ruun", "3220", "9.700000", "0", "Clothes\Spacesuit_Varuun_01\SpaceSuit_Varuun_Backpack_01_GO.nif"
0x0016D3D1, "SpaceSuit_Varuun_Helmet_01", "Va'ruun Space Helmet", "2580", "4.400000", "0", "Clothes\Spacesuit_Varuun_01\SpaceSuit_Varuun_Helmet_01_GO.nif"
0x0016D50B, "Clothes_CrimsonFleet_SpacePirate_02", "Pirate Swashbuckler Gear", "225", "1.500000", "0", "SetDressing\OutfitContainer01.nif"
0x0016E0B5, "SpaceSuit_Mercenary_Helmet_01", "Mercenary Space Helmet", "5480", "4.100000", "0", "Clothes\Spacesuit_Mercenary_01\Spacesuit_Mercenary_Helmet_01_GO.nif"
0x0016E0B6, "SpaceSuit_Mercenary_Backpack_01", "Mercenary", "6885", "8.200000", "0", "Clothes\Spacesuit_Mercenary_01\Spacesuit_Mercenary_Backpack_01_GO.nif"
0x0016E0B9, "Clothes_Ship_Captain_Hat", "Ship Captain Hat", "225", "0.200000", "0", "Clothes\outfit_ship_captain\Outfit_Ship_Captain_Hat_GO.nif"
0x0016E0BB, "SpaceSuit_SpaceTrucker_Backpack", "Space Trucker", "900", "6.300000", "0", "Clothes\Spacesuit_SpaceTrucker\Spacesuit_SpaceTrucker_Backpack_GO.nif"
0x0016E0BD, "SpaceSuit_SpaceTrucker_Helmet", "Space Trucker Space Helmet", "745", "2.200000", "0", "Clothes\Spacesuit_SpaceTrucker\Spacesuit_SpaceTrucker_Helmet_GO.nif"
0x0016E0C3, "RI07_PlayerStealthSuitHelmet", "Operative Helmet", "375", "0.500000", "0", "Clothes\outfit_stealth\Outfit_Stealth_Helmet_GO.nif"
0x0017150E, "Skin_MantidA_Hookneck", "", "0", "0.000000", "0", ""
0x00171510, "Skin_MantidA_Ikuradon", "", "0", "0.000000", "0", ""
0x00171512, "Skin_MantidA_ThornMantis", "", "0", "0.000000", "0", ""
0x00171514, "Skin_MantidA_PlatedMantis", "", "0", "0.000000", "0", ""
0x00171546, "Skin_QuadrupedB_ScoopBack", "", "0", "0.000000", "0", ""
0x00171548, "Skin_QuadrupedB_Marnokk", "", "0", "0.000000", "0", ""
0x0017154A, "Skin_QuadrupedB_Roger", "", "0", "0.000000", "0", ""
0x00171553, "Skin_LarvaA_FingerFace", "", "0", "0.000000", "0", ""
0x00171555, "Skin_LarvaA_AmberCrawler", "", "0", "0.000000", "0", ""
0x0017159B, "Skin_HexapodA_OrbWeaver", "", "0", "0.000000", "0", ""
0x00171794, "Skin_HopperA_PlatedFlea", "", "0", "0.000000", "0", ""
0x00171796, "Skin_HopperA_CraneFly", "", "0", "0.000000", "0", ""
0x0017185A, "Skin_MantaA_Stingray", "", "0", "0.000000", "0", ""
0x0017185C, "Skin_MantaA_Saturnine", "", "0", "0.000000", "0", ""
0x0017185E, "Skin_MantaA_Lionfish", "", "0", "0.000000", "0", ""
0x0017186F, "Skin_FlyerA_Cassowary", "", "0", "0.000000", "0", ""
0x00171871, "Skin_FlyerA_Raptor", "", "0", "0.000000", "0", ""
0x00171873, "Skin_FlyerA_Cockatrice", "", "0", "0.000000", "0", ""
0x00171875, "Skin_FlyerA_Kite", "", "0", "0.000000", "0", ""
0x00171877, "Skin_FlyerA_Glider", "", "0", "0.000000", "0", ""
0x00171879, "Skin_QuadrupedC_Varmit", "", "0", "0.000000", "0", ""
0x0017187B, "Skin_QuadrupedC_EggTail", "", "0", "0.000000", "0", ""
0x0017187D, "Skin_QuadrupedC_TwigBug", "", "0", "0.000000", "0", ""
0x0017187F, "Skin_QuadrupedC_CarpWalker", "", "0", "0.000000", "0", ""
0x00171881, "Skin_QuadrupedC_Flakemunch", "", "0", "0.000000", "0", ""
0x00171883, "Skin_QuadrupedC_Olgreg", "", "0", "0.000000", "0", ""
0x00171885, "Skin_QuadrupedC_Leecher", "", "0", "0.000000", "0", ""
0x001719C9, "Skin_BipedA_DarkRaptor", "", "0", "0.000000", "0", ""
0x001719CB, "Skin_BipedA_TwistedFin", "", "0", "0.000000", "0", ""
0x001719CD, "Skin_BipedA_Vulture", "", "0", "0.000000", "0", ""
0x001719CF, "Skin_BipedA_Sloth", "", "0", "0.000000", "0", ""
0x001719D1, "Skin_BipedA_BladedBack", "", "0", "0.000000", "0", ""
0x001720F2, "Skin_SwimmerA_Seahag", "", "0", "0.000000", "0", ""
0x001720F4, "Skin_SwimmerA_GreyShark", "", "0", "0.000000", "0", ""
0x001720F6, "Skin_SwimmerA_Kronosaurs", "", "0", "0.000000", "0", ""
0x001720F8, "Skin_SwimmerA_HeavySkull", "", "0", "0.000000", "0", ""
0x001720FA, "Skin_SwimmerA_Arapaima", "", "0", "0.000000", "0", ""
0x001720FC, "Skin_SwimmerA_Rhincodon", "", "0", "0.000000", "0", ""
0x001720FE, "Skin_SwimmerA_RockWhale", "", "0", "0.000000", "0", ""
0x0017262F, "Skin_BipedA_Monitor", "", "0", "0.000000", "0", ""
0x00172633, "Skin_BipedA_ShroomHead", "", "0", "0.000000", "0", ""
0x00172635, "Skin_BipedA_SporeBack", "", "0", "0.000000", "0", ""
0x00172654, "Skin_QuadrupedC_GraniteSkin", "", "0", "0.000000", "0", ""
0x001726B3, "Skin_HexapodA_Archnofly", "", "0", "0.000000", "0", ""
0x00172DD1, "Skin_MantaA_BoneGlider", "", "0", "0.000000", "0", ""
0x00172DD3, "Skin_FlyerA_Gloam", "", "0", "0.000000", "0", ""
0x00172DD6, "Skin_HexapodA_Cephalopod", "", "0", "0.000000", "0", ""
0x00172E62, "Skin_QuadrupedB_Lacraia", "", "0", "0.000000", "0", ""
0x00172E64, "Skin_MantaA_Mayfly", "", "0", "0.000000", "0", ""
0x00172E66, "Skin_QuadrupedC_Anteater", "", "0", "0.000000", "0", ""
0x00172EBC, "Skin_HexapodA_Angler", "", "0", "0.000000", "0", ""
0x00172EBE, "Skin_MantaA_Sunfish", "", "0", "0.000000", "0", ""
0x00172EC0, "Skin_SwimmerA_TwigFish", "", "0", "0.000000", "0", ""
0x00172EC2, "Skin_FlyerA_GiantMoth", "", "0", "0.000000", "0", ""
0x00172EC4, "Skin_MantaA_Dragonfly", "", "0", "0.000000", "0", ""
0x00172EC6, "Skin_FlyerA_Ghost", "", "0", "0.000000", "0", ""
0x00172F1E, "Skin_SwimmerA_Ghostpipe", "", "0", "0.000000", "0", ""
0x00172F20, "Skin_MantaA_FlapWheel", "", "0", "0.000000", "0", ""
0x001773BD, "CF05_Spacesuit_SY920_UCPilot_Backpack", "SY-920 Pilot", "1960", "7.000000", "0", "Clothes\Spacesuit_UCPilot_01\Spacesuit_UCPilot_Backpack_01_GO.nif"
0x00177492, "Clothes_Ryujin_BusinessSuit_Executive_01_GenevieveMonohan", "Genevieve Monohan's Suit", "750", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x00177493, "Clothes_Ryujin_BusinessSuit_Executive_01_ImogeneSalzo", "Imogene Salzo's Suit", "750", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x00177494, "Clothes_Ryujin_BusinessSuit_Executive_02_DaltonFiennes", "Dalton Fiennes' Suit", "750", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x00177495, "Clothes_Ryujin_BusinessSuit_Executive_02_LindenCalderi", "Linden Calderi's Suit", "750", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x00178A3C, "Skin_FlyerA_Vampire", "", "0", "0.000000", "0", ""
0x0017A436, "Clothes_Service_Uniform_ECS_Captain", "ECS Captain Uniform", "150", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x0017A437, "Clothes_Service_Uniform_ECS_Officer", "ECS Officer Uniform", "150", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x0017A438, "Clothes_Service_Uniform_ECS_Worker", "ECS Uniform", "150", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x0017A439, "Clothes_Ship_Captain_ECS", "ECS Captain Actionwear", "675", "1.300000", "0", "SetDressing\OutfitContainer01.nif"
0x0017B94B, "Skin_LarvaA_Morion", "", "0", "0.000000", "0", ""
0x0017C68D, "Clothes_Crowd_Akila_Fatigues_01_NOTPLAYABLE", "Akila Crowd Fatigues", "0", "1.000000", "0", ""
0x00180F14, "Skin_QuadrupedC_TriAntler", "", "0", "0.000000", "0", ""
0x001823CB, "Clothes_Ryujin_LabWorker_Hood_01", "Ryujin Lab Worker Hood", "225", "0.200000", "0", "Clothes\outfit_ryujin_labworker_01\Outfit_Ryujin_LabWorker_Hood_01_GO.nif"
0x001823CC, "Clothes_Ryujin_LabWorker_01", "Ryujin Lab Worker Outfit", "225", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x00182A6A, "Clothes_Crowd_Akila_JeansLongSleeveShirt_01_NOTPLAYABLE", "Akila Crowd Jeans Long Sleeve Shirt", "0", "1.000000", "0", ""
0x00183734, "Skin_FloaterA_Gossamer", "", "0", "0.000000", "0", ""
0x00183F7A, "Skin_MantidA_Mantodea", "", "0", "0.000000", "0", ""
0x00184779, "Skin_MantaA_Fluke", "", "0", "0.000000", "0", ""
0x00184788, "Skin_MantaA_Tapeworm", "", "0", "0.000000", "0", ""
0x00184DDC, "Skin_MantidA_EggBack", "", "0", "0.000000", "0", ""
0x00184E8B, "Skin_HexapodA_BearClaw", "", "0", "0.000000", "0", ""
0x001855F2, "Skin_FloaterA_Cobalt", "", "0", "0.000000", "0", ""
0x00185A67, "Clothes_Baseball_Cap_01_UC", "United Colonies Cap", "38", "0.200000", "0", "Clothes\Outfit_Baseball_Cap_01\Outfit_Baseball_Cap_Logo_01_GO.nif"
0x00185A68, "Clothes_Baseball_Cap_01_Trident", "Trident Luxury Lines Cap", "38", "0.200000", "0", "Clothes\Outfit_Baseball_Cap_01\Outfit_Baseball_Cap_Logo_01_GO.nif"
0x00185A69, "Clothes_Baseball_Cap_01_Taiyo", "Taiyo Astroneering Cap", "38", "0.200000", "0", "Clothes\Outfit_Baseball_Cap_01\Outfit_Baseball_Cap_Logo_01_GO.nif"
0x00185A6A, "Clothes_Baseball_Cap_01_Stroud", "Stroud-Eklund Cap", "38", "0.200000", "0", "Clothes\Outfit_Baseball_Cap_01\Outfit_Baseball_Cap_Logo_01_GO.nif"
0x00185A6B, "Clothes_Baseball_Cap_01_Nova", "Nova Galactic Cap", "38", "0.200000", "0", "Clothes\Outfit_Baseball_Cap_01\Outfit_Baseball_Cap_Logo_01_GO.nif"
0x00185A6C, "Clothes_Baseball_Cap_01_HopeTech", "HopeTech Cap", "38", "0.200000", "0", "Clothes\Outfit_Baseball_Cap_01\Outfit_Baseball_Cap_Logo_01_GO.nif"
0x00185A6D, "Clothes_Baseball_Cap_01_Freestar", "Freestar Collective Cap", "38", "0.200000", "0", "Clothes\Outfit_Baseball_Cap_01\Outfit_Baseball_Cap_Logo_01_GO.nif"
0x00185A6E, "Clothes_Baseball_Cap_01_Deimos", "Deimos Cap", "38", "0.200000", "0", "Clothes\Outfit_Baseball_Cap_01\Outfit_Baseball_Cap_Logo_01_GO.nif"
0x00185A6F, "Clothes_Baseball_Cap_01_Chunks", "Chunks Cap", "38", "0.200000", "0", "Clothes\Outfit_Baseball_Cap_01\Outfit_Baseball_Cap_Logo_01_GO.nif"
0x001862BB, "Skin_QuadrupedC_StoneGecko", "", "0", "0.000000", "0", ""
0x00186401, "Skin_QuadrupedC_Piglet", "", "0", "0.000000", "0", ""
0x0018645D, "Skin_LarvaA_Triumvirate", "", "0", "0.000000", "0", ""
0x001867EA, "Skin_LarvaA_Tubule", "", "0", "0.000000", "0", ""
0x00187397, "Skin_LarvaA_SplitSnail", "", "0", "0.000000", "0", ""
0x001879E8, "Skin_LarvaA_Pinecone", "", "0", "0.000000", "0", ""
0x00188226, "Skin_LarvaA_Macaroni", "", "0", "0.000000", "0", ""
0x001892C8, "Skin_LarvaA_Snuffler", "", "0", "0.000000", "0", ""
0x0018B54A, "RI07_PlayerStealthSuit", "Operative Suit", "675", "1.500000", "0", "SetDressing\OutfitContainer01.nif"
0x0018DE02, "Clothes_Trucker_LongSleeve_Jacket_Nyx", "Nyx's Outfit", "132", "1.300000", "0", "SetDressing\OutfitContainer01.nif"
0x0018E0B7, "UC_GG_Connect_CourierHat", "Courier's Hat", "56", "0.200000", "0", "Clothes\outfit_colonist_quarterpaddedvest_01\Outfit_Colonist_QuarterPaddedVest_01_Hat_GO.nif"
0x0018E260, "Clothes_UC_Navy_Crew_Uniform_Hat", "UC Navy Crew Hat", "56", "0.200000", "0", "Clothes\outfit_uc_navy_crew_uniform\Outfit_UC_Navy_Crew_Uniform_Hat_GO.nif"
0x00190D0B, "Clothes_Ryujin_BusinessSuit_Executive_02", "Corpo Executive Suit", "750", "1.100000", "0", "SetDressing\OutfitContainer01.nif"
0x0019219C, "Clothes_Baseball_Cap_01", "Batball Cap", "38", "0.200000", "0", "Clothes\Outfit_Baseball_Cap_01\Outfit_Baseball_Cap_Logo_01_GO.nif"
0x0019228E, "SpaceSuit_Diver_Backpack_01_NOTPLAYABLE", "Deepseeker Pack", "2720", "6.300000", "0", "Clothes\spacesuit_neon_diver_01\SpaceSuit_Neon_Diver_Backpack_01_GO.nif"
0x0019228F, "Spacesuit_Navigator_Backpack_NOTPLAYABLE", "Navigator Pack", "915", "7.500000", "0", "Clothes\spacesuit_navigator_01\Spacesuit_Navigator_Backpack_01_GO.nif"
0x00192290, "SpaceSuit_Diver_Helmet_01_NOTPLAYABLE", "Deepseeker Space Helmet", "2185", "2.200000", "0", "Clothes\spacesuit_neon_diver_01\SpaceSuit_Neon_Diver_Helmet_01_GO.nif"
0x00192291, "Spacesuit_Explorer_Backpack_01_NOTPLAYABLE", "Explorer Pack", "6685", "7.500000", "0", "Clothes\Spacesuit_Explorer_01\SpaceSuit_Explorer_Backpack_01_GO.nif"
0x00192292, "Spacesuit_Explorer_Helmet_01_NOTPLAYABLE", "Explorer Space Helmet", "5320", "2.600000", "0", "Clothes\Spacesuit_Explorer_01\SpaceSuit_Explorer_Helmet_01_GO.nif"
0x00192293, "Spacesuit_Navigator_Body_NOTPLAYABLE", "Navigator Spacesuit", "3185", "8.400000", "0", "SetDressing\SpaceSuitContainer01.nif"
0x00192294, "Spacesuit_Assault_01_NOTPLAYABLE", "Shocktroop Spacesuit", "9660", "7.500000", "0", "SetDressing\SpaceSuitContainer_Brown.nif"
0x00192295, "Spacesuit_Navigator_Helmet_NOTPLAYABLE", "Navigator Space Helmet", "760", "2.600000", "0", "Clothes\spacesuit_navigator_01\Spacesuit_Navigator_Helmet_01_GO.nif"
0x00192296, "Spacesuit_Recon_Backpack_01_NOTPLAYABLE", "Deep Recon Pack", "2280", "6.300000", "0", "Clothes\Spacesuit_Recon_01\SpaceSuit_Recon_Backpack_01_GO.nif"
0x00192297, "Spacesuit_Recon_01_NOTPLAYABLE", "Deep Recon Spacesuit", "7255", "6.800000", "0", "SetDressing\SpaceSuitContainer01.nif"
0x00192298, "Spacesuit_Recon_Helmet_01_NOTPLAYABLE", "Deep Recon Space Helmet", "1835", "1.800000", "0", "Clothes\Spacesuit_Recon_01\SpaceSuit_Recon_Helmet_01_GO.nif"
0x00192299, "Spacesuit_Assault_Helmet_01_NOTPLAYABLE", "Shocktroop Space Helmet", "2470", "2.100000", "0", "Clothes\Spacesuit_Assault_01\Spacesuit_Assault_Helmet_01_GO.nif"
0x0019229A, "Spacesuit_Assault_Backpack_01_NOTPLAYABLE", "Shocktroop Pack", "3080", "6.300000", "0", "Clothes\Spacesuit_Assault_01\Spacesuit_Assault_Backpack_01_GO.nif"
0x00193AA6, "Skin_FlyerA_Glowback", "", "0", "0.000000", "0", ""
0x00194A22, "Skin_BipedA_Foxbat", "", "0", "0.000000", "0", ""
0x00194F8C, "Skin_MantidA_PumiceStone_RedCanyon", "PumiceStone Mantid", "0", "0.000000", "0", ""
0x00195717, "Skin_FlyerA_HornedWing", "", "0", "0.000000", "0", ""
0x00195760, "Skin_MantaA_Morningstar", "", "0", "0.000000", "0", ""
0x0019A3EE, "Skin_FloaterA_CrimsonShroom", "", "0", "0.000000", "0", ""
0x0019A5A7, "Skin_QuadrupedC_EarBack", "", "0", "0.000000", "0", ""
0x0019AD1B, "Skin_FloaterA_Spore", "", "0", "0.000000", "0", ""
0x0019AFA1, "Skin_LarvaA_Monarch", "", "0", "0.000000", "0", ""
0x0019B980, "Skin_FlyerA_Nautilus", "", "0", "0.000000", "0", ""
0x0019F9C1, "Clothes_Ryujin_BusinessSuit_Manager_02", "Corpo Salary Suit", "375", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x001A0CE2, "Skin_QuadrupedB_Rotdragon", "", "0", "0.000000", "0", ""
0x001A1808, "Skin_FloaterA_Drone", "", "0", "0.000000", "0", ""
0x001A2507, "Clothes_Neuroamp_NeuroBoost01", "NeuroBoost Mark I", "3500", "0.100000", "0", "SetDressing\Neuroamp_Prototype\neuroamp_prototype_01.nif"
0x001A2E38, "Skin_FloaterA_Lattice", "", "0", "0.000000", "0", ""
0x001A39BA, "Skin_FloaterA_Puffball", "", "0", "0.000000", "0", ""
0x001A3AB7, "Skin_FloaterA_Artichoke", "", "0", "0.000000", "0", ""
0x001A3B7A, "Skin_HopperA_MoleCricket", "", "0", "0.000000", "0", ""
0x001A40F2, "Skin_FloaterA_CitrusRose", "", "0", "0.000000", "0", ""
0x001A4253, "Clothes_Ryujin_BusinessSuit_Worker_01", "Corpo Boardroom Suit", "675", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x001A4D1F, "Skin_LarvaA_SpikedLarva", "", "0", "0.000000", "0", ""
0x001A52D1, "Clothes_Ryujin_BusinessSuit_Executive_01", "MegaCorp Executive Suit", "750", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x001A81E9, "Skin_BipedA_Nightmare", "", "0", "0.000000", "0", ""
0x001A8DDD, "Clothes_Service_Uniform_Chunks_01", "Chunks Service Uniform", "150", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x001A8DE6, "Clothes_Service_Uniform_Enhance_01", "Enhance Service Uniform", "150", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x001A946A, "Skin_HopperA_RockHopper", "Rock Hopper", "0", "0.000000", "0", ""
0x001A9EAB, "Skin_FloaterA_Pearl", "Pearl Floater", "0", "0.000000", "0", ""
0x001AB006, "Skin_MiniBotA_Base", "", "0", "0.000000", "0", ""
0x001B1745, "Skin_BipedA_Dodo", "", "0", "0.000000", "0", ""
0x001B239F, "Skin_LarvaA_Symmetrical", "", "0", "0.000000", "0", ""
0x001B52FF, "Clothes_City_Shirt_Blue", "Blue Neocity Formwear", "132", "1.300000", "0", "SetDressing\OutfitContainer01.nif"
0x001B5300, "Clothes_City_Shirt_Brown", "Brown Neocity Formwear", "132", "1.300000", "0", "SetDressing\OutfitContainer01.nif"
0x001B5302, "Clothes_City_Shirt_Green", "Green Neocity Formwear", "132", "1.300000", "0", "SetDressing\OutfitContainer01.nif"
0x001BF2F8, "Clothes_Ryujin_BusinessSuit_Executive_02_Pryce", "Pryce's Suit", "750", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x001BF8ED, "Skin_QuadrupedB_ChickenNeck", "", "0", "0.000000", "0", ""
0x001C0688, "Skin_HopperA_SpikedFrog", "Spiked Frog", "0", "0.000000", "0", ""
0x001C0AD9, "Skin_Turret_Mining_01", "", "0", "0.000000", "0", ""
0x001C0F28, "Skin_QuadrupedB_MossGiant", "", "0", "0.000000", "0", ""
0x001C0F32, "SpaceSuit_BountyHunter_01_Helmet", "Bounty Hunter Space Helmet", "5400", "6.900000", "0", "Clothes\Spacesuit_BountyHunter_01\SpaceSuit_BountyHunter_Helmet_01_GO.nif"
0x001C0F33, "SpaceSuit_BountyHunter_01_Backpack_C", "Bounty Hunter Track", "6785", "10.800000", "0", "Clothes\Spacesuit_BountyHunter_01\SpaceSuit_BountyHunter_Backpack_Base_01_GO.nif"
0x001C0F34, "SpaceSuit_BountyHunter_01_Backpack_B", "Bounty Hunter Seek", "6785", "10.800000", "0", "Clothes\Spacesuit_BountyHunter_01\SpaceSuit_BountyHunter_Backpack_Base_01_GO.nif"
0x001C0F35, "SpaceSuit_BountyHunter_01_Backpack_A", "Bounty Hunter Stalk", "6785", "10.800000", "0", "Clothes\Spacesuit_BountyHunter_01\SpaceSuit_BountyHunter_Backpack_Base_01_GO.nif"
0x001C15E7, "Skin_MantaA_Sentinel", "Sentinel Manta", "0", "0.000000", "0", ""
0x001C2CD4, "Skin_FlyerA_Seabat", "", "0", "0.000000", "0", ""
0x001C4A7C, "Skin_SwimmerA_PuffFish", "", "0", "0.000000", "0", ""
0x001C8033, "Skin_BipedA_Silverfish", "", "0", "0.000000", "0", ""
0x001C84DB, "Clothes_Miner_Jumpsuit_OpenJacket_Argos", "Argos Jacketed Jumpsuit", "150", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x001C8E06, "Clothes_Sam_NOTPLAYABLE", "Sam Coe's Outfit", "525", "1.300000", "0", "SetDressing\OutfitContainer01.nif"
0x001C8E07, "Clothes_Barrett_NOTPLAYABLE", "Barrett's Outfit", "225", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x001C8E08, "Clothes_Sarah_NOTPLAYABLE", "Sarah Morgan's Outfit", "525", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x001C8E09, "Clothes_Andreja_NOTPLAYABLE", "Andreja's Outfit", "225", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x001C8E0A, "Clothes_Colonist_Adventurous_Hat_SamCoe_NOTPLAYABLE", "Explorer Adventure Hat", "38", "0.200000", "0", "Clothes\outfit_colonist_adventurous_01\Outfit_Colonist_Adventurous_01_Hat_GO.nif"
0x001CB7E7, "Clothes_Service_Uniform_TradeAuthority_01", "Trade Authority Uniform", "225", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x001CB843, "Clothes_Service_Uniform_GalBank_01", "GalBank Service Uniform", "150", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x001CBA49, "SpaceSuit_Starborn_Materia_PlayerOrFollower", "Starborn Spacesuit Materia", "53590", "17.400000", "0", "SetDressing\SpaceSuitContainer_black.nif"
0x001CBA4A, "SpaceSuit_Starborn_Locus_PlayerOrFollower", "Starborn Spacesuit Locus", "55510", "17.400000", "0", "SetDressing\SpaceSuitContainer_black.nif"
0x001CBA4D, "SpaceSuit_Starborn_Tenebris_PlayerOrFollower", "Starborn Spacesuit Tenebris", "57425", "17.400000", "0", "SetDressing\SpaceSuitContainer_black.nif"
0x001CBA4E, "SpaceSuit_Starborn_Vi_PlayerOrFollower", "Starborn Spacesuit Bellum", "63180", "17.400000", "0", "SetDressing\SpaceSuitContainer_black.nif"
0x001CBA52, "SpaceSuit_Starborn_Avitus_PlayerOrFollower", "Starborn Spacesuit Avitus", "67025", "17.400000", "0", "SetDressing\SpaceSuitContainer_black.nif"
